n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
20	80	0.5	0	bsln	18	18	1	3	18	1	6	15	8	9	18	0
20	80	0.5	0	sig2	1	1	1	1	1	1	1	1	1	1	1	0
20	80	0.5	0	big2	18	18	1	3	18	1	6	15	8	9	18	0
20	80	0.5	0	s2or	18	18	1	3	18	1	6	15	8	9	18	1
40	80	0.5	0	raw	100	44	4	15	49	27	52	89	60	62	100	4
40	80	0.5	0	sig1	44	44	0	11	22	2	6	33	10	12	44	0
40	80	0.5	0	bsln	22	22	0	10	22	2	6	21	9	9	22	0
40	80	0.5	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	80	0.5	0	big2	22	22	0	10	22	2	6	21	9	9	22	0
40	80	0.5	0	s2or	22	22	0	10	22	2	6	21	9	9	22	0
80	80	0.5	0	raw	100	88	4	59	50	13	13	74	36	36	97	1
80	80	0.5	0	sig1	88	88	4	58	47	7	7	62	26	26	85	1
80	80	0.5	0	bsln	47	47	2	44	47	7	7	38	23	23	47	1
80	80	0.5	0	sig2	2	2	2	2	2	2	2	2	2	2	2	1
80	80	0.5	0	big2	47	47	2	44	47	7	7	38	23	23	47	1
80	80	0.5	0	s2or	47	47	2	44	47	7	7	38	23	23	47	2
160	80	0.5	0	raw	100	97	4	94	50	12	7	59	20	22	88	0
160	80	0.5	0	sig1	97	97	4	94	48	10	5	56	17	19	85	0
160	80	0.5	0	bsln	48	48	2	47	48	10	5	44	15	17	47	0
160	80	0.5	0	sig2	2	2	2	2	2	2	1	2	2	2	2	0
160	80	0.5	0	big2	48	48	2	47	48	10	5	44	15	17	47	0
160	80	0.5	0	s2or	48	48	2	47	48	10	6	44	15	17	47	2
320	80	0.5	0	raw	100	100	4	100	50	10	2	42	13	13	85	0
320	80	0.5	0	sig1	100	100	4	100	50	10	2	42	13	13	85	0
320	80	0.5	0	bsln	50	50	2	50	50	10	2	34	13	13	50	0
320	80	0.5	0	sig2	2	2	2	2	2	2	2	2	2	2	2	0
320	80	0.5	0	big2	50	50	2	50	50	10	2	34	13	13	50	0
320	80	0.5	0	s2or	50	50	2	50	50	10	2	34	13	13	50	2
20	160	0.5	0	raw	100	39	3	7	44	18	62	87	64	66	100	1
20	160	0.5	0	sig1	39	39	2	5	18	0	6	26	7	8	39	0
20	160	0.5	0	bsln	18	18	1	5	18	0	6	14	7	8	18	0
20	160	0.5	0	sig2	1	1	1	1	1	0	0	0	0	0	1	0
20	160	0.5	0	big2	18	18	1	5	18	0	6	14	7	8	18	0
20	160	0.5	0	s2or	18	18	1	5	18	1	7	15	8	9	18	1
40	160	0.5	0	raw	100	44	3	10	45	17	48	81	56	58	98	2
40	160	0.5	0	sig1	44	44	1	7	19	0	2	25	6	8	42	0
40	160	0.5	0	bsln	19	19	0	7	19	0	2	15	6	8	19	0
40	160	0.5	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	160	0.5	0	big2	19	19	0	7	19	0	2	15	6	8	19	0
40	160	0.5	0	s2or	19	19	0	7	19	0	2	15	6	8	19	0
80	160	0.5	0	raw	100	88	3	39	46	10	19	52	28	28	90	1
80	160	0.5	0	sig1	88	88	3	37	40	2	9	40	16	16	78	0
80	160	0.5	0	bsln	40	40	1	31	40	2	9	27	14	14	38	0
80	160	0.5	0	sig2	1	1	1	1	1	0	0	1	0	0	1	0
80	160	0.5	0	big2	40	40	1	31	40	2	9	27	14	14	38	0
80	160	0.5	0	s2or	40	40	1	31	40	3	10	27	15	15	38	1
160	160	0.5	0	raw	100	97	3	89	46	5	5	34	13	14	74	2
160	160	0.5	0	sig1	97	97	3	88	45	3	3	31	10	11	71	1
160	160	0.5	0	bsln	45	45	1	45	45	3	3	27	10	11	44	1
160	160	0.5	0	sig2	1	1	1	1	1	1	1	1	1	1	1	1
160	160	0.5	0	big2	45	45	1	45	45	3	3	27	10	11	44	1
160	160	0.5	0	s2or	45	45	1	45	45	3	3	27	10	11	44	1
320	160	0.5	0	raw	100	100	3	100	46	1	1	12	3	3	57	0
320	160	0.5	0	sig1	100	100	3	100	46	1	1	12	3	3	57	0
320	160	0.5	0	bsln	46	46	1	46	46	1	1	12	3	3	42	0
320	160	0.5	0	sig2	1	1	1	1	1	0	0	1	1	1	1	0
320	160	0.5	0	big2	46	46	1	46	46	1	1	12	3	3	42	0
320	160	0.5	0	s2or	46	46	1	46	46	2	2	12	3	3	42	1
20	320	0.5	0	raw	100	39	8	7	44	7	59	85	59	61	100	1
20	320	0.5	0	sig1	39	39	2	2	23	0	2	24	2	2	39	0
20	320	0.5	0	bsln	23	23	1	2	23	0	2	13	2	2	23	0
20	320	0.5	0	sig2	1	1	1	1	1	0	0	0	0	0	1	0
20	320	0.5	0	big2	23	23	1	2	23	0	2	13	2	2	23	0
20	320	0.5	0	s2or	23	23	1	2	23	1	3	14	3	3	23	1
40	320	0.5	0	raw	100	44	8	7	45	10	53	70	55	55	96	1
40	320	0.5	0	sig1	44	44	5	4	18	0	4	14	4	4	40	0
40	320	0.5	0	bsln	18	18	1	4	18	0	4	8	4	4	18	0
40	320	0.5	0	sig2	1	1	1	1	1	0	0	0	0	0	1	0
40	320	0.5	0	big2	18	18	1	4	18	0	4	8	4	4	18	0
40	320	0.5	0	s2or	18	18	1	4	18	1	5	9	5	5	18	1
80	320	0.5	0	raw	100	88	8	23	46	2	17	41	21	21	85	1
80	320	0.5	0	sig1	88	88	7	22	42	0	6	29	10	10	73	0
80	320	0.5	0	bsln	42	42	3	22	42	0	6	22	10	10	40	0
80	320	0.5	0	sig2	3	3	3	3	3	0	2	3	3	3	3	0
80	320	0.5	0	big2	42	42	3	22	42	0	6	22	10	10	40	0
80	320	0.5	0	s2or	42	42	3	22	42	3	7	22	10	10	40	3
160	320	0.5	0	raw	100	97	8	66	46	0	2	17	5	5	64	0
160	320	0.5	0	sig1	97	97	8	66	46	0	0	14	2	2	61	0
160	320	0.5	0	bsln	46	46	4	45	46	0	0	7	1	1	35	0
160	320	0.5	0	sig2	4	4	4	4	4	0	0	2	1	1	4	0
160	320	0.5	0	big2	46	46	4	45	46	0	0	7	1	1	35	0
160	320	0.5	0	s2or	46	46	4	45	46	4	4	9	4	4	35	4
320	320	0.5	0	raw	100	100	8	98	46	0	0	6	0	0	25	0
320	320	0.5	0	sig1	100	100	8	98	46	0	0	6	0	0	25	0
320	320	0.5	0	bsln	46	46	4	46	46	0	0	6	0	0	21	0
320	320	0.5	0	sig2	4	4	4	4	4	0	0	1	0	0	4	0
320	320	0.5	0	big2	46	46	4	46	46	0	0	6	0	0	21	0
320	320	0.5	0	s2or	46	46	4	46	46	4	4	9	4	4	21	4
20	20	0.8	0	raw	100	71	4	40	49	34	36	83	53	55	98	5
20	20	0.8	0	sig1	71	71	1	37	32	13	15	54	26	28	69	0
20	20	0.8	0	bsln	32	32	0	29	32	13	15	31	23	24	32	0
20	20	0.8	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	20	0.8	0	big2	32	32	0	29	32	13	15	31	23	24	32	0
20	20	0.8	0	s2or	32	32	0	29	32	13	15	31	23	24	32	0
40	20	0.8	0	raw	100	94	4	78	49	36	23	80	43	46	100	1
40	20	0.8	0	sig1	94	94	4	78	47	31	20	74	38	41	94	1
40	20	0.8	0	bsln	47	47	3	46	47	28	20	46	33	35	47	1
40	20	0.8	0	sig2	3	3	3	3	3	3	3	3	3	3	3	1
40	20	0.8	0	big2	47	47	3	46	47	28	20	46	33	35	47	1
40	20	0.8	0	s2or	47	47	3	46	47	28	20	46	33	35	47	3
80	20	0.8	0	raw	100	100	4	100	49	31	10	66	39	44	96	1
80	20	0.8	0	sig1	100	100	4	100	49	31	10	66	39	44	96	1
80	20	0.8	0	bsln	49	49	3	49	49	30	10	49	36	40	49	1
80	20	0.8	0	sig2	3	3	3	3	3	3	3	3	3	3	3	1
80	20	0.8	0	big2	49	49	3	49	49	30	10	49	36	40	49	1
80	20	0.8	0	s2or	49	49	3	49	49	30	10	49	36	40	49	3
160	20	0.8	0	raw	100	100	4	100	49	30	5	60	35	39	96	1
160	20	0.8	0	sig1	100	100	4	100	49	30	5	60	35	39	96	1
160	20	0.8	0	bsln	49	49	3	49	49	30	5	48	34	38	49	1
160	20	0.8	0	sig2	3	3	3	3	3	3	2	3	3	3	3	1
160	20	0.8	0	big2	49	49	3	49	49	30	6	48	34	38	49	1
160	20	0.8	0	s2or	49	49	3	49	49	30	6	48	34	38	49	3
320	20	0.8	0	raw	100	100	4	100	49	31	3	53	32	35	96	0
320	20	0.8	0	sig1	100	100	4	100	49	31	3	53	32	35	96	0
320	20	0.8	0	bsln	49	49	3	49	49	31	3	47	32	35	49	0
320	20	0.8	0	sig2	3	3	3	3	3	3	2	3	3	3	3	0
320	20	0.8	0	big2	49	49	3	49	49	31	3	47	32	35	49	0
320	20	0.8	0	s2or	49	49	3	49	49	31	4	47	32	35	49	3
20	40	0.8	0	raw	100	71	7	24	46	18	31	70	37	42	98	1
20	40	0.8	0	sig1	71	71	4	22	35	3	10	41	14	18	69	0
20	40	0.8	0	bsln	35	35	2	22	35	3	10	28	14	18	35	0
20	40	0.8	0	sig2	2	2	2	2	2	1	1	2	2	2	2	0
20	40	0.8	0	big2	35	35	2	22	35	3	10	28	14	18	35	0
20	40	0.8	0	s2or	35	35	2	22	35	4	11	28	14	18	35	2
40	40	0.8	0	raw	100	94	7	60	46	12	12	65	25	29	92	1
40	40	0.8	0	sig1	94	94	6	58	41	7	7	59	20	24	86	0
40	40	0.8	0	bsln	41	41	2	37	41	7	7	36	17	21	40	0
40	40	0.8	0	sig2	2	2	2	2	2	1	1	2	1	2	2	0
40	40	0.8	0	big2	41	41	2	37	41	7	7	36	17	21	40	0
40	40	0.8	0	s2or	41	41	2	37	41	8	8	36	18	21	40	2
80	40	0.8	0	raw	100	100	7	98	46	6	2	39	19	21	86	0
80	40	0.8	0	sig1	100	100	7	98	46	6	2	39	19	21	86	0
80	40	0.8	0	bsln	46	46	3	46	46	6	2	31	17	18	46	0
80	40	0.8	0	sig2	3	3	3	3	3	3	2	3	3	3	3	0
80	40	0.8	0	big2	46	46	3	46	46	6	2	31	17	18	46	0
80	40	0.8	0	s2or	46	46	3	46	46	6	3	31	17	18	46	3
160	40	0.8	0	raw	100	100	7	100	46	6	2	23	10	10	75	1
160	40	0.8	0	sig1	100	100	7	100	46	6	2	23	10	10	75	1
160	40	0.8	0	bsln	46	46	3	46	46	6	2	21	10	10	46	1
160	40	0.8	0	sig2	3	3	3	3	3	3	2	3	3	3	3	1
160	40	0.8	0	big2	46	46	3	46	46	6	2	21	10	10	46	1
160	40	0.8	0	s2or	46	46	3	46	46	6	3	21	10	10	46	3
320	40	0.8	0	raw	100	100	7	100	46	6	1	20	6	9	71	0
320	40	0.8	0	sig1	100	100	7	100	46	6	1	20	6	9	71	0
320	40	0.8	0	bsln	46	46	3	46	46	6	1	20	6	9	46	0
320	40	0.8	0	sig2	3	3	3	3	3	3	1	3	3	3	3	0
320	40	0.8	0	big2	46	46	3	46	46	6	1	20	6	9	46	0
320	40	0.8	0	s2or	46	46	3	46	46	6	3	20	6	9	46	3
20	80	0.8	0	raw	100	71	4	13	50	7	31	63	34	36	99	1
20	80	0.8	0	sig1	71	71	2	12	39	0	6	34	7	9	70	0
20	80	0.8	0	bsln	39	39	1	12	39	0	6	23	7	9	39	0
20	80	0.8	0	sig2	1	1	1	1	1	0	1	1	1	1	1	0
20	80	0.8	0	big2	39	39	1	12	39	0	6	23	7	9	39	0
20	80	0.8	0	s2or	39	39	1	12	39	1	6	23	7	9	39	1
40	80	0.8	0	raw	100	94	4	46	50	3	9	39	22	22	90	0
40	80	0.8	0	sig1	94	94	3	46	49	2	8	33	17	17	84	0
40	80	0.8	0	bsln	49	49	2	38	49	2	8	29	17	17	45	0
40	80	0.8	0	sig2	2	2	2	2	2	2	2	2	2	2	2	0
40	80	0.8	0	big2	49	49	2	38	49	2	8	29	17	17	45	0
40	80	0.8	0	s2or	49	49	2	38	49	2	8	29	17	17	45	2
80	80	0.8	0	raw	100	100	4	91	50	1	1	18	4	4	65	0
80	80	0.8	0	sig1	100	100	4	91	50	1	1	18	4	4	65	0
80	80	0.8	0	bsln	50	50	2	50	50	1	1	14	4	4	44	0
80	80	0.8	0	sig2	2	2	2	2	2	1	1	2	2	2	2	0
80	80	0.8	0	big2	50	50	2	50	50	1	1	14	4	4	44	0
80	80	0.8	0	s2or	50	50	2	50	50	2	2	14	4	4	44	2
160	80	0.8	0	raw	100	100	4	100	50	0	0	7	1	1	41	0
160	80	0.8	0	sig1	100	100	4	100	50	0	0	7	1	1	41	0
160	80	0.8	0	bsln	50	50	2	50	50	0	0	6	1	1	35	0
160	80	0.8	0	sig2	2	2	2	2	2	0	0	1	1	1	2	0
160	80	0.8	0	big2	50	50	2	50	50	0	0	6	1	1	35	0
160	80	0.8	0	s2or	50	50	2	50	50	2	2	7	2	2	35	2
320	80	0.8	0	raw	100	100	4	100	50	0	0	2	0	0	25	0
320	80	0.8	0	sig1	100	100	4	100	50	0	0	2	0	0	25	0
320	80	0.8	0	bsln	50	50	2	50	50	0	0	2	0	0	24	0
320	80	0.8	0	sig2	2	2	2	2	2	0	0	1	0	0	2	0
320	80	0.8	0	big2	50	50	2	50	50	0	0	2	0	0	24	0
320	80	0.8	0	s2or	50	50	2	50	50	2	2	3	2	2	24	2
20	160	0.8	0	raw	100	71	3	7	46	5	28	52	30	34	96	0
20	160	0.8	0	sig1	71	71	1	6	32	0	4	23	5	8	67	0
20	160	0.8	0	bsln	32	32	0	6	32	0	4	16	5	7	32	0
20	160	0.8	0	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	160	0.8	0	big2	32	32	0	6	32	0	4	16	5	7	32	0
20	160	0.8	0	s2or	32	32	0	6	32	0	4	16	5	7	32	0
40	160	0.8	0	raw	100	94	3	25	46	0	4	34	7	8	83	0
40	160	0.8	0	sig1	94	94	3	25	43	0	1	28	3	4	77	0
40	160	0.8	0	bsln	43	43	1	25	43	0	1	17	3	4	37	0
40	160	0.8	0	sig2	1	1	1	1	1	0	1	1	1	1	1	0
40	160	0.8	0	big2	43	43	1	25	43	0	1	17	3	4	37	0
40	160	0.8	0	s2or	43	43	1	25	43	1	1	17	3	4	37	1
80	160	0.8	0	raw	100	100	3	82	46	1	1	7	2	2	43	0
80	160	0.8	0	sig1	100	100	3	82	46	1	1	7	2	2	43	0
80	160	0.8	0	bsln	46	46	1	46	46	1	1	6	2	2	33	0
80	160	0.8	0	sig2	1	1	1	1	1	0	0	0	0	0	1	0
80	160	0.8	0	big2	46	46	1	46	46	1	1	6	2	2	33	0
80	160	0.8	0	s2or	46	46	1	46	46	2	2	7	3	3	33	1
160	160	0.8	0	raw	100	100	3	100	46	0	0	2	0	0	9	0
160	160	0.8	0	sig1	100	100	3	100	46	0	0	2	0	0	9	0
160	160	0.8	0	bsln	46	46	1	46	46	0	0	2	0	0	8	0
160	160	0.8	0	sig2	1	1	1	1	1	0	0	1	0	0	1	0
160	160	0.8	0	big2	46	46	1	46	46	0	0	2	0	0	8	0
160	160	0.8	0	s2or	46	46	1	46	46	1	1	2	1	1	8	1
320	160	0.8	0	raw	100	100	3	100	46	0	0	0	0	0	4	0
320	160	0.8	0	sig1	100	100	3	100	46	0	0	0	0	0	4	0
320	160	0.8	0	bsln	46	46	1	46	46	0	0	0	0	0	4	0
320	160	0.8	0	sig2	1	1	1	1	1	0	0	0	0	0	1	0
320	160	0.8	0	big2	46	46	1	46	46	0	0	0	0	0	4	0
320	160	0.8	0	s2or	46	46	1	46	46	1	1	1	1	1	4	1
20	320	0.8	0	raw	100	71	8	6	46	1	30	46	30	30	92	0
20	320	0.8	0	sig1	71	71	7	6	34	0	3	17	3	3	63	0
20	320	0.8	0	bsln	34	34	4	6	34	0	3	12	3	3	32	0
20	320	0.8	0	sig2	4	4	4	4	4	0	1	3	1	1	4	0
20	320	0.8	0	big2	34	34	4	6	34	0	3	12	3	3	32	0
20	320	0.8	0	s2or	34	34	4	6	34	4	6	13	6	6	32	4
40	320	0.8	0	raw	100	94	8	8	46	0	5	26	7	7	75	0
40	320	0.8	0	sig1	94	94	8	8	43	0	2	20	3	3	69	0
40	320	0.8	0	bsln	43	43	4	8	43	0	2	15	3	3	36	0
40	320	0.8	0	sig2	4	4	4	4	4	0	0	1	0	0	4	0
40	320	0.8	0	big2	43	43	4	8	43	0	2	15	3	3	36	0
40	320	0.8	0	s2or	43	43	4	8	43	4	6	18	7	7	36	4
80	320	0.8	0	raw	100	100	8	53	46	0	0	7	0	0	25	0
80	320	0.8	0	sig1	100	100	8	53	46	0	0	7	0	0	25	0
80	320	0.8	0	bsln	46	46	4	44	46	0	0	5	0	0	18	0
80	320	0.8	0	sig2	4	4	4	4	4	0	0	2	0	0	3	0
80	320	0.8	0	big2	46	46	4	44	46	0	0	5	0	0	18	0
80	320	0.8	0	s2or	46	46	4	44	46	4	4	7	4	4	19	4
160	320	0.8	0	raw	100	100	8	96	46	0	0	0	0	0	3	0
160	320	0.8	0	sig1	100	100	8	96	46	0	0	0	0	0	3	0
160	320	0.8	0	bsln	46	46	4	46	46	0	0	0	0	0	3	0
160	320	0.8	0	sig2	4	4	4	4	4	0	0	0	0	0	1	0
160	320	0.8	0	big2	46	46	4	46	46	0	0	0	0	0	3	0
160	320	0.8	0	s2or	46	46	4	46	46	4	4	4	4	4	6	4
320	320	0.8	0	raw	100	100	8	100	46	0	0	0	0	0	0	0
320	320	0.8	0	sig1	100	100	8	100	46	0	0	0	0	0	0	0
320	320	0.8	0	bsln	46	46	4	46	46	0	0	0	0	0	0	0
320	320	0.8	0	sig2	4	4	4	4	4	0	0	0	0	0	0	0
320	320	0.8	0	big2	46	46	4	46	46	0	0	0	0	0	0	0
320	320	0.8	0	s2or	46	46	4	46	46	4	4	4	4	4	4	4
20	20	1	0	raw	100	88	4	49	49	18	22	68	40	45	95	1
20	20	1	0	sig1	88	88	3	46	42	9	12	56	28	33	83	0
20	20	1	0	bsln	42	42	2	39	42	9	12	36	22	24	42	0
20	20	1	0	sig2	2	2	2	2	2	2	2	2	2	2	2	0
20	20	1	0	big2	42	42	2	39	42	9	12	36	22	24	42	0
20	20	1	0	s2or	42	42	2	39	42	9	12	36	22	24	42	2
40	20	1	0	raw	100	99	4	94	49	23	10	61	33	35	96	2
40	20	1	0	sig1	99	99	4	94	49	22	10	60	32	34	95	2
40	20	1	0	bsln	49	49	3	49	49	21	10	46	30	32	49	2
40	20	1	0	sig2	3	3	3	3	3	2	2	3	3	3	3	1
40	20	1	0	big2	49	49	4	49	49	21	10	46	30	32	49	2
40	20	1	0	s2or	49	49	3	49	49	22	11	46	30	32	49	4
80	20	1	0	raw	100	100	4	100	49	13	2	45	20	23	88	2
80	20	1	0	sig1	100	100	4	100	49	13	2	45	20	23	88	2
80	20	1	0	bsln	49	49	3	49	49	13	2	38	20	23	49	2
80	20	1	0	sig2	3	3	3	3	3	3	2	3	3	3	3	2
80	20	1	0	big2	49	49	3	49	49	13	2	38	20	23	49	2
80	20	1	0	s2or	49	49	3	49	49	13	3	38	20	23	49	3
160	20	1	0	raw	100	100	4	100	49	17	3	31	18	19	86	0
160	20	1	0	sig1	100	100	4	100	49	17	3	31	18	19	86	0
160	20	1	0	bsln	49	49	3	49	49	17	3	30	18	19	49	0
160	20	1	0	sig2	3	3	3	3	3	3	3	3	3	3	3	0
160	20	1	0	big2	49	49	3	49	49	17	3	30	18	19	49	0
160	20	1	0	s2or	49	49	3	49	49	17	3	30	18	19	49	3
320	20	1	0	raw	100	100	4	100	49	14	0	28	15	17	89	0
320	20	1	0	sig1	100	100	4	100	49	14	0	28	15	17	89	0
320	20	1	0	bsln	49	49	3	49	49	14	0	28	15	17	49	0
320	20	1	0	sig2	3	3	3	3	3	3	0	3	3	3	3	0
320	20	1	0	big2	49	49	3	49	49	14	0	28	15	17	49	0
320	20	1	0	s2or	49	49	3	49	49	14	3	28	15	17	49	3
20	40	1	0	raw	100	88	7	37	46	5	14	56	22	24	92	0
20	40	1	0	sig1	88	88	7	36	42	2	7	44	11	13	80	0
20	40	1	0	bsln	42	42	3	34	42	2	7	29	11	13	42	0
20	40	1	0	sig2	3	3	3	3	3	1	1	3	2	3	3	0
20	40	1	0	big2	42	42	3	34	42	2	7	29	11	13	42	0
20	40	1	0	s2or	42	42	3	34	42	4	9	29	12	13	42	3
40	40	1	0	raw	100	99	7	81	46	5	5	35	16	18	79	1
40	40	1	0	sig1	99	99	7	81	45	4	4	34	15	17	78	0
40	40	1	0	bsln	45	45	3	45	45	4	4	28	13	15	42	0
40	40	1	0	sig2	3	3	3	3	3	1	1	3	3	3	3	0
40	40	1	0	big2	45	45	3	45	45	4	4	28	13	15	42	0
40	40	1	0	s2or	45	45	3	45	45	6	6	28	13	15	42	3
80	40	1	0	raw	100	100	7	100	46	1	0	17	4	5	60	0
80	40	1	0	sig1	100	100	7	100	46	1	0	17	4	5	60	0
80	40	1	0	bsln	46	46	3	46	46	1	0	16	4	5	41	0
80	40	1	0	sig2	3	3	3	3	3	0	0	3	0	0	3	0
80	40	1	0	big2	46	46	3	46	46	1	0	16	4	5	41	0
80	40	1	0	s2or	46	46	3	46	46	4	3	16	7	8	41	3
160	40	1	0	raw	100	100	7	100	46	2	0	12	2	4	47	0
160	40	1	0	sig1	100	100	7	100	46	2	0	12	2	4	47	0
160	40	1	0	bsln	46	46	3	46	46	2	0	12	2	4	42	0
160	40	1	0	sig2	3	3	3	3	3	2	0	3	2	2	3	0
160	40	1	0	big2	46	46	3	46	46	2	0	12	2	4	42	0
160	40	1	0	s2or	46	46	3	46	46	3	3	12	3	5	42	3
320	40	1	0	raw	100	100	7	100	46	1	0	5	1	1	38	0
320	40	1	0	sig1	100	100	7	100	46	1	0	5	1	1	38	0
320	40	1	0	bsln	46	46	3	46	46	1	0	5	1	1	36	0
320	40	1	0	sig2	3	3	3	3	3	1	0	3	1	1	3	0
320	40	1	0	big2	46	46	3	46	46	1	0	5	1	1	36	0
320	40	1	0	s2or	46	46	3	46	46	3	3	5	3	3	36	3
20	80	1	0	raw	100	88	4	18	50	1	14	44	15	18	85	0
20	80	1	0	sig1	88	88	4	17	45	0	5	32	6	8	73	0
20	80	1	0	bsln	45	45	2	17	45	0	5	20	6	8	41	0
20	80	1	0	sig2	2	2	2	2	2	0	1	1	1	1	2	0
20	80	1	0	big2	45	45	2	17	45	0	5	20	6	8	41	0
20	80	1	0	s2or	45	45	2	17	45	2	6	21	7	9	41	2
40	80	1	0	raw	100	99	4	62	50	1	1	25	7	8	68	0
40	80	1	0	sig1	99	99	4	62	50	1	1	24	6	7	67	0
40	80	1	0	bsln	50	50	2	46	50	1	1	20	5	6	41	0
40	80	1	0	sig2	2	2	2	2	2	0	0	2	0	1	2	0
40	80	1	0	big2	50	50	2	46	50	1	1	20	5	6	41	0
40	80	1	0	s2or	50	50	2	46	50	3	3	20	7	7	41	2
80	80	1	0	raw	100	100	4	100	50	0	0	4	0	0	30	0
80	80	1	0	sig1	100	100	4	100	50	0	0	4	0	0	30	0
80	80	1	0	bsln	50	50	2	50	50	0	0	3	0	0	24	0
80	80	1	0	sig2	2	2	2	2	2	0	0	1	0	0	2	0
80	80	1	0	big2	50	50	2	50	50	0	0	3	0	0	24	0
80	80	1	0	s2or	50	50	2	50	50	2	2	4	2	2	24	2
160	80	1	0	raw	100	100	4	100	50	0	0	1	0	0	11	0
160	80	1	0	sig1	100	100	4	100	50	0	0	1	0	0	11	0
160	80	1	0	bsln	50	50	2	50	50	0	0	1	0	0	10	0
160	80	1	0	sig2	2	2	2	2	2	0	0	0	0	0	2	0
160	80	1	0	big2	50	50	2	50	50	0	0	1	0	0	10	0
160	80	1	0	s2or	50	50	2	50	50	2	2	3	2	2	10	2
320	80	1	0	raw	100	100	4	100	50	0	0	0	0	0	4	0
320	80	1	0	sig1	100	100	4	100	50	0	0	0	0	0	4	0
320	80	1	0	bsln	50	50	2	50	50	0	0	0	0	0	4	0
320	80	1	0	sig2	2	2	2	2	2	0	0	0	0	0	2	0
320	80	1	0	big2	50	50	2	50	50	0	0	0	0	0	4	0
320	80	1	0	s2or	50	50	2	50	50	2	2	2	2	2	4	2
20	160	1	0	raw	100	88	3	11	46	0	13	32	16	17	81	0
20	160	1	0	sig1	88	88	2	10	40	0	2	20	5	6	69	0
20	160	1	0	bsln	40	40	1	10	40	0	2	14	4	5	33	0
20	160	1	0	sig2	1	1	1	1	1	0	0	0	0	0	1	0
20	160	1	0	big2	40	40	1	10	40	0	2	14	4	5	33	0
20	160	1	0	s2or	40	40	1	10	40	1	3	15	5	6	33	1
40	160	1	0	raw	100	99	3	39	46	0	2	12	3	3	55	0
40	160	1	0	sig1	99	99	3	39	46	0	1	11	2	2	54	0
40	160	1	0	bsln	46	46	1	35	46	0	1	8	1	1	33	0
40	160	1	0	sig2	1	1	1	1	1	0	0	1	0	0	1	0
40	160	1	0	big2	46	46	1	35	46	0	1	8	1	1	33	0
40	160	1	0	s2or	46	46	1	35	46	1	2	8	2	2	33	1
80	160	1	0	raw	100	100	3	89	46	0	0	0	0	0	9	0
80	160	1	0	sig1	100	100	3	89	46	0	0	0	0	0	9	0
80	160	1	0	bsln	46	46	1	46	46	0	0	0	0	0	7	0
80	160	1	0	sig2	1	1	1	1	1	0	0	0	0	0	0	0
80	160	1	0	big2	46	46	1	46	46	0	0	0	0	0	7	0
80	160	1	0	s2or	46	46	1	46	46	1	1	1	1	1	8	1
160	160	1	0	raw	100	100	3	100	46	0	0	0	0	0	1	0
160	160	1	0	sig1	100	100	3	100	46	0	0	0	0	0	1	0
160	160	1	0	bsln	46	46	1	46	46	0	0	0	0	0	1	0
160	160	1	0	sig2	1	1	1	1	1	0	0	0	0	0	1	0
160	160	1	0	big2	46	46	1	46	46	0	0	0	0	0	1	0
160	160	1	0	s2or	46	46	1	46	46	1	1	1	1	1	1	1
320	160	1	0	raw	100	100	3	100	46	0	0	0	0	0	0	0
320	160	1	0	sig1	100	100	3	100	46	0	0	0	0	0	0	0
320	160	1	0	bsln	46	46	1	46	46	0	0	0	0	0	0	0
320	160	1	0	sig2	1	1	1	1	1	0	0	0	0	0	0	0
320	160	1	0	big2	46	46	1	46	46	0	0	0	0	0	0	0
320	160	1	0	s2or	46	46	1	46	46	1	1	1	1	1	1	1
20	320	1	0	raw	100	88	8	6	46	0	12	24	12	14	78	0
20	320	1	0	sig1	88	88	8	6	42	0	2	12	2	4	66	0
20	320	1	0	bsln	42	42	4	6	42	0	2	9	2	4	34	0
20	320	1	0	sig2	4	4	4	4	4	0	0	2	0	0	3	0
20	320	1	0	big2	42	42	4	6	42	0	2	9	2	4	34	0
20	320	1	0	s2or	42	42	4	6	42	4	6	11	6	8	35	4
40	320	1	0	raw	100	99	8	19	46	0	1	8	2	2	45	0
40	320	1	0	sig1	99	99	8	19	45	0	0	7	1	1	44	0
40	320	1	0	bsln	45	45	4	19	45	0	0	3	0	0	25	0
40	320	1	0	sig2	4	4	4	4	4	0	0	1	0	0	2	0
40	320	1	0	big2	45	45	4	19	45	0	0	3	0	0	25	0
40	320	1	0	s2or	45	45	4	19	45	4	4	6	4	4	27	4
80	320	1	0	raw	100	100	8	68	46	0	0	0	0	0	4	0
80	320	1	0	sig1	100	100	8	68	46	0	0	0	0	0	4	0
80	320	1	0	bsln	46	46	4	46	46	0	0	0	0	0	3	0
80	320	1	0	sig2	4	4	4	4	4	0	0	0	0	0	2	0
80	320	1	0	big2	46	46	4	46	46	0	0	0	0	0	3	0
