n1	n2	d	lo	hi
2560	320	0.05	-0.114373078864146	0.21440030038896
2560	640	0.05	-0.0725363292116429	0.172533442168326
2560	1280	0.05	-0.0449118476960218	0.144925712106518
2560	2560	0.05	-0.0275028721736587	0.127502872173659
2560	5120	0.05	-0.0171166820240807	0.117112703630905
5120	10	0.05	-0.826824161105441	0.928217510551995
5120	20	0.05	-0.570791432628874	0.671446860833886
5120	40	0.05	-0.389858425270575	0.490223186235223
5120	80	0.05	-0.262262478986048	0.362441314244168
5120	160	0.05	-0.172509251339388	0.272596192134617
5120	320	0.05	-0.1097370616005	0.20976674428283
5120	640	0.05	-0.0662435880818692	0.166242841759712
5120	1280	0.05	-0.0366353197406	0.136653589825723
5120	2560	0.05	-0.0171127036309046	0.117116682024081
5120	5120	0.05	-0.0047911379641335	0.104791137964134
10	10	0.1	-1.14042816942426	1.34042816942426
10	20	0.1	-0.97498703598917	1.17347720304554
10	40	0.1	-0.881733460654369	1.07954046658047
10	80	0.1	-0.831569533673262	1.02906410545351
10	160	0.1	-0.80542785652401	1.00277801074389
10	320	0.1	-0.792069659882757	0.989352843499457
10	640	0.1	-0.785310347908023	0.982569593034854
10	1280	0.1	-0.781914302436621	0.979151712515872
10	2560	0.1	-0.780206851887128	0.977443425062779
10	5120	0.1	-0.779353672785378	0.976584698951636
20	10	0.1	-0.973477203045536	1.17498703598917
20	20	0.1	-0.777090867300545	0.977090867300545
20	40	0.1	-0.659928845172786	0.859232908738966
20	80	0.1	-0.593911419437279	0.792889021478681
20	160	0.1	-0.558400231870331	0.757223874129851
20	320	0.1	-0.53990588373649	0.738657626811208
20	640	0.1	-0.530448787825202	0.729177376097761
20	1280	0.1	-0.525670918933838	0.724373940570188
20	2560	0.1	-0.523261874388519	0.721966275797536
20	5120	0.1	-0.5220563831345	0.720754233557601
40	10	0.1	-0.879540466580465	1.08173346065437
40	20	0.1	-0.659232908738966	0.859928845172786
40	40	0.1	-0.520191962166435	0.720191962166435
40	80	0.1	-0.437270209704268	0.636934499086532
40	160	0.1	-0.390547740324134	0.590047631307276
40	320	0.1	-0.365430725512172	0.564851615580441
40	640	0.1	-0.352340462793762	0.551738453993995
40	1280	0.1	-0.345657176549106	0.54502390709575
40	2560	0.1	-0.342268678832786	0.541639568486654
40	5120	0.1	-0.340568228551019	0.539930993115177
80	10	0.1	-0.829064105453509	1.03156953367326
80	20	0.1	-0.592889021478681	0.793911419437279
80	40	0.1	-0.436934499086532	0.637270209704268
80	80	0.1	-0.338542887992863	0.538542887992863
80	160	0.1	-0.279865333915279	0.479694468289553
80	320	0.1	-0.24682322099917	0.446566346905699
80	640	0.1	-0.229047839460962	0.428768671130173
80	1280	0.1	-0.219798226047572	0.419480024706682
80	2560	0.1	-0.215058995507113	0.41474865647512
80	5120	0.1	-0.212667475734263	0.412346741623986
160	10	0.1	-0.80277801074389	1.00542785652401
160	20	0.1	-0.557223874129851	0.758400231870331
160	40	0.1	-0.390047631307276	0.590547740324134
160	80	0.1	-0.279694468289553	0.479865333915279
160	160	0.1	-0.210073695355044	0.410073695355044
160	320	0.1	-0.168578426655615	0.368488435708146
160	640	0.1	-0.145194831296448	0.345084977952843
160	1280	0.1	-0.132634756697576	0.332476436414592
160	2560	0.1	-0.126075640639404	0.325930352220191
160	5120	0.1	-0.122730723122344	0.322571998024386
320	10	0.1	-0.789352843499457	0.992069659882757
320	20	0.1	-0.538657626811208	0.73990588373649
320	40	0.1	-0.364851615580441	0.565430725512172
320	80	0.1	-0.246566346905699	0.44682322099917
320	160	0.1	-0.168488435708146	0.368578426655615
320	320	0.1	-0.119259469174492	0.319259469174492
320	640	0.1	-0.0898969427146422	0.289882387629339
320	1280	0.1	-0.073376104413541	0.273303110767524
320	2560	0.1	-0.0644704801731655	0.264417756851297
320	5120	0.1	-0.0598415420986571	0.259771615183174
640	10	0.1	-0.782569593034854	0.985310347908023
640	20	0.1	-0.529177376097761	0.730448787825202
640	40	0.1	-0.351738453993995	0.552340462793762
640	80	0.1	-0.228768671130173	0.429047839460962
640	160	0.1	-0.145084977952843	0.345194831296448
640	320	0.1	-0.089882387629339	0.289896942714642
640	640	0.1	-0.0550530720801964	0.255053072080196
640	1280	0.1	-0.0343126199980984	0.234238974338263
640	2560	0.1	-0.022601570779212	0.222553387540697
640	5120	0.1	-0.0163182053232221	0.216245873251175
1280	10	0.1	-0.779151712515872	0.981914302436621
1280	20	0.1	-0.524373940570188	0.725670918933838
1280	40	0.1	-0.34502390709575	0.545657176549107
1280	80	0.1	-0.219480024706682	0.419798226047572
1280	160	0.1	-0.132476436414592	0.332634756697576
1280	320	0.1	-0.073303110767524	0.273376104413541
1280	640	0.1	-0.0342389743382627	0.234312619998098
1280	1280	0.1	-0.00962904250533127	0.209629042505331
1280	2560	0.1	0.00508007465546403	0.194961874070319
1280	5120	0.1	0.0133479835231896	0.186669070476008
2560	10	0.1	-0.77744342506278	0.980206851887128
2560	20	0.1	-0.521966275797536	0.723261874388519
2560	40	0.1	-0.341639568486654	0.542268678832786
2560	80	0.1	-0.21474865647512	0.415058995507113
2560	160	0.1	-0.125930352220191	0.326075640639404
2560	320	0.1	-0.0644177568512967	0.264470480173166
2560	640	0.1	-0.0225533875406966	0.222601570779212
2560	1280	0.1	0.00503812592968082	0.194919925344536
2560	2560	0.1	0.0224821130723772	0.177517886927623
2560	5120	0.1	0.0328598292688434	0.167102854216134
5120	10	0.1	-0.776584698951636	0.979353672785378
5120	20	0.1	-0.520754233557601	0.722056383134499
5120	40	0.1	-0.339930993115177	0.540568228551019
5120	80	0.1	-0.212346741623986	0.412667475734263
5120	160	0.1	-0.122571998024386	0.322730723122344
5120	320	0.1	-0.0597716151831736	0.259841542098657
5120	640	0.1	-0.0162458732511747	0.216318205323222
5120	1280	0.1	0.0133309295239925	0.18665201647681
5120	2560	0.1	0.0328971457838662	0.167140170731157
5120	5120	0.1	0.0452133887155187	0.154786611284481
10	10	0.15	-1.09148947043597	1.39148947043597
10	20	0.15	-0.926269146514716	1.22401260680023
10	40	0.15	-0.83309766566907	1.12983598023219
10	80	0.15	-0.782982350239505	1.07923247099693
10	160	0.15	-0.75685808619273	1.05289564494048
10	320	0.15	-0.743502224723361	1.0394407767007
10	640	0.15	-0.736748416978726	1.03264004907742
10	1280	0.15	-0.733346965578137	1.02922194928661
10	2560	0.15	-0.731642019836672	1.027508718588
10	5120	0.15	-0.730789982820836	1.02664851675452
20	10	0.15	-0.924012606800229	1.22626914651472
20	20	0.15	-0.727816752005766	1.02781675200577
20	40	0.15	-0.610715449170326	0.909695806684292
20	80	0.15	-0.544739548479044	0.843204266930889
20	160	0.15	-0.509240898955441	0.807479821887039
20	320	0.15	-0.490744254713245	0.788877191480549
20	640	0.15	-0.481292110972974	0.779374790384486
20	1280	0.15	-0.476505256130017	0.774572178890061
20	2560	0.15	-0.47409905103607	0.772158116345102
20	5120	0.15	-0.472894829164575	0.770944274845998
40	10	0.15	-0.829835980232186	1.13309766566907
40	20	0.15	-0.609695806684292	0.910715449170327
40	40	0.15	-0.470695950686129	0.770695950686129
40	80	0.15	-0.387808989151921	0.68726892725678
40	160	0.15	-0.341094727570276	0.640311595511541
40	320	0.15	-0.315970673476108	0.615069683271801
40	640	0.15	-0.302885413728969	0.60192739602283
40	1280	0.15	-0.296188642336718	0.595214724765408
40	2560	0.15	-0.292803674438084	0.591821758448524
40	5120	0.15	-0.291104791168392	0.590110823507537
80	10	0.15	-0.779232470996931	1.0829823502395
80	20	0.15	-0.543204266930889	0.844739548479044
80	40	0.15	-0.38726892725678	0.687808989151921
80	80	0.15	-0.288899699031688	0.588899699031688
80	160	0.15	-0.230221604389885	0.529974349538923
80	320	0.15	-0.197164378266653	0.496792237388595
80	640	0.15	-0.17939282773909	0.478958077709654
80	1280	0.15	-0.170123010025488	0.469673578455262
80	2560	0.15	-0.165387905749988	0.464930963630127
80	5120	0.15	-0.162998200936053	0.462526131040169
160	10	0.15	-0.752895644940479	1.05685808619273
160	20	0.15	-0.507479821887039	0.809240898955441
160	40	0.15	-0.340311595511541	0.641094727570276
160	80	0.15	-0.229974349538923	0.530221604389885
160	160	0.15	-0.160348238181304	0.460348238181304
160	320	0.15	-0.118832040565653	0.418701281254295
160	640	0.15	-0.095453041259168	0.395252807374641
160	1280	0.15	-0.082865416163929	0.382651497732347
160	2560	0.15	-0.0763119342650422	0.376090766038138
160	5120	0.15	-0.0729695815276758	0.372728770520668
320	10	0.15	-0.7394407767007	1.04350222472336
320	20	0.15	-0.488877191480549	0.790744254713245
320	40	0.15	-0.315069683271801	0.615970673476108
320	80	0.15	-0.196792237388595	0.497164378266653
320	160	0.15	-0.118701281254295	0.418832040565653
320	320	0.15	-0.0694425110140548	0.369442511014055
320	640	0.15	-0.0400829952121845	0.340009411918453
320	1280	0.15	-0.0235242105605449	0.323439777702689
320	2560	0.15	-0.0146251535952064	0.314534712386675
320	5120	0.15	-0.00999932466134779	0.309883527325682
640	10	0.15	-0.732640049077418	1.03674841697873
640	20	0.15	-0.479374790384486	0.781292110972974
640	40	0.15	-0.30192739602283	0.602885413728969
640	80	0.15	-0.178958077709654	0.47939282773909
640	160	0.15	-0.0952528073746405	0.395453041259168
640	320	0.15	-0.040009411918453	0.340082995212184
640	640	0.15	-0.00517765962366531	0.305177659623665
640	1280	0.15	0.0156154300966695	0.284379633569376
640	2560	0.15	0.0273215496768562	0.272671109104172
640	5120	0.15	0.0336026423430061	0.266358376315519
1280	10	0.15	-0.729221949286611	1.03334696557814
1280	20	0.15	-0.474572178890061	0.776505256130017
1280	40	0.15	-0.295214724765408	0.596188642336718
1280	80	0.15	-0.169673578455262	0.470123010025488
1280	160	0.15	-0.0826514977323468	0.382865416163929
1280	320	0.15	-0.0234397777026885	0.323524210560545
1280	640	0.15	0.0156203664306239	0.28438456990333
1280	1280	0.15	0.0402867715356768	0.259713228464323
1280	2560	0.15	0.0549853587827132	0.245012144437817
1280	5120	0.15	0.0632467594755573	0.236708582739017
2560	10	0.15	-0.727508718588002	1.03164201983667
2560	20	0.15	-0.472158116345102	0.77409905103607
2560	40	0.15	-0.291821758448524	0.592803674438084
2560	80	0.15	-0.164930963630127	0.465387905749988
2560	160	0.15	-0.0760907660381381	0.376311934265042
2560	320	0.15	-0.0145347123866751	0.314625153595206
2560	640	0.15	0.0273288908958279	0.272678450323144
2560	1280	0.15	0.0549878555621825	0.245014641217287
2560	2560	0.15	0.0724236045162084	0.227576395483792
2560	5120	0.15	0.0827955371117384	0.217150337796574
5120	10	0.15	-0.726648516754516	1.03078998282084
5120	20	0.15	-0.470944274845998	0.772894829164576
5120	40	0.15	-0.290110823507537	0.591104791168392
5120	80	0.15	-0.162526131040169	0.462998200936053
5120	160	0.15	-0.0727287705206681	0.372969581527676
5120	320	0.15	-0.00988352732568248	0.309999324661348
5120	640	0.15	0.0336416236844805	0.266397357656994
5120	1280	0.15	0.0632914172609826	0.236753240524443
5120	2560	0.15	0.0828496622034261	0.217204462888262
5120	5120	0.15	0.0951592253698393	0.204840774630161
10	10	0.2	-1.0429954340532	1.4429954340532
10	20	0.2	-0.877905415780379	1.27493433486404
10	40	0.2	-0.784797075135261	1.18047049014927
10	80	0.2	-0.734699324479616	1.12974406269624
10	160	0.2	-0.708578987170967	1.10334237759742
10	320	0.2	-0.695228372024447	1.08986661187263
10	640	0.2	-0.688478198822944	1.08305219768691
10	1280	0.2	-0.685077339316023	1.07962793436386
10	2560	0.2	-0.683371889034817	1.07790862936067
10	5120	0.2	-0.682518837055668	1.07704908866684
20	10	0.2	-0.874934334864035	1.27790541578038
20	20	0.2	-0.678820949090977	1.07882094909098
20	40	0.2	-0.561755508275103	0.960371500218898
20	80	0.2	-0.495779420775827	0.893733708573035
20	160	0.2	-0.460274148457378	0.857928482021372
20	320	0.2	-0.441778788423267	0.839300417031973
20	640	0.2	-0.432328779177539	0.829780612698787
20	1280	0.2	-0.427541290883099	0.824970190652973
20	2560	0.2	-0.425133641335544	0.822547988349098
20	5120	0.2	-0.423927618358559	0.82133528808761
40	10	0.2	-0.780470490149274	1.18479707513526
40	20	0.2	-0.560371500218898	0.961755508275103
40	40	0.2	-0.421377511800542	0.821377511800542
40	80	0.2	-0.338467789342239	0.737784020064553
40	160	0.2	-0.291732151587719	0.690729132293205
40	320	0.2	-0.266603226579081	0.665456998060562
40	640	0.2	-0.253517632248328	0.652292840931133
40	1280	0.2	-0.24681834065669	0.645570345771695
40	2560	0.2	-0.243430521404885	0.64216647501117
40	5120	0.2	-0.241728684527681	0.640457414569454
80	10	0.2	-0.729744062696244	1.13469932447962
80	20	0.2	-0.493733708573035	0.895779420775827
80	40	0.2	-0.337784020064553	0.738467789342239
80	80	0.2	-0.239373645345823	0.639373645345823
80	160	0.2	-0.180660148912973	0.58033226167251
80	320	0.2	-0.147592018204343	0.547113475726937
80	640	0.2	-0.129817954067829	0.52925121403761
80	1280	0.2	-0.12054370936357	0.519953873267372
80	2560	0.2	-0.115804159850321	0.515196350885426
80	5120	0.2	-0.113410068121486	0.512794312667116
160	10	0.2	-0.703342377597424	1.10857898717097
160	20	0.2	-0.457928482021372	0.860274148457378
160	40	0.2	-0.290729132293205	0.691732151587719
160	80	0.2	-0.18033226167251	0.580660148912973
160	160	0.2	-0.110653469343087	0.510653469343087
160	320	0.2	-0.0691164063445743	0.468962290623062
160	640	0.2	-0.0457301606843132	0.445477719337642
160	1280	0.2	-0.0331345076495687	0.432859248828049
160	2560	0.2	-0.0265738211339013	0.426277900727089
160	5120	0.2	-0.0232247742620975	0.422919785534759
320	10	0.2	-0.68986661187263	1.09522837202445
320	20	0.2	-0.439300417031973	0.841778788423267
320	40	0.2	-0.265456998060561	0.666603226579081
320	80	0.2	-0.147113475726937	0.547592018204343
320	160	0.2	-0.0689622906230625	0.469116406344574
320	320	0.2	-0.0196788017222558	0.419678801722256
320	640	0.2	0.00968855096908497	0.390203503753562
320	1280	0.2	0.0262564118612864	0.373613052256115
320	2560	0.2	0.035164226620781	0.364680753296735
320	5120	0.2	0.0397987652773159	0.360035286520768
640	10	0.2	-0.683052197686909	1.08847819882294
640	20	0.2	-0.429780612698787	0.832328779177539
640	40	0.2	-0.252292840931133	0.653517632248328
640	80	0.2	-0.12925121403761	0.529817954067829
640	160	0.2	-0.0454777193376416	0.445730160684313
640	320	0.2	0.00979649624643769	0.390311449030915
640	640	0.2	0.0446389864018268	0.355361013598173
640	1280	0.2	0.0654435756519959	0.334540564960182
640	2560	0.2	0.0771609626400041	0.32279829889905
640	5120	0.2	0.0834537322747839	0.316494483293866
1280	10	0.2	-0.679627934363861	1.08507733931602
1280	20	0.2	-0.424970190652973	0.827541290883099
1280	40	0.2	-0.245570345771695	0.64681834065669
1280	80	0.2	-0.119953873267372	0.52054370936357
1280	160	0.2	-0.0328592488280486	0.433134507649569
1280	320	0.2	0.0263869477438849	0.373743588138714
1280	640	0.2	0.0654594350398181	0.334556424348004
1280	1280	0.2	0.0901384944265131	0.309861505573487
1280	2560	0.2	0.104849865091616	0.295119971612531
1280	5120	0.2	0.113125656294675	0.286829438700093
2560	10	0.2	-0.677908629360669	1.08337188903482
2560	20	0.2	-0.422547988349098	0.825133641335544
2560	40	0.2	-0.24216647501117	0.643430521404885
2560	80	0.2	-0.115196350885426	0.515804159850321
2560	160	0.2	-0.0262779007270895	0.426573821133901
2560	320	0.2	0.0353192467032652	0.364835773379219
2560	640	0.2	0.0772017011009501	0.322839037359996
2560	1280	0.2	0.104880028387469	0.295150134908384
2560	2560	0.2	0.12233529266276	0.27766470733724
2560	5120	0.2	0.132728830938311	0.267255848750748
5120	10	0.2	-0.677049088666839	1.08251883705567
5120	20	0.2	-0.42133528808761	0.823927618358559
5120	40	0.2	-0.240457414569454	0.641728684527681
5120	80	0.2	-0.112794312667115	0.513410068121486
5120	160	0.2	-0.022919785534759	0.423224774262097
5120	320	0.2	0.0399647134792316	0.360201234722684
5120	640	0.2	0.0835055167061341	0.316546267725216
5120	1280	0.2	0.113170561299907	0.286874343705325
5120	2560	0.2	0.132744151249252	0.267271169061689
5120	5120	0.2	0.14507320679003	0.25492679320997
10	10	0.25	-0.994894451066356	1.49489445106636
10	20	0.25	-0.829894311523207	1.32616946232423
10	40	0.25	-0.736819270834586	1.23139834779995
10	80	0.25	-0.686725970025681	1.18053355820319
10	160	0.25	-0.660610381486947	1.15406618092612
10	320	0.25	-0.647256328454317	1.14055377913934
10	640	0.25	-0.640502650877005	1.13372388750678
10	1280	0.25	-0.637103015104872	1.13029130142522
10	2560	0.25	-0.635395727565391	1.12857029502906
10	5120	0.25	-0.634540916778704	1.12770887076781
20	10	0.25	-0.826169462324227	1.32989431152321
20	20	0.25	-0.630085360293871	1.13008536029387
20	40	0.25	-0.513014279442996	1.01128328947169
20	80	0.25	-0.447017977002002	0.944479828869545
20	160	0.25	-0.411505694771567	0.908593341341016
20	320	0.25	-0.392998784053851	0.889918403629508
20	640	0.25	-0.383540439563556	0.88037880604797
20	1280	0.25	-0.37875295367224	0.875557595373345
20	2560	0.25	-0.376341848940704	0.873133447242097
20	5120	0.25	-0.375132906507984	0.871918315849344
40	10	0.25	-0.731398347799945	1.23681927083459
40	20	0.25	-0.511283289471691	1.013014279443
40	40	0.25	-0.372248178831535	0.872248178831535
40	80	0.25	-0.289292189531065	0.788463352454923
40	160	0.25	-0.242536079531703	0.74131022632248
40	320	0.25	-0.217385752585569	0.715978661028658
40	640	0.25	-0.204285696437418	0.70278912127478
40	1280	0.25	-0.197584944090853	0.696052524216156
40	2560	0.25	-0.194191532066637	0.692646407759221
40	5120	0.25	-0.192485204525944	0.690934168350795
80	10	0.25	-0.680533558203193	1.18672597002568
80	20	0.25	-0.444479828869545	0.947017977002002
80	40	0.25	-0.288463352454923	0.789292189531065
80	80	0.25	-0.189984149222495	0.689984149222495
80	160	0.25	-0.131237164398086	0.630826742914799
80	320	0.25	-0.0981370816184506	0.597533282095556
80	640	0.25	-0.080341459501322	0.579638071185407
80	1280	0.25	-0.0710642740241364	0.570321906821329
80	2560	0.25	-0.0663164602696791	0.565561581838142
80	5120	0.25	-0.0639158200890809	0.563155249755222
160	10	0.25	-0.654066180926124	1.16061038148695
160	20	0.25	-0.408593341341016	0.911505694771567
160	40	0.25	-0.24131022632248	0.742536079531703
160	80	0.25	-0.130826742914799	0.631237164398086
160	160	0.25	-0.0611024462622322	0.561102446262232
160	320	0.25	-0.0195225113972179	0.519323422886609
160	640	0.25	0.00389344499279312	0.495798661359426
160	1280	0.25	0.0164936304793861	0.483156273646888
160	2560	0.25	0.0230659576229445	0.476571922098571
160	5120	0.25	0.0264242887649645	0.47320827583337
320	10	0.25	-0.640553779139341	1.14725632845432
320	20	0.25	-0.389918403629508	0.892998784053851
320	40	0.25	-0.215978661028658	0.717385752585568
320	80	0.25	-0.0975332820955557	0.598137081618451
320	160	0.25	-0.0193234228866094	0.519522511397218
320	320	0.25	0.0300164592637035	0.469983540736297
320	640	0.25	0.0594250528990505	0.440459008727873
320	1280	0.25	0.0760011533035007	0.423837567920231
320	2560	0.25	0.0849259752880376	0.414901449244569
320	5120	0.25	0.0895740896885222	0.410248514751383
640	10	0.25	-0.633723887506775	1.140502650877
640	20	0.25	-0.38037880604797	0.883540439563556
640	40	0.25	-0.20278912127478	0.704285696437418
