n1	n2	d	scpd
10	80	0.4	-0.0646912209067712
10	160	0.4	0.0116527029862306
10	320	0.4	0.0655067473413463
10	640	0.4	0.103559417116304
10	1280	0.4	0.130475887814457
10	2560	0.4	0.149540079166542
10	5120	0.4	0.162968074976183
20	10	0.4	-0.4979349603397
20	20	0.4	-0.267516591116614
20	40	0.4	-0.111652774619384
20	80	0.4	-0.00327758054116286
20	160	0.4	0.0728946308522049
20	320	0.4	0.126701528556945
20	640	0.4	0.164729239743496
20	1280	0.4	0.191673737977179
20	2560	0.4	0.210690626954297
20	5120	0.4	0.224198086194179
40	10	0.4	-0.452626143697153
40	20	0.4	-0.223990708923512
40	40	0.4	-0.0687869654291605
40	80	0.4	0.0393017477264683
40	160	0.4	0.115383902701943
40	320	0.4	0.169125364450537
40	640	0.4	0.207192656475658
40	1280	0.4	0.234138074488459
40	2560	0.4	0.253184965858371
40	5120	0.4	0.266694569858359
80	10	0.4	-0.421105887767064
80	20	0.4	-0.193600877208623
80	40	0.4	-0.038873470319517
80	80	0.4	0.0690435192803927
80	160	0.4	0.14505213106086
80	320	0.4	0.198787862969028
80	640	0.4	0.23685844464293
80	1280	0.4	0.263813894968462
80	2560	0.4	0.282886343227401
80	5120	0.4	0.29641158574964
160	10	0.4	-0.398979678669597
160	20	0.4	-0.172268484327427
160	40	0.4	-0.0178480055993376
160	80	0.4	0.0899686791182579
160	160	0.4	0.165931270745701
160	320	0.4	0.219674748816503
160	640	0.4	0.257733245939691
160	1280	0.4	0.284673955814708
160	2560	0.4	0.303791600342251
160	5120	0.4	0.317310507785955
320	10	0.4	-0.383465538964028
320	20	0.4	-0.157267742844615
320	40	0.4	-0.00310316654991702
320	80	0.4	0.104633741507139
320	160	0.4	0.180560308180683
320	320	0.4	0.234345265411981
320	640	0.4	0.272396968174964
320	1280	0.4	0.299371853575765
320	2560	0.4	0.318457746001885
320	5120	0.4	0.331998253659113
640	10	0.4	-0.372546712159527
640	20	0.4	-0.146776926251761
640	40	0.4	0.00728331004438639
640	80	0.4	0.114970134446503
640	160	0.4	0.190901333145625
640	320	0.4	0.244680328927303
640	640	0.4	0.282720107023796
640	1280	0.4	0.30971286864157
640	2560	0.4	0.328826640112061
640	5120	0.4	0.342343811631926
1280	10	0.4	-0.36483930829054
1280	20	0.4	-0.139330594644657
1280	40	0.4	0.0146184305363147
1280	80	0.4	0.122278454964412
1280	160	0.4	0.198189353277173
1280	320	0.4	0.251913064166959
1280	640	0.4	0.290051092762704
1280	1280	0.4	0.317003944865656
1280	2560	0.4	0.336124434003569
1280	5120	0.4	0.34963926962128
2560	10	0.4	-0.35943223598647
2560	20	0.4	-0.134107130324319
2560	40	0.4	0.0197662453443578
2560	80	0.4	0.1273881749476
2560	160	0.4	0.203331096442729
2560	320	0.4	0.257090162669594
2560	640	0.4	0.295147208261162
2560	1280	0.4	0.322142833911777
2560	2560	0.4	0.341234572446959
2560	5120	0.4	0.354791455136865
5120	10	0.4	-0.355567980507969
5120	20	0.4	-0.130374147925174
5120	40	0.4	0.023446250908903
5120	80	0.4	0.131083028223266
5120	160	0.4	0.206980983708677
5120	320	0.4	0.260746501479788
5120	640	0.4	0.298802924105095
5120	1280	0.4	0.325797714096528
5120	2560	0.4	0.344911090066979
5120	5120	0.4	0.358445269869736
10	10	0.45	-0.51124388272595
10	20	0.45	-0.280317441476044
10	40	0.45	-0.124267722844249
10	80	0.45	-0.015788210960449
10	160	0.45	0.0604055940745983
10	320	0.45	0.114243881553226
10	640	0.45	0.152275407381272
10	1280	0.45	0.179195410141722
10	2560	0.45	0.198217904886041
10	5120	0.45	0.211712292551655
20	10	0.45	-0.445473291942395
20	20	0.45	-0.217068852573759
20	40	0.45	-0.0620106929243838
20	80	0.45	0.0460450504429973
20	160	0.45	0.122124908131436
20	320	0.45	0.175854957611309
20	640	0.45	0.213915787895143
20	1280	0.45	0.240867943091864
20	2560	0.45	0.25993841042378
20	5120	0.45	0.273414289380394
40	10	0.45	-0.400142303829412
40	20	0.45	-0.173389737979047
40	40	0.45	-0.0189530189603437
40	80	0.45	0.0888709494706819
40	160	0.45	0.16483385904169
40	320	0.45	0.218575866306717
40	640	0.45	0.256635070195136
40	1280	0.45	0.283622034866968
40	2560	0.45	0.302692465713603
40	5120	0.45	0.316238193684152
80	10	0.45	-0.368566264004439
80	20	0.45	-0.142931170876124
80	40	0.45	0.0110711087382962
80	80	0.45	0.118740612404949
80	160	0.45	0.194671229980405
80	320	0.45	0.248386358877865
80	640	0.45	0.286491363671724
80	1280	0.45	0.313480421618838
80	2560	0.45	0.332583195131484
80	5120	0.45	0.3461006457458
160	10	0.45	-0.346501606577678
160	20	0.45	-0.121614635480254
160	40	0.45	0.0320839217161238
160	80	0.45	0.139635708347612
160	160	0.45	0.215583402065483
160	320	0.45	0.269309520673072
160	640	0.45	0.307402374374634
160	1280	0.45	0.334383974318689
160	2560	0.45	0.353520546629927
160	5120	0.45	0.367066651349985
320	10	0.45	-0.33096485951046
320	20	0.45	-0.106627764943993
320	40	0.45	0.0468985125764838
320	80	0.45	0.154407040559388
320	160	0.45	0.230273173948288
320	320	0.45	0.284022645336077
320	640	0.45	0.322145142738552
320	1280	0.45	0.349141083231918
320	2560	0.45	0.368273443161521
320	5120	0.45	0.381836295639916
640	10	0.45	-0.320104339914929
640	20	0.45	-0.0960778892175966
640	40	0.45	0.0572756907575027
640	80	0.45	0.164736656317472
640	160	0.45	0.240602427016947
640	320	0.45	0.294380647450887
640	640	0.45	0.332479884765018
640	1280	0.45	0.359482956111475
640	2560	0.45	0.378630068507147
640	5120	0.45	0.392174250493232
1280	10	0.45	-0.312409077239844
1280	20	0.45	-0.0886393450181361
1280	40	0.45	0.0646306806308191
1280	80	0.45	0.172045466150488
1280	160	0.45	0.247928702510043
1280	320	0.45	0.301692044544434
1280	640	0.45	0.339790268583507
1280	1280	0.45	0.366828234920594
1280	2560	0.45	0.385993199129124
1280	5120	0.45	0.399528896401602
2560	10	0.45	-0.3069724191042
2560	20	0.45	-0.083380756718947
2560	40	0.45	0.0698291453871018
2560	80	0.45	0.177228108691851
2560	160	0.45	0.253096924820166
2560	320	0.45	0.30686378920976
2560	640	0.45	0.344976717872444
2560	1280	0.45	0.372017606663326
2560	2560	0.45	0.391149614091635
2560	5120	0.45	0.404720969859522
5120	10	0.45	-0.303173343489739
5120	20	0.45	-0.079704827076055
5120	40	0.45	0.0734628190843594
5120	80	0.45	0.18084873390813
5120	160	0.45	0.256709708869458
5120	320	0.45	0.310501717530401
5120	640	0.45	0.348630494131882
5120	1280	0.45	0.375640876263528
5120	2560	0.45	0.394794007575993
5120	5120	0.45	0.408313434452007
10	10	0.5	-0.45939144813634
10	20	0.5	-0.230488724707505
10	40	0.5	-0.0752012006583685
10	80	0.5	0.0329092801533518
10	160	0.5	0.109020364804677
10	320	0.5	0.162783387745823
10	640	0.5	0.200823313362141
10	1280	0.5	0.227771582020209
10	2560	0.5	0.246834644440266
10	5120	0.5	0.260317593484265
20	10	0.5	-0.393372158266728
20	20	0.5	-0.166859947772023
20	40	0.5	-0.0125189444256396
20	80	0.5	0.0952658462730097
20	160	0.5	0.171225717015303
20	320	0.5	0.224971881810308
20	640	0.5	0.263034815089081
20	1280	0.5	0.289998808066008
20	2560	0.5	0.30908979875821
20	5120	0.5	0.322620245139715
40	10	0.5	-0.347953219951375
40	20	0.5	-0.123017833960415
40	40	0.5	0.0307005986490892
40	80	0.5	0.138265052970568
40	160	0.5	0.214190858719032
40	320	0.5	0.267953370454167
40	640	0.5	0.306024979491656
40	1280	0.5	0.333042801942248
40	2560	0.5	0.352153014483279
40	5120	0.5	0.365686422229241
80	10	0.5	-0.316380157870369
80	20	0.5	-0.0924787201848353
80	40	0.5	0.0608347294253507
80	80	0.5	0.168279538338671
80	160	0.5	0.244156247349033
80	320	0.5	0.297917489465773
80	640	0.5	0.336023530663024
80	1280	0.5	0.363042109734057
80	2560	0.5	0.382181718525015
80	5120	0.5	0.39571682650642
160	10	0.5	-0.294336146210464
160	20	0.5	-0.0711508492881069
160	40	0.5	0.0819184402539136
160	80	0.5	0.189259472412279
160	160	0.5	0.265118383927101
160	320	0.5	0.318889531673916
160	640	0.5	0.357042867851489
160	1280	0.5	0.38406502340488
160	2560	0.5	0.403214839894919
160	5120	0.5	0.416772401658724
320	10	0.5	-0.278842008768318
320	20	0.5	-0.0561452210692361
320	40	0.5	0.0967736051029141
320	80	0.5	0.204047419052451
320	160	0.5	0.279879917581987
320	320	0.5	0.333665565104135
320	640	0.5	0.371794441852764
320	1280	0.5	0.398856716843655
320	2560	0.5	0.418050721967539
320	5120	0.5	0.431605156567363
640	10	0.5	-0.267944626288317
640	20	0.5	-0.0455956168295231
640	40	0.5	0.107207173191475
640	80	0.5	0.214440711689683
640	160	0.5	0.290276270157832
640	320	0.5	0.344066008899501
640	640	0.5	0.382211944074455
640	1280	0.5	0.409272539488194
640	2560	0.5	0.428429393215908
640	5120	0.5	0.442042023890766
1280	10	0.5	-0.260295297512576
1280	20	0.5	-0.0381927652363417
1280	40	0.5	0.11453513011755
1280	80	0.5	0.221761888239346
1280	160	0.5	0.297590179272408
1280	320	0.5	0.351375490997443
1280	640	0.5	0.389524799229113
1280	1280	0.5	0.416616810236066
1280	2560	0.5	0.435798452974941
1280	5120	0.5	0.449370169304462
2560	10	0.5	-0.25487507377385
2560	20	0.5	-0.0329024391340517
2560	40	0.5	0.119729700496368
2560	80	0.5	0.226915827274423
2560	160	0.5	0.302764336079394
2560	320	0.5	0.356552223200583
2560	640	0.5	0.394711446865931
2560	1280	0.5	0.421810083233188
2560	2560	0.5	0.440970134067417
2560	5120	0.5	0.454566293070334
5120	10	0.5	-0.251051878404278
5120	20	0.5	-0.0292115026462442
5120	40	0.5	0.123394747787751
5120	80	0.5	0.23055811710213
5120	160	0.5	0.306415557611822
5120	320	0.5	0.36023670087006
5120	640	0.5	0.398377135869698
5120	1280	0.5	0.425449627762893
5120	2560	0.5	0.444635488954893
5120	5120	0.5	0.458216331068806
10	10	0.55	-0.407909432933704
10	20	0.55	-0.180879483585679
10	40	0.55	-0.0263104154277176
10	80	0.55	0.0814815216942972
10	160	0.55	0.157505156148857
10	320	0.55	0.211249486516772
10	640	0.55	0.249302027078689
10	1280	0.55	0.276256619262919
10	2560	0.55	0.295364222805992
10	5120	0.55	0.308875183694733
20	10	0.55	-0.341578830792719
20	20	0.55	-0.11685876230491
20	40	0.55	0.0367761320875185
20	80	0.55	0.144340948526673
20	160	0.55	0.220231670507612
20	320	0.55	0.273976696732054
20	640	0.55	0.312081498453997
20	1280	0.55	0.339056311757439
20	2560	0.55	0.358190585722147
20	5120	0.55	0.371744984400584
40	10	0.55	-0.296067340571205
40	20	0.55	-0.0728268715674873
40	40	0.55	0.0802616571623715
40	80	0.55	0.187620471004167
40	160	0.55	0.263470562729226
40	320	0.55	0.317245195316638
40	640	0.55	0.355373326676935
40	1280	0.55	0.382414690742004
40	2560	0.55	0.401556850567561
40	5120	0.55	0.415130812555912
80	10	0.55	-0.264500032634305
80	20	0.55	-0.0422507793664486
80	40	0.55	0.110506623433134
80	80	0.55	0.217728761015388
80	160	0.55	0.293564613422723
80	320	0.55	0.347367529325965
80	640	0.55	0.385503978317873
80	1280	0.55	0.41255117756841
80	2560	0.55	0.431751869352123
80	5120	0.55	0.445308864212005
160	10	0.55	-0.242431304813876
160	20	0.55	-0.0208475758426712
160	40	0.55	0.131661775956685
160	80	0.55	0.238815719605427
160	160	0.55	0.314653016086127
160	320	0.55	0.368452351411087
160	640	0.55	0.406630079683061
160	1280	0.55	0.433695361935604
160	2560	0.55	0.452912040663621
160	5120	0.55	0.466523630161137
320	10	0.55	-0.226937589109267
320	20	0.55	-0.0058215414038526
320	40	0.55	0.146530479869063
320	80	0.55	0.253633527125485
320	160	0.55	0.329500108122811
320	320	0.55	0.383299229318569
320	640	0.55	0.421476408584133
320	1280	0.55	0.448592296389205
320	2560	0.55	0.467799264859844
320	5120	0.55	0.481407443114767
640	10	0.55	-0.216077729330053
640	20	0.55	0.00471504950365949
640	40	0.55	0.156960095614253
640	80	0.55	0.264053546534805
640	160	0.55	0.339856304069237
640	320	0.55	0.39372617615138
640	640	0.55	0.431931642523373
640	1280	0.55	0.459010928245462
640	2560	0.55	0.478226984200931
640	5120	0.55	0.491872942240182
1280	10	0.55	-0.208423645065216
1280	20	0.55	0.0121386075389938
1280	40	0.55	0.164314402868893
1280	80	0.55	0.271365127717137
1280	160	0.55	0.347201250489855
1280	320	0.55	0.401063246527973
1280	640	0.55	0.43925239524308
1280	1280	0.55	0.466375520480715
1280	2560	0.55	0.485600043548948
1280	5120	0.55	0.499220947137988
2560	10	0.55	-0.203002348524337
2560	20	0.55	0.0173929085391831
2560	40	0.55	0.169527696964386
2560	80	0.55	0.276565634969141
2560	160	0.55	0.352402393439793
2560	320	0.55	0.406260531991883
2560	640	0.55	0.444467395351203
2560	1280	0.55	0.471601972368663
2560	2560	0.55	0.490834186244904
2560	5120	0.55	0.504455185632263
5120	10	0.55	-0.199205989276908
5120	20	0.55	0.0211303140371926
5120	40	0.55	0.173188158944424
5120	80	0.55	0.28020601650091
5120	160	0.55	0.356039444927272
5120	320	0.55	0.409884043206732
5120	640	0.55	0.448127795156121
5120	1280	0.55	0.475242611186607
5120	2560	0.55	0.494452980361109
5120	5120	0.55	0.508112058709951
10	10	0.6	-0.356740707158211
10	20	0.6	-0.131507037686884
10	40	0.6	0.022329346941873
10	80	0.6	0.129947915803426
10	160	0.6	0.205872288637294
10	320	0.6	0.259636840711185
10	640	0.6	0.297687671360153
10	1280	0.6	0.324687803891615
10	2560	0.6	0.343798453044904
10	5120	0.6	0.357327020307978
20	10	0.6	-0.290127587568657
20	20	0.6	-0.0670758716407396
20	40	0.6	0.0859467670227988
20	80	0.6	0.193311344065743
20	160	0.6	0.269125506976956
20	320	0.6	0.322878612162738
20	640	0.6	0.361036849703351
20	1280	0.6	0.388073047718371
20	2560	0.6	0.407244705166551
20	5120	0.6	0.420792643903728
40	10	0.6	-0.244506491746864
40	20	0.6	-0.0228620725155273
40	40	0.6	0.129671313275885
40	80	0.6	0.236830529101152
40	160	0.6	0.312669480620183
40	320	0.6	0.366463107141953
40	640	0.6	0.404642633838604
40	1280	0.6	0.431719630524876
40	2560	0.6	0.450917863993212
40	5120	0.6	0.464498345025464
80	10	0.6	-0.212880518636314
80	20	0.6	0.00781647352374498
80	40	0.6	0.16003234403247
80	80	0.6	0.267068227693013
80	160	0.6	0.342924777650213
80	320	0.6	0.396791107734075
80	640	0.6	0.434968354463049
80	1280	0.6	0.462100217690518
80	2560	0.6	0.481307077260603
80	5120	0.6	0.494914069140004
160	10	0.6	-0.190815611567499
160	20	0.6	0.0292319680087408
160	40	0.6	0.18121570614791
160	80	0.6	0.288255205911954
160	160	0.6	0.364096775718959
160	320	0.6	0.417945465854681
160	640	0.6	0.456183665139067
160	1280	0.6	0.483322347175014
160	2560	0.6	0.502569038739705
160	5120	0.6	0.516221813602876
320	10	0.6	-0.175354472604131
320	20	0.6	0.0442781503186812
320	40	0.6	0.1961171228905
320	80	0.6	0.303089691009734
320	160	0.6	0.37893298377014
320	320	0.6	0.432823479530372
320	640	0.6	0.471077341753861
320	1280	0.6	0.49822634148103
320	2560	0.6	0.517494801118666
320	5120	0.6	0.531137424057449
640	10	0.6	-0.164457910104602
640	20	0.6	0.054873582160191
640	40	0.6	0.206619669524276
640	80	0.6	0.313549154949607
640	160	0.6	0.389429461591663
640	320	0.6	0.443308966526163
640	640	0.6	0.481580129185628
640	1280	0.6	0.508780604427716
640	2560	0.6	0.528031662535432
640	5120	0.6	0.541675667655336
1280	10	0.6	-0.156845498322408
1280	20	0.6	0.0622775805423014
1280	40	0.6	0.213957741849439
1280	80	0.6	0.320887109597541
1280	160	0.6	0.396778838388798
1280	320	0.6	0.450642672559013
1280	640	0.6	0.488937077692353
1280	1280	0.6	0.516120340075315
1280	2560	0.6	0.535384051758744
1280	5120	0.6	0.549047145485252
2560	10	0.6	-0.151441467624082
2560	20	0.6	0.0675349345202948
2560	40	0.6	0.219164412622136
2560	80	0.6	0.326086591408629
2560	160	0.6	0.401950583297901
2560	320	0.6	0.455876436393633
2560	640	0.6	0.494156179038482
2560	1280	0.6	0.521305063207389
2560	2560	0.6	0.540634344417707
2560	5120	0.6	0.554309199049803
5120	10	0.6	-0.147630649258135
5120	20	0.6	0.0712429550004261
5120	40	0.6	0.222819816184207
5120	80	0.6	0.329754569224051
5120	160	0.6	0.405619264470981
5120	320	0.6	0.459527977899793
5120	640	0.6	0.497826787609658
5120	1280	0.6	0.525010927822055
5120	2560	0.6	0.544312041246
5120	5120	0.6	0.557966443512056
10	10	0.65	-0.305924490233065
10	20	0.65	-0.0823668928420223
10	40	0.65	0.0708313656539464
10	80	0.65	0.178226866065204
10	160	0.65	0.254093354660244
10	320	0.65	0.307861082226531
10	640	0.65	0.345976596127587
10	1280	0.65	0.373017225308637
10	2560	0.65	0.392146344481413
10	5120	0.65	0.405720846866153
20	10	0.65	-0.238990128342386
20	20	0.65	-0.01750459285298
20	40	0.65	0.13496298914356
20	80	0.65	0.242112029508417
20	160	0.65	0.317942989215638
20	320	0.65	0.371750569874003
20	640	0.65	0.409930826947858
20	1280	0.65	0.437020632641771
20	2560	0.65	0.456195283413412
20	5120	0.65	0.469789938836062
40	10	0.65	-0.193231672959852
40	20	0.65	0.0268768932820197
40	40	0.65	0.178947775687161
40	80	0.65	0.285936891870429
40	160	0.65	0.361794708656699
40	320	0.65	0.415623402997835
40	640	0.65	0.453860554594463
40	1280	0.65	0.481002028348201
40	2560	0.65	0.500265698382517
40	5120	0.65	0.513883488902915
80	10	0.65	-0.161571864317599
80	20	0.65	0.0576803660185347
80	40	0.65	0.209401503934788
80	80	0.65	0.316320480527856
80	160	0.65	0.392211760542974
80	320	0.65	0.446061766077536
80	640	0.65	0.484366421927733
80	1280	0.65	0.511543539274596
80	2560	0.65	0.530821933342331
80	5120	0.65	0.544487802195413
160	10	0.65	-0.139487374605224
160	20	0.65	0.0791683202705838
160	40	0.65	0.230699052202678
160	80	0.65	0.337599503553418
160	160	0.65	0.413459265258919
160	320	0.65	0.467383897108974
160	640	0.65	0.505670312049607
160	1280	0.65	0.532897318183747
160	2560	0.65	0.552191646013379
160	5120	0.65	0.565870201073985
320	10	0.65	-0.123974583318992
320	20	0.65	0.094250729635915
320	40	0.65	0.245647614339328
320	80	0.65	0.35251196137836
320	160	0.65	0.428399246523159
320	320	0.65	0.482372642676087
320	640	0.65	0.520684970765402
320	1280	0.65	0.547909900264213
320	2560	0.65	0.56722462635257
320	5120	0.65	0.580906892390388
640	10	0.65	-0.113221019339988
640	20	0.65	0.104772869134229
640	40	0.65	0.25607533836944
640	80	0.65	0.362965023090199
640	160	0.65	0.438838448155046
640	320	0.65	0.492798579327215
640	640	0.65	0.53112846270351
640	1280	0.65	0.558380938487858
640	2560	0.65	0.577704281009313
640	5120	0.65	0.591402869898793
1280	10	0.65	-0.105541899077414
1280	20	0.65	0.112248961036031
1280	40	0.65	0.263501996626885
1280	80	0.65	0.370359755688188
1280	160	0.65	0.446250192723826
1280	320	0.65	0.500203465693041
1280	640	0.65	0.538595477853675
1280	1280	0.65	0.565835191696919
1280	2560	0.65	0.585185152301632
1280	5120	0.65	0.598867108665891
2560	10	0.65	-0.100149435992997
2560	20	0.65	0.117501017980468
2560	40	0.65	0.268713274922484
2560	80	0.65	0.375559145607757
2560	160	0.65	0.451459028455466
2560	320	0.65	0.505431753929007
2560	640	0.65	0.543816547886096
2560	1280	0.65	0.571092702615756
2560	2560	0.65	0.590440510675352
2560	5120	0.65	0.604127666600604
5120	10	0.65	-0.0963417814529761
5120	20	0.65	0.121210556919474
5120	40	0.65	0.272395553244916
5120	80	0.65	0.379233265222495
5120	160	0.65	0.455139783753302
5120	320	0.65	0.509110523675133
5120	640	0.65	0.547509304603458
5120	1280	0.65	0.574769806047686
5120	2560	0.65	0.594138863027896
5120	5120	0.65	0.607824603587544
10	10	0.7	-0.255401682295441
10	20	0.7	-0.0333998472462237
10	40	0.7	0.119224941104252
10	80	0.7	0.226411024288405
10	160	0.7	0.30226151765241
10	320	0.7	0.356048983430312
10	640	0.7	0.394207379692705
10	1280	0.7	0.421296980274213
10	2560	0.7	0.440465494972143
10	5120	0.7	0.454048186847617
20	10	0.7	-0.188153500986427
20	20	0.7	0.0318288302300735
20	40	0.7	0.183781694378603
20	80	0.7	0.290810082497964
20	160	0.7	0.366680991363254
20	320	0.7	0.420490323804624
20	640	0.7	0.458743805522784
20	1280	0.7	0.4858867779942
20	2560	0.7	0.505136458628773
20	5120	0.7	0.518802174288327
40	10	0.7	-0.142276006297464
40	20	0.7	0.0764540415853983
40	40	0.7	0.228008656058037
40	80	0.7	0.334910424544272
40	160	0.7	0.410774503759059
40	320	0.7	0.464692860416203
40	640	0.7	0.503004144508983
40	1280	0.7	0.530198276330283
40	2560	0.7	0.549493471250781
40	5120	0.7	0.563156005619787
80	10	0.7	-0.110563627421831
80	20	0.7	0.107359580705983
80	40	0.7	0.258661888675783
80	80	0.7	0.365522635253282
80	160	0.7	0.441402495930763
80	320	0.7	0.495346621530529
80	640	0.7	0.533753200143143
80	1280	0.7	0.560951997857131
80	2560	0.7	0.580305903462183
80	5120	0.7	0.593988160020049
160	10	0.7	-0.088455279351565
160	20	0.7	0.128896407883723
160	40	0.7	0.280031667881389
160	80	0.7	0.386849250606382
160	160	0.7	0.462765575334863
160	320	0.7	0.516766869092922
160	640	0.7	0.555163302101433
160	1280	0.7	0.582444140742743
160	2560	0.7	0.601790343380795
160	5120	0.7	0.615494657462314
320	10	0.7	-0.072986556022502
320	20	0.7	0.143966141521009
320	40	0.7	0.294988522716328
320	80	0.7	0.401799927456861
320	160	0.7	0.47774015967402
320	320	0.7	0.531745318975194
320	640	0.7	0.570204090707484
320	1280	0.7	0.597496464301036
320	2560	0.7	0.616893787896732
320	5120	0.7	0.630600104136814
640	10	0.7	-0.0621401242855379
640	20	0.7	0.15455022520508
640	40	0.7	0.305493056821324
640	80	0.7	0.412302682014513
