n1	n2	d1	d2	type	m	sig1	sig2	sdir
300	500	0	0	sig1	58	58	1	34
300	500	0	0	bsln	34	34	1	34
300	500	0	0	sig2	1000	58	57	493
300	500	0	0	big2	58	58	1	34
300	500	0	0	s2or	34	34	1	34
350	500	0	0	raw	1000	50	57	511
350	500	0	0	sig1	50	50	1	29
350	500	0	0	bsln	29	29	0	29
350	500	0	0	sig2	1000	50	57	511
350	500	0	0	big2	50	50	1	29
350	500	0	0	s2or	29	29	0	29
400	500	0	0	raw	1000	47	57	503
400	500	0	0	sig1	47	47	2	22
400	500	0	0	bsln	22	22	2	22
400	500	0	0	sig2	1000	47	57	503
400	500	0	0	big2	47	47	2	22
400	500	0	0	s2or	22	22	2	22
450	500	0	0	raw	1000	48	57	492
450	500	0	0	sig1	48	48	1	22
450	500	0	0	bsln	22	22	0	22
450	500	0	0	sig2	1000	48	57	492
450	500	0	0	big2	48	48	1	22
450	500	0	0	s2or	22	22	0	22
500	500	0	0	raw	1000	57	57	502
500	500	0	0	sig1	57	57	4	23
500	500	0	0	bsln	23	23	1	23
500	500	0	0	sig2	1000	57	57	502
500	500	0	0	big2	57	57	4	23
500	500	0	0	s2or	23	23	1	23
20	20	0.1	0	raw	1000	65	39	500
20	20	0.1	0	sig1	65	65	4	36
20	20	0.1	0	bsln	36	36	3	36
20	20	0.1	0	sig2	1000	65	39	500
20	20	0.1	0	big2	65	65	4	36
20	20	0.1	0	s2or	36	36	3	36
50	20	0.1	0	raw	1000	95	39	474
50	20	0.1	0	sig1	95	95	5	41
50	20	0.1	0	bsln	41	41	3	41
50	20	0.1	0	sig2	1000	95	39	474
50	20	0.1	0	big2	95	95	5	41
50	20	0.1	0	s2or	41	41	3	41
100	20	0.1	0	raw	1000	99	39	488
100	20	0.1	0	sig1	99	99	2	42
100	20	0.1	0	bsln	42	42	0	42
100	20	0.1	0	sig2	1000	99	39	488
100	20	0.1	0	big2	99	99	2	42
100	20	0.1	0	s2or	42	42	0	42
150	20	0.1	0	raw	1000	133	39	502
150	20	0.1	0	sig1	133	133	6	73
150	20	0.1	0	bsln	73	73	3	73
150	20	0.1	0	sig2	1000	133	39	502
150	20	0.1	0	big2	133	133	6	73
150	20	0.1	0	s2or	73	73	3	73
200	20	0.1	0	raw	1000	166	39	505
200	20	0.1	0	sig1	166	166	2	74
200	20	0.1	0	bsln	74	74	0	74
200	20	0.1	0	sig2	1000	166	39	505
200	20	0.1	0	big2	166	166	2	74
200	20	0.1	0	s2or	74	74	0	74
250	20	0.1	0	raw	1000	202	39	481
250	20	0.1	0	sig1	202	202	11	93
250	20	0.1	0	bsln	93	93	6	93
250	20	0.1	0	sig2	1000	202	39	481
250	20	0.1	0	big2	202	202	11	93
250	20	0.1	0	s2or	93	93	6	93
300	20	0.1	0	raw	1000	228	39	510
300	20	0.1	0	sig1	228	228	8	102
300	20	0.1	0	bsln	102	102	3	102
300	20	0.1	0	sig2	1000	228	39	510
300	20	0.1	0	big2	228	228	8	102
300	20	0.1	0	s2or	102	102	3	102
350	20	0.1	0	raw	1000	239	39	479
350	20	0.1	0	sig1	239	239	10	112
350	20	0.1	0	bsln	112	112	5	112
350	20	0.1	0	sig2	1000	239	39	479
350	20	0.1	0	big2	239	239	10	112
350	20	0.1	0	s2or	112	112	5	112
400	20	0.1	0	raw	1000	284	39	486
400	20	0.1	0	sig1	284	284	3	142
400	20	0.1	0	bsln	142	142	1	142
400	20	0.1	0	sig2	1000	284	39	486
400	20	0.1	0	big2	284	284	3	142
400	20	0.1	0	s2or	142	142	1	142
450	20	0.1	0	raw	1000	298	39	485
450	20	0.1	0	sig1	298	298	17	156
450	20	0.1	0	bsln	156	156	8	156
450	20	0.1	0	sig2	1000	298	39	485
450	20	0.1	0	big2	298	298	17	156
450	20	0.1	0	s2or	156	156	8	156
500	20	0.1	0	raw	1000	347	39	480
500	20	0.1	0	sig1	347	347	12	164
500	20	0.1	0	bsln	164	164	5	164
500	20	0.1	0	sig2	1000	347	39	480
500	20	0.1	0	big2	347	347	12	164
500	20	0.1	0	s2or	164	164	5	164
20	50	0.1	0	raw	1000	65	44	511
20	50	0.1	0	sig1	65	65	5	31
20	50	0.1	0	bsln	31	31	1	31
20	50	0.1	0	sig2	1000	65	44	511
20	50	0.1	0	big2	65	65	5	31
20	50	0.1	0	s2or	31	31	1	31
50	50	0.1	0	raw	1000	95	44	495
50	50	0.1	0	sig1	95	95	2	50
50	50	0.1	0	bsln	50	50	1	50
50	50	0.1	0	sig2	1000	95	44	495
50	50	0.1	0	big2	95	95	2	50
50	50	0.1	0	s2or	50	50	1	50
100	50	0.1	0	raw	1000	99	44	521
100	50	0.1	0	sig1	99	99	1	47
100	50	0.1	0	bsln	47	47	0	47
100	50	0.1	0	sig2	1000	99	44	521
100	50	0.1	0	big2	99	99	1	47
100	50	0.1	0	s2or	47	47	0	47
150	50	0.1	0	raw	1000	133	44	517
150	50	0.1	0	sig1	133	133	6	79
150	50	0.1	0	bsln	79	79	5	79
150	50	0.1	0	sig2	1000	133	44	517
150	50	0.1	0	big2	133	133	6	79
150	50	0.1	0	s2or	79	79	5	79
200	50	0.1	0	raw	1000	166	44	504
200	50	0.1	0	sig1	166	166	6	79
200	50	0.1	0	bsln	79	79	3	79
200	50	0.1	0	sig2	1000	166	44	504
200	50	0.1	0	big2	166	166	6	79
200	50	0.1	0	s2or	79	79	3	79
250	50	0.1	0	raw	1000	202	44	488
250	50	0.1	0	sig1	202	202	6	108
250	50	0.1	0	bsln	108	108	3	108
250	50	0.1	0	sig2	1000	202	44	488
250	50	0.1	0	big2	202	202	6	108
250	50	0.1	0	s2or	108	108	3	108
300	50	0.1	0	raw	1000	228	44	529
300	50	0.1	0	sig1	228	228	10	114
300	50	0.1	0	bsln	114	114	6	114
300	50	0.1	0	sig2	1000	228	44	529
300	50	0.1	0	big2	228	228	10	114
300	50	0.1	0	s2or	114	114	6	114
350	50	0.1	0	raw	1000	239	44	516
350	50	0.1	0	sig1	239	239	17	111
350	50	0.1	0	bsln	111	111	9	111
350	50	0.1	0	sig2	1000	239	44	516
350	50	0.1	0	big2	239	239	17	111
350	50	0.1	0	s2or	111	111	9	111
400	50	0.1	0	raw	1000	284	44	521
400	50	0.1	0	sig1	284	284	16	142
400	50	0.1	0	bsln	142	142	7	142
400	50	0.1	0	sig2	1000	284	44	521
400	50	0.1	0	big2	284	284	16	142
400	50	0.1	0	s2or	142	142	7	142
450	50	0.1	0	raw	1000	298	44	508
450	50	0.1	0	sig1	298	298	14	155
450	50	0.1	0	bsln	155	155	8	155
450	50	0.1	0	sig2	1000	298	44	508
450	50	0.1	0	big2	298	298	14	155
450	50	0.1	0	s2or	155	155	8	155
500	50	0.1	0	raw	1000	347	44	515
500	50	0.1	0	sig1	347	347	18	185
500	50	0.1	0	bsln	185	185	10	185
500	50	0.1	0	sig2	1000	347	44	515
500	50	0.1	0	big2	347	347	18	185
500	50	0.1	0	s2or	185	185	10	185
20	100	0.1	0	raw	1000	65	41	483
20	100	0.1	0	sig1	65	65	1	24
20	100	0.1	0	bsln	24	24	1	24
20	100	0.1	0	sig2	1000	65	41	483
20	100	0.1	0	big2	65	65	1	24
20	100	0.1	0	s2or	24	24	1	24
50	100	0.1	0	raw	1000	95	41	501
50	100	0.1	0	sig1	95	95	7	33
50	100	0.1	0	bsln	33	33	2	33
50	100	0.1	0	sig2	1000	95	41	501
50	100	0.1	0	big2	95	95	7	33
50	100	0.1	0	s2or	33	33	2	33
100	100	0.1	0	raw	1000	99	41	507
100	100	0.1	0	sig1	99	99	5	46
100	100	0.1	0	bsln	46	46	1	46
100	100	0.1	0	sig2	1000	99	41	507
100	100	0.1	0	big2	99	99	5	46
100	100	0.1	0	s2or	46	46	1	46
150	100	0.1	0	raw	1000	133	41	467
150	100	0.1	0	sig1	133	133	5	65
150	100	0.1	0	bsln	65	65	1	65
150	100	0.1	0	sig2	1000	133	41	467
150	100	0.1	0	big2	133	133	5	65
150	100	0.1	0	s2or	65	65	1	65
200	100	0.1	0	raw	1000	166	41	488
200	100	0.1	0	sig1	166	166	9	79
200	100	0.1	0	bsln	79	79	4	79
200	100	0.1	0	sig2	1000	166	41	488
200	100	0.1	0	big2	166	166	9	79
200	100	0.1	0	s2or	79	79	4	79
250	100	0.1	0	raw	1000	202	41	470
250	100	0.1	0	sig1	202	202	10	86
250	100	0.1	0	bsln	86	86	3	86
250	100	0.1	0	sig2	1000	202	41	470
250	100	0.1	0	big2	202	202	10	86
250	100	0.1	0	s2or	86	86	3	86
300	100	0.1	0	raw	1000	228	41	481
300	100	0.1	0	sig1	228	228	12	106
300	100	0.1	0	bsln	106	106	5	106
300	100	0.1	0	sig2	1000	228	41	481
300	100	0.1	0	big2	228	228	12	106
300	100	0.1	0	s2or	106	106	5	106
350	100	0.1	0	raw	1000	239	41	478
350	100	0.1	0	sig1	239	239	11	104
350	100	0.1	0	bsln	104	104	4	104
350	100	0.1	0	sig2	1000	239	41	478
350	100	0.1	0	big2	239	239	11	104
350	100	0.1	0	s2or	104	104	4	104
400	100	0.1	0	raw	1000	284	41	485
400	100	0.1	0	sig1	284	284	10	124
400	100	0.1	0	bsln	124	124	5	124
400	100	0.1	0	sig2	1000	284	41	485
400	100	0.1	0	big2	284	284	10	124
400	100	0.1	0	s2or	124	124	5	124
450	100	0.1	0	raw	1000	298	41	474
450	100	0.1	0	sig1	298	298	12	135
450	100	0.1	0	bsln	135	135	5	135
450	100	0.1	0	sig2	1000	298	41	474
450	100	0.1	0	big2	298	298	12	135
450	100	0.1	0	s2or	135	135	5	135
500	100	0.1	0	raw	1000	347	41	475
500	100	0.1	0	sig1	347	347	9	150
500	100	0.1	0	bsln	150	150	2	150
500	100	0.1	0	sig2	1000	347	41	475
500	100	0.1	0	big2	347	347	9	150
500	100	0.1	0	s2or	150	150	2	150
20	150	0.1	0	raw	1000	65	39	508
20	150	0.1	0	sig1	65	65	1	34
20	150	0.1	0	bsln	34	34	0	34
20	150	0.1	0	sig2	1000	65	39	508
20	150	0.1	0	big2	65	65	1	34
20	150	0.1	0	s2or	34	34	0	34
50	150	0.1	0	raw	1000	95	39	498
50	150	0.1	0	sig1	95	95	2	45
50	150	0.1	0	bsln	45	45	2	45
50	150	0.1	0	sig2	1000	95	39	498
50	150	0.1	0	big2	95	95	2	45
50	150	0.1	0	s2or	45	45	2	45
100	150	0.1	0	raw	1000	99	39	482
100	150	0.1	0	sig1	99	99	6	44
100	150	0.1	0	bsln	44	44	4	44
100	150	0.1	0	sig2	1000	99	39	482
100	150	0.1	0	big2	99	99	6	44
100	150	0.1	0	s2or	44	44	4	44
150	150	0.1	0	raw	1000	133	39	486
150	150	0.1	0	sig1	133	133	3	62
150	150	0.1	0	bsln	62	62	2	62
150	150	0.1	0	sig2	1000	133	39	486
150	150	0.1	0	big2	133	133	3	62
150	150	0.1	0	s2or	62	62	2	62
200	150	0.1	0	raw	1000	166	39	497
200	150	0.1	0	sig1	166	166	6	87
200	150	0.1	0	bsln	87	87	5	87
200	150	0.1	0	sig2	1000	166	39	497
200	150	0.1	0	big2	166	166	6	87
200	150	0.1	0	s2or	87	87	5	87
250	150	0.1	0	raw	1000	202	39	481
250	150	0.1	0	sig1	202	202	3	93
250	150	0.1	0	bsln	93	93	2	93
250	150	0.1	0	sig2	1000	202	39	481
250	150	0.1	0	big2	202	202	3	93
250	150	0.1	0	s2or	93	93	2	93
300	150	0.1	0	raw	1000	228	39	472
300	150	0.1	0	sig1	228	228	4	102
300	150	0.1	0	bsln	102	102	1	102
300	150	0.1	0	sig2	1000	228	39	472
300	150	0.1	0	big2	228	228	4	102
300	150	0.1	0	s2or	102	102	1	102
350	150	0.1	0	raw	1000	239	39	491
350	150	0.1	0	sig1	239	239	10	121
350	150	0.1	0	bsln	121	121	6	121
350	150	0.1	0	sig2	1000	239	39	491
350	150	0.1	0	big2	239	239	10	121
350	150	0.1	0	s2or	121	121	6	121
400	150	0.1	0	raw	1000	284	39	482
400	150	0.1	0	sig1	284	284	13	136
400	150	0.1	0	bsln	136	136	6	136
400	150	0.1	0	sig2	1000	284	39	482
400	150	0.1	0	big2	284	284	13	136
400	150	0.1	0	s2or	136	136	6	136
450	150	0.1	0	raw	1000	298	39	475
450	150	0.1	0	sig1	298	298	10	141
450	150	0.1	0	bsln	141	141	8	141
450	150	0.1	0	sig2	1000	298	39	475
450	150	0.1	0	big2	298	298	10	141
450	150	0.1	0	s2or	141	141	8	141
500	150	0.1	0	raw	1000	347	39	460
500	150	0.1	0	sig1	347	347	11	158
500	150	0.1	0	bsln	158	158	4	158
500	150	0.1	0	sig2	1000	347	39	460
500	150	0.1	0	big2	347	347	11	158
500	150	0.1	0	s2or	158	158	4	158
20	200	0.1	0	raw	1000	65	46	480
20	200	0.1	0	sig1	65	65	1	26
20	200	0.1	0	bsln	26	26	0	26
20	200	0.1	0	sig2	1000	65	46	480
20	200	0.1	0	big2	65	65	1	26
20	200	0.1	0	s2or	26	26	0	26
50	200	0.1	0	raw	1000	95	46	490
50	200	0.1	0	sig1	95	95	6	39
50	200	0.1	0	bsln	39	39	2	39
50	200	0.1	0	sig2	1000	95	46	490
50	200	0.1	0	big2	95	95	6	39
50	200	0.1	0	s2or	39	39	2	39
100	200	0.1	0	raw	1000	99	46	522
100	200	0.1	0	sig1	99	99	6	51
100	200	0.1	0	bsln	51	51	6	51
100	200	0.1	0	sig2	1000	99	46	522
100	200	0.1	0	big2	99	99	6	51
100	200	0.1	0	s2or	51	51	6	51
150	200	0.1	0	raw	1000	133	46	468
150	200	0.1	0	sig1	133	133	3	62
150	200	0.1	0	bsln	62	62	0	62
150	200	0.1	0	sig2	1000	133	46	468
150	200	0.1	0	big2	133	133	3	62
150	200	0.1	0	s2or	62	62	0	62
200	200	0.1	0	raw	1000	166	46	477
200	200	0.1	0	sig1	166	166	7	73
200	200	0.1	0	bsln	73	73	3	73
200	200	0.1	0	sig2	1000	166	46	477
200	200	0.1	0	big2	166	166	7	73
200	200	0.1	0	s2or	73	73	3	73
250	200	0.1	0	raw	1000	202	46	481
250	200	0.1	0	sig1	202	202	10	100
250	200	0.1	0	bsln	100	100	5	100
250	200	0.1	0	sig2	1000	202	46	481
250	200	0.1	0	big2	202	202	10	100
250	200	0.1	0	s2or	100	100	5	100
300	200	0.1	0	raw	1000	228	46	470
300	200	0.1	0	sig1	228	228	2	112
300	200	0.1	0	bsln	112	112	1	112
300	200	0.1	0	sig2	1000	228	46	470
300	200	0.1	0	big2	228	228	2	112
300	200	0.1	0	s2or	112	112	1	112
350	200	0.1	0	raw	1000	239	46	501
350	200	0.1	0	sig1	239	239	16	118
350	200	0.1	0	bsln	118	118	8	118
350	200	0.1	0	sig2	1000	239	46	501
350	200	0.1	0	big2	239	239	16	118
350	200	0.1	0	s2or	118	118	8	118
400	200	0.1	0	raw	1000	284	46	470
400	200	0.1	0	sig1	284	284	11	121
400	200	0.1	0	bsln	121	121	4	121
400	200	0.1	0	sig2	1000	284	46	470
400	200	0.1	0	big2	284	284	11	121
400	200	0.1	0	s2or	121	121	4	121
450	200	0.1	0	raw	1000	298	46	483
450	200	0.1	0	sig1	298	298	11	139
450	200	0.1	0	bsln	139	139	3	139
450	200	0.1	0	sig2	1000	298	46	483
450	200	0.1	0	big2	298	298	11	139
450	200	0.1	0	s2or	139	139	3	139
500	200	0.1	0	raw	1000	347	46	480
500	200	0.1	0	sig1	347	347	20	159
500	200	0.1	0	bsln	159	159	8	159
500	200	0.1	0	sig2	1000	347	46	480
500	200	0.1	0	big2	347	347	20	159
500	200	0.1	0	s2or	159	159	8	159
20	250	0.1	0	raw	1000	65	40	516
20	250	0.1	0	sig1	65	65	1	36
20	250	0.1	0	bsln	36	36	0	36
20	250	0.1	0	sig2	1000	65	40	516
20	250	0.1	0	big2	65	65	1	36
20	250	0.1	0	s2or	36	36	0	36
50	250	0.1	0	raw	1000	95	40	482
50	250	0.1	0	sig1	95	95	6	50
50	250	0.1	0	bsln	50	50	3	50
50	250	0.1	0	sig2	1000	95	40	482
50	250	0.1	0	big2	95	95	6	50
50	250	0.1	0	s2or	50	50	3	50
100	250	0.1	0	raw	1000	99	40	528
100	250	0.1	0	sig1	99	99	4	56
100	250	0.1	0	bsln	56	56	1	56
100	250	0.1	0	sig2	1000	99	40	528
100	250	0.1	0	big2	99	99	4	56
100	250	0.1	0	s2or	56	56	1	56
150	250	0.1	0	raw	1000	133	40	500
150	250	0.1	0	sig1	133	133	6	72
150	250	0.1	0	bsln	72	72	1	72
150	250	0.1	0	sig2	1000	133	40	500
150	250	0.1	0	big2	133	133	6	72
150	250	0.1	0	s2or	72	72	1	72
200	250	0.1	0	raw	1000	166	40	515
200	250	0.1	0	sig1	166	166	3	84
200	250	0.1	0	bsln	84	84	2	84
200	250	0.1	0	sig2	1000	166	40	515
200	250	0.1	0	big2	166	166	3	84
200	250	0.1	0	s2or	84	84	2	84
250	250	0.1	0	raw	1000	202	40	505
250	250	0.1	0	sig1	202	202	12	114
250	250	0.1	0	bsln	114	114	5	114
250	250	0.1	0	sig2	1000	202	40	505
250	250	0.1	0	big2	202	202	12	114
250	250	0.1	0	s2or	114	114	5	114
300	250	0.1	0	raw	1000	228	40	516
300	250	0.1	0	sig1	228	228	7	114
300	250	0.1	0	bsln	114	114	3	114
300	250	0.1	0	sig2	1000	228	40	516
300	250	0.1	0	big2	228	228	7	114
300	250	0.1	0	s2or	114	114	3	114
350	250	0.1	0	raw	1000	239	40	507
350	250	0.1	0	sig1	239	239	10	124
350	250	0.1	0	bsln	124	124	4	124
350	250	0.1	0	sig2	1000	239	40	507
350	250	0.1	0	big2	239	239	10	124
350	250	0.1	0	s2or	124	124	4	124
400	250	0.1	0	raw	1000	284	40	510
400	250	0.1	0	sig1	284	284	14	144
400	250	0.1	0	bsln	144	144	5	144
400	250	0.1	0	sig2	1000	284	40	510
400	250	0.1	0	big2	284	284	14	144
400	250	0.1	0	s2or	144	144	5	144
450	250	0.1	0	raw	1000	298	40	523
450	250	0.1	0	sig1	298	298	13	157
450	250	0.1	0	bsln	157	157	6	157
450	250	0.1	0	sig2	1000	298	40	523
450	250	0.1	0	big2	298	298	13	157
450	250	0.1	0	s2or	157	157	6	157
500	250	0.1	0	raw	1000	347	40	524
500	250	0.1	0	sig1	347	347	10	190
500	250	0.1	0	bsln	190	190	6	190
500	250	0.1	0	sig2	1000	347	40	524
500	250	0.1	0	big2	347	347	10	190
500	250	0.1	0	s2or	190	190	6	190
20	300	0.1	0	raw	1000	65	58	502
20	300	0.1	0	sig1	65	65	4	38
20	300	0.1	0	bsln	38	38	2	38
20	300	0.1	0	sig2	1000	65	58	502
20	300	0.1	0	big2	65	65	4	38
20	300	0.1	0	s2or	38	38	2	38
50	300	0.1	0	raw	1000	95	58	506
50	300	0.1	0	sig1	95	95	6	39
50	300	0.1	0	bsln	39	39	0	39
50	300	0.1	0	sig2	1000	95	58	506
50	300	0.1	0	big2	95	95	6	39
50	300	0.1	0	s2or	39	39	0	39
100	300	0.1	0	raw	1000	99	58	526
100	300	0.1	0	sig1	99	99	5	48
100	300	0.1	0	bsln	48	48	3	48
100	300	0.1	0	sig2	1000	99	58	526
100	300	0.1	0	big2	99	99	5	48
100	300	0.1	0	s2or	48	48	3	48
150	300	0.1	0	raw	1000	133	58	514
150	300	0.1	0	sig1	133	133	6	63
150	300	0.1	0	bsln	63	63	3	63
150	300	0.1	0	sig2	1000	133	58	514
150	300	0.1	0	big2	133	133	6	63
150	300	0.1	0	s2or	63	63	3	63
200	300	0.1	0	raw	1000	166	58	517
200	300	0.1	0	sig1	166	166	10	79
200	300	0.1	0	bsln	79	79	2	79
200	300	0.1	0	sig2	1000	166	58	517
200	300	0.1	0	big2	166	166	10	79
200	300	0.1	0	s2or	79	79	2	79
250	300	0.1	0	raw	1000	202	58	517
250	300	0.1	0	sig1	202	202	15	110
250	300	0.1	0	bsln	110	110	7	110
250	300	0.1	0	sig2	1000	202	58	517
250	300	0.1	0	big2	202	202	15	110
250	300	0.1	0	s2or	110	110	7	110
300	300	0.1	0	raw	1000	228	58	500
300	300	0.1	0	sig1	228	228	9	108
300	300	0.1	0	bsln	108	108	5	108
300	300	0.1	0	sig2	1000	228	58	500
300	300	0.1	0	big2	228	228	9	108
300	300	0.1	0	s2or	108	108	5	108
350	300	0.1	0	raw	1000	239	58	499
350	300	0.1	0	sig1	239	239	12	128
350	300	0.1	0	bsln	128	128	7	128
350	300	0.1	0	sig2	1000	239	58	499
350	300	0.1	0	big2	239	239	12	128
350	300	0.1	0	s2or	128	128	7	128
400	300	0.1	0	raw	1000	284	58	496
400	300	0.1	0	sig1	284	284	16	129
400	300	0.1	0	bsln	129	129	8	129
400	300	0.1	0	sig2	1000	284	58	496
400	300	0.1	0	big2	284	284	16	129
400	300	0.1	0	s2or	129	129	8	129
450	300	0.1	0	raw	1000	298	58	503
450	300	0.1	0	sig1	298	298	21	142
450	300	0.1	0	bsln	142	142	9	142
450	300	0.1	0	sig2	1000	298	58	503
450	300	0.1	0	big2	298	298	21	142
450	300	0.1	0	s2or	142	142	9	142
500	300	0.1	0	raw	1000	347	58	514
500	300	0.1	0	sig1	347	347	28	179
500	300	0.1	0	bsln	179	179	14	179
500	300	0.1	0	sig2	1000	347	58	514
500	300	0.1	0	big2	347	347	28	179
500	300	0.1	0	s2or	179	179	14	179
20	350	0.1	0	raw	1000	65	50	558
20	350	0.1	0	sig1	65	65	6	40
20	350	0.1	0	bsln	40	40	4	40
20	350	0.1	0	sig2	1000	65	50	558
20	350	0.1	0	big2	65	65	6	40
20	350	0.1	0	s2or	40	40	4	40
50	350	0.1	0	raw	1000	95	50	490
50	350	0.1	0	sig1	95	95	3	53
50	350	0.1	0	bsln	53	53	1	53
50	350	0.1	0	sig2	1000	95	50	490
50	350	0.1	0	big2	95	95	3	53
50	350	0.1	0	s2or	53	53	1	53
100	350	0.1	0	raw	1000	99	50	506
100	350	0.1	0	sig1	99	99	4	55
100	350	0.1	0	bsln	55	55	1	55
100	350	0.1	0	sig2	1000	99	50	506
100	350	0.1	0	big2	99	99	4	55
100	350	0.1	0	s2or	55	55	1	55
150	350	0.1	0	raw	1000	133	50	512
150	350	0.1	0	sig1	133	133	6	66
150	350	0.1	0	bsln	66	66	4	66
150	350	0.1	0	sig2	1000	133	50	512
150	350	0.1	0	big2	133	133	6	66
150	350	0.1	0	s2or	66	66	4	66
200	350	0.1	0	raw	1000	166	50	515
200	350	0.1	0	sig1	166	166	5	89
200	350	0.1	0	bsln	89	89	2	89
200	350	0.1	0	sig2	1000	166	50	515
200	350	0.1	0	big2	166	166	5	89
200	350	0.1	0	s2or	89	89	2	89
250	350	0.1	0	raw	1000	202	50	499
250	350	0.1	0	sig1	202	202	15	104
250	350	0.1	0	bsln	104	104	7	104
250	350	0.1	0	sig2	1000	202	50	499
250	350	0.1	0	big2	202	202	15	104
250	350	0.1	0	s2or	104	104	7	104
300	350	0.1	0	raw	1000	228	50	484
300	350	0.1	0	sig1	228	228	9	127
300	350	0.1	0	bsln	127	127	5	127
300	350	0.1	0	sig2	1000	228	50	484
300	350	0.1	0	big2	228	228	9	127
300	350	0.1	0	s2or	127	127	5	127
350	350	0.1	0	raw	1000	239	50	509
350	350	0.1	0	sig1	239	239	13	128
350	350	0.1	0	bsln	128	128	6	128
350	350	0.1	0	sig2	1000	239	50	509
350	350	0.1	0	big2	239	239	13	128
350	350	0.1	0	s2or	128	128	6	128
400	350	0.1	0	raw	1000	284	50	528
400	350	0.1	0	sig1	284	284	12	156
400	350	0.1	0	bsln	156	156	6	156
400	350	0.1	0	sig2	1000	284	50	528
400	350	0.1	0	big2	284	284	12	156
400	350	0.1	0	s2or	156	156	6	156
450	350	0.1	0	raw	1000	298	50	525
450	350	0.1	0	sig1	298	298	14	167
450	350	0.1	0	bsln	167	167	7	167
450	350	0.1	0	sig2	1000	298	50	525
450	350	0.1	0	big2	298	298	14	167
450	350	0.1	0	s2or	167	167	7	167
500	350	0.1	0	raw	1000	347	50	516
500	350	0.1	0	sig1	347	347	17	180
500	350	0.1	0	bsln	180	180	6	180
500	350	0.1	0	sig2	1000	347	50	516
500	350	0.1	0	big2	347	347	17	180
500	350	0.1	0	s2or	180	180	6	180
20	400	0.1	0	raw	1000	65	47	492
20	400	0.1	0	sig1	65	65	2	28
20	400	0.1	0	bsln	28	28	0	28
20	400	0.1	0	sig2	1000	65	47	492
20	400	0.1	0	big2	65	65	2	28
20	400	0.1	0	s2or	28	28	0	28
50	400	0.1	0	raw	1000	95	47	490
50	400	0.1	0	sig1	95	95	6	52
50	400	0.1	0	bsln	52	52	4	52
50	400	0.1	0	sig2	1000	95	47	490
50	400	0.1	0	big2	95	95	6	52
50	400	0.1	0	s2or	52	52	4	52
100	400	0.1	0	raw	1000	99	47	524
100	400	0.1	0	sig1	99	99	8	42
100	400	0.1	0	bsln	42	42	4	42
100	400	0.1	0	sig2	1000	99	47	524
100	400	0.1	0	big2	99	99	8	42
100	400	0.1	0	s2or	42	42	4	42
150	400	0.1	0	raw	1000	133	47	510
150	400	0.1	0	sig1	133	133	8	69
150	400	0.1	0	bsln	69	69	4	69
150	400	0.1	0	sig2	1000	133	47	510
150	400	0.1	0	big2	133	133	8	69
150	400	0.1	0	s2or	69	69	4	69
200	400	0.1	0	raw	1000	166	47	499
200	400	0.1	0	sig1	166	166	8	90
200	400	0.1	0	bsln	90	90	4	90
200	400	0.1	0	sig2	1000	166	47	499
200	400	0.1	0	big2	166	166	8	90
200	400	0.1	0	s2or	90	90	4	90
250	400	0.1	0	raw	1000	202	47	515
250	400	0.1	0	sig1	202	202	7	123
250	400	0.1	0	bsln	123	123	5	123
250	400	0.1	0	sig2	1000	202	47	515
250	400	0.1	0	big2	202	202	7	123
250	400	0.1	0	s2or	123	123	5	123
300	400	0.1	0	raw	1000	228	47	530
300	400	0.1	0	sig1	228	228	16	131
300	400	0.1	0	bsln	131	131	9	131
300	400	0.1	0	sig2	1000	228	47	530
300	400	0.1	0	big2	228	228	16	131
300	400	0.1	0	s2or	131	131	9	131
350	400	0.1	0	raw	1000	239	47	513
350	400	0.1	0	sig1	239	239	11	126
350	400	0.1	0	bsln	126	126	7	126
350	400	0.1	0	sig2	1000	239	47	513
350	400	0.1	0	big2	239	239	11	126
350	400	0.1	0	s2or	126	126	7	126
400	400	0.1	0	raw	1000	284	47	536
400	400	0.1	0	sig1	284	284	11	152
400	400	0.1	0	bsln	152	152	7	152
400	400	0.1	0	sig2	1000	284	47	536
400	400	0.1	0	big2	284	284	11	152
400	400	0.1	0	s2or	152	152	7	152
450	400	0.1	0	raw	1000	298	47	527
450	400	0.1	0	sig1	298	298	16	148
450	400	0.1	0	bsln	148	148	9	148
450	400	0.1	0	sig2	1000	298	47	527
450	400	0.1	0	big2	298	298	16	148
450	400	0.1	0	s2or	148	148	9	148
500	400	0.1	0	raw	1000	347	47	520
500	400	0.1	0	sig1	347	347	17	167
500	400	0.1	0	bsln	167	167	10	167
500	400	0.1	0	sig2	1000	347	47	520
500	400	0.1	0	big2	347	347	17	167
500	400	0.1	0	s2or	167	167	10	167
20	450	0.1	0	raw	1000	65	48	479
20	450	0.1	0	sig1	65	65	0	30
20	450	0.1	0	bsln	30	30	0	30
20	450	0.1	0	sig2	1000	65	48	479
20	450	0.1	0	big2	65	65	0	30
20	450	0.1	0	s2or	30	30	0	30
50	450	0.1	0	raw	1000	95	48	477
50	450	0.1	0	sig1	95	95	5	41
50	450	0.1	0	bsln	41	41	3	41
50	450	0.1	0	sig2	1000	95	48	477
50	450	0.1	0	big2	95	95	5	41
50	450	0.1	0	s2or	41	41	3	41
100	450	0.1	0	raw	1000	99	48	501
100	450	0.1	0	sig1	99	99	4	52
