n1	n2	d1	d2	type	m	sig1	sig2	sdir
150	500	0	0	big2	506	506	12	253
150	500	0	0	s2or	253	253	8	253
200	500	0	0	raw	10000	517	511	4997
200	500	0	0	sig1	517	517	20	261
200	500	0	0	bsln	261	261	13	261
200	500	0	0	sig2	10000	517	511	4997
200	500	0	0	big2	517	517	20	261
200	500	0	0	s2or	261	261	13	261
250	500	0	0	raw	10000	489	511	4972
250	500	0	0	sig1	489	489	23	243
250	500	0	0	bsln	243	243	13	243
250	500	0	0	sig2	10000	489	511	4972
250	500	0	0	big2	489	489	23	243
250	500	0	0	s2or	243	243	13	243
300	500	0	0	raw	10000	496	511	5054
300	500	0	0	sig1	496	496	21	260
300	500	0	0	bsln	260	260	11	260
300	500	0	0	sig2	10000	496	511	5054
300	500	0	0	big2	496	496	21	260
300	500	0	0	s2or	260	260	11	260
350	500	0	0	raw	10000	504	511	5034
350	500	0	0	sig1	504	504	25	274
350	500	0	0	bsln	274	274	15	274
350	500	0	0	sig2	10000	504	511	5034
350	500	0	0	big2	504	504	25	274
350	500	0	0	s2or	274	274	15	274
400	500	0	0	raw	10000	494	511	4970
400	500	0	0	sig1	494	494	28	225
400	500	0	0	bsln	225	225	14	225
400	500	0	0	sig2	10000	494	511	4970
400	500	0	0	big2	494	494	28	225
400	500	0	0	s2or	225	225	14	225
450	500	0	0	raw	10000	489	511	5013
450	500	0	0	sig1	489	489	32	241
450	500	0	0	bsln	241	241	15	241
450	500	0	0	sig2	10000	489	511	5013
450	500	0	0	big2	489	489	32	241
450	500	0	0	s2or	241	241	15	241
500	500	0	0	raw	10000	511	511	5002
500	500	0	0	sig1	511	511	31	240
500	500	0	0	bsln	240	240	13	240
500	500	0	0	sig2	10000	511	511	5002
500	500	0	0	big2	511	511	31	240
500	500	0	0	s2or	240	240	13	240
20	20	0.1	0	raw	10000	595	491	4970
20	20	0.1	0	sig1	595	595	22	299
20	20	0.1	0	bsln	299	299	14	299
20	20	0.1	0	sig2	10000	595	491	4970
20	20	0.1	0	big2	595	595	22	299
20	20	0.1	0	s2or	299	299	14	299
50	20	0.1	0	raw	10000	776	491	5028
50	20	0.1	0	sig1	776	776	34	405
50	20	0.1	0	bsln	405	405	15	405
50	20	0.1	0	sig2	10000	776	491	5028
50	20	0.1	0	big2	776	776	34	405
50	20	0.1	0	s2or	405	405	15	405
100	20	0.1	0	raw	10000	1055	491	5037
100	20	0.1	0	sig1	1055	1055	66	528
100	20	0.1	0	bsln	528	528	38	528
100	20	0.1	0	sig2	10000	1055	491	5037
100	20	0.1	0	big2	1055	1055	66	528
100	20	0.1	0	s2or	528	528	38	528
150	20	0.1	0	raw	10000	1380	491	4953
150	20	0.1	0	sig1	1380	1380	75	692
150	20	0.1	0	bsln	692	692	43	692
150	20	0.1	0	sig2	10000	1380	491	4953
150	20	0.1	0	big2	1380	1380	75	692
150	20	0.1	0	s2or	692	692	43	692
200	20	0.1	0	raw	10000	1679	491	5103
200	20	0.1	0	sig1	1679	1679	84	858
200	20	0.1	0	bsln	858	858	39	858
200	20	0.1	0	sig2	10000	1679	491	5103
200	20	0.1	0	big2	1679	1679	84	858
200	20	0.1	0	s2or	858	858	39	858
250	20	0.1	0	raw	10000	2074	491	5015
250	20	0.1	0	sig1	2074	2074	103	1087
250	20	0.1	0	bsln	1087	1087	59	1087
250	20	0.1	0	sig2	10000	2074	491	5015
250	20	0.1	0	big2	2074	2074	103	1087
250	20	0.1	0	s2or	1087	1087	59	1087
300	20	0.1	0	raw	10000	2253	491	5109
300	20	0.1	0	sig1	2253	2253	96	1139
300	20	0.1	0	bsln	1139	1139	53	1139
300	20	0.1	0	sig2	10000	2253	491	5109
300	20	0.1	0	big2	2253	2253	96	1139
300	20	0.1	0	s2or	1139	1139	53	1139
350	20	0.1	0	raw	10000	2605	491	5029
350	20	0.1	0	sig1	2605	2605	138	1336
350	20	0.1	0	bsln	1336	1336	67	1336
350	20	0.1	0	sig2	10000	2605	491	5029
350	20	0.1	0	big2	2605	2605	138	1336
350	20	0.1	0	s2or	1336	1336	67	1336
400	20	0.1	0	raw	10000	2881	491	5059
400	20	0.1	0	sig1	2881	2881	142	1449
400	20	0.1	0	bsln	1449	1449	65	1449
400	20	0.1	0	sig2	10000	2881	491	5059
400	20	0.1	0	big2	2881	2881	142	1449
400	20	0.1	0	s2or	1449	1449	65	1449
450	20	0.1	0	raw	10000	3239	491	5054
450	20	0.1	0	sig1	3239	3239	167	1631
450	20	0.1	0	bsln	1631	1631	89	1631
450	20	0.1	0	sig2	10000	3239	491	5054
450	20	0.1	0	big2	3239	3239	167	1631
450	20	0.1	0	s2or	1631	1631	89	1631
500	20	0.1	0	raw	10000	3540	491	5085
500	20	0.1	0	sig1	3540	3540	171	1804
500	20	0.1	0	bsln	1804	1804	84	1804
500	20	0.1	0	sig2	10000	3540	491	5085
500	20	0.1	0	big2	3540	3540	171	1804
500	20	0.1	0	s2or	1804	1804	84	1804
20	50	0.1	0	raw	10000	595	498	4981
20	50	0.1	0	sig1	595	595	36	293
20	50	0.1	0	bsln	293	293	14	293
20	50	0.1	0	sig2	10000	595	498	4981
20	50	0.1	0	big2	595	595	36	293
20	50	0.1	0	s2or	293	293	14	293
50	50	0.1	0	raw	10000	776	498	5085
50	50	0.1	0	sig1	776	776	44	396
50	50	0.1	0	bsln	396	396	18	396
50	50	0.1	0	sig2	10000	776	498	5085
50	50	0.1	0	big2	776	776	44	396
50	50	0.1	0	s2or	396	396	18	396
100	50	0.1	0	raw	10000	1055	498	4980
100	50	0.1	0	sig1	1055	1055	47	538
100	50	0.1	0	bsln	538	538	20	538
100	50	0.1	0	sig2	10000	1055	498	4980
100	50	0.1	0	big2	1055	1055	47	538
100	50	0.1	0	s2or	538	538	20	538
150	50	0.1	0	raw	10000	1380	498	5068
150	50	0.1	0	sig1	1380	1380	72	711
150	50	0.1	0	bsln	711	711	33	711
150	50	0.1	0	sig2	10000	1380	498	5068
150	50	0.1	0	big2	1380	1380	72	711
150	50	0.1	0	s2or	711	711	33	711
200	50	0.1	0	raw	10000	1679	498	5020
200	50	0.1	0	sig1	1679	1679	80	847
200	50	0.1	0	bsln	847	847	37	847
200	50	0.1	0	sig2	10000	1679	498	5020
200	50	0.1	0	big2	1679	1679	80	847
200	50	0.1	0	s2or	847	847	37	847
250	50	0.1	0	raw	10000	2074	498	5064
250	50	0.1	0	sig1	2074	2074	107	1064
250	50	0.1	0	bsln	1064	1064	54	1064
250	50	0.1	0	sig2	10000	2074	498	5064
250	50	0.1	0	big2	2074	2074	107	1064
250	50	0.1	0	s2or	1064	1064	54	1064
300	50	0.1	0	raw	10000	2253	498	5052
300	50	0.1	0	sig1	2253	2253	120	1159
300	50	0.1	0	bsln	1159	1159	62	1159
300	50	0.1	0	sig2	10000	2253	498	5052
300	50	0.1	0	big2	2253	2253	120	1159
300	50	0.1	0	s2or	1159	1159	62	1159
350	50	0.1	0	raw	10000	2605	498	5090
350	50	0.1	0	sig1	2605	2605	112	1321
350	50	0.1	0	bsln	1321	1321	62	1321
350	50	0.1	0	sig2	10000	2605	498	5090
350	50	0.1	0	big2	2605	2605	112	1321
350	50	0.1	0	s2or	1321	1321	62	1321
400	50	0.1	0	raw	10000	2881	498	5008
400	50	0.1	0	sig1	2881	2881	143	1459
400	50	0.1	0	bsln	1459	1459	71	1459
400	50	0.1	0	sig2	10000	2881	498	5008
400	50	0.1	0	big2	2881	2881	143	1459
400	50	0.1	0	s2or	1459	1459	71	1459
450	50	0.1	0	raw	10000	3239	498	5041
450	50	0.1	0	sig1	3239	3239	139	1631
450	50	0.1	0	bsln	1631	1631	70	1631
450	50	0.1	0	sig2	10000	3239	498	5041
450	50	0.1	0	big2	3239	3239	139	1631
450	50	0.1	0	s2or	1631	1631	70	1631
500	50	0.1	0	raw	10000	3540	498	5068
500	50	0.1	0	sig1	3540	3540	173	1731
500	50	0.1	0	bsln	1731	1731	83	1731
500	50	0.1	0	sig2	10000	3540	498	5068
500	50	0.1	0	big2	3540	3540	173	1731
500	50	0.1	0	s2or	1731	1731	83	1731
20	100	0.1	0	raw	10000	595	501	5022
20	100	0.1	0	sig1	595	595	25	303
20	100	0.1	0	bsln	303	303	8	303
20	100	0.1	0	sig2	10000	595	501	5022
20	100	0.1	0	big2	595	595	25	303
20	100	0.1	0	s2or	303	303	8	303
50	100	0.1	0	raw	10000	776	501	4978
50	100	0.1	0	sig1	776	776	27	404
50	100	0.1	0	bsln	404	404	18	404
50	100	0.1	0	sig2	10000	776	501	4978
50	100	0.1	0	big2	776	776	27	404
50	100	0.1	0	s2or	404	404	18	404
100	100	0.1	0	raw	10000	1055	501	4953
100	100	0.1	0	sig1	1055	1055	47	507
100	100	0.1	0	bsln	507	507	21	507
100	100	0.1	0	sig2	10000	1055	501	4953
100	100	0.1	0	big2	1055	1055	47	507
100	100	0.1	0	s2or	507	507	21	507
150	100	0.1	0	raw	10000	1380	501	4979
150	100	0.1	0	sig1	1380	1380	70	671
150	100	0.1	0	bsln	671	671	37	671
150	100	0.1	0	sig2	10000	1380	501	4979
150	100	0.1	0	big2	1380	1380	70	671
150	100	0.1	0	s2or	671	671	37	671
200	100	0.1	0	raw	10000	1679	501	5021
200	100	0.1	0	sig1	1679	1679	85	823
200	100	0.1	0	bsln	823	823	40	823
200	100	0.1	0	sig2	10000	1679	501	5021
200	100	0.1	0	big2	1679	1679	85	823
200	100	0.1	0	s2or	823	823	40	823
250	100	0.1	0	raw	10000	2074	501	4931
250	100	0.1	0	sig1	2074	2074	108	996
250	100	0.1	0	bsln	996	996	49	996
250	100	0.1	0	sig2	10000	2074	501	4931
250	100	0.1	0	big2	2074	2074	108	996
250	100	0.1	0	s2or	996	996	49	996
300	100	0.1	0	raw	10000	2253	501	4915
300	100	0.1	0	sig1	2253	2253	103	1117
300	100	0.1	0	bsln	1117	1117	48	1117
300	100	0.1	0	sig2	10000	2253	501	4915
300	100	0.1	0	big2	2253	2253	103	1117
300	100	0.1	0	s2or	1117	1117	48	1117
350	100	0.1	0	raw	10000	2605	501	4989
350	100	0.1	0	sig1	2605	2605	130	1290
350	100	0.1	0	bsln	1290	1290	53	1290
350	100	0.1	0	sig2	10000	2605	501	4989
350	100	0.1	0	big2	2605	2605	130	1290
350	100	0.1	0	s2or	1290	1290	53	1290
400	100	0.1	0	raw	10000	2881	501	4979
400	100	0.1	0	sig1	2881	2881	147	1442
400	100	0.1	0	bsln	1442	1442	79	1442
400	100	0.1	0	sig2	10000	2881	501	4979
400	100	0.1	0	big2	2881	2881	147	1442
400	100	0.1	0	s2or	1442	1442	79	1442
450	100	0.1	0	raw	10000	3239	501	4966
450	100	0.1	0	sig1	3239	3239	156	1605
450	100	0.1	0	bsln	1605	1605	79	1605
450	100	0.1	0	sig2	10000	3239	501	4966
450	100	0.1	0	big2	3239	3239	156	1605
450	100	0.1	0	s2or	1605	1605	79	1605
500	100	0.1	0	raw	10000	3540	501	4957
500	100	0.1	0	sig1	3540	3540	162	1778
500	100	0.1	0	bsln	1778	1778	71	1778
500	100	0.1	0	sig2	10000	3540	501	4957
500	100	0.1	0	big2	3540	3540	162	1778
500	100	0.1	0	s2or	1778	1778	71	1778
20	150	0.1	0	raw	10000	595	506	4980
20	150	0.1	0	sig1	595	595	26	292
20	150	0.1	0	bsln	292	292	14	292
20	150	0.1	0	sig2	10000	595	506	4980
20	150	0.1	0	big2	595	595	26	292
20	150	0.1	0	s2or	292	292	14	292
50	150	0.1	0	raw	10000	776	506	5048
50	150	0.1	0	sig1	776	776	39	368
50	150	0.1	0	bsln	368	368	18	368
50	150	0.1	0	sig2	10000	776	506	5048
50	150	0.1	0	big2	776	776	39	368
50	150	0.1	0	s2or	368	368	18	368
100	150	0.1	0	raw	10000	1055	506	4997
100	150	0.1	0	sig1	1055	1055	49	535
100	150	0.1	0	bsln	535	535	22	535
100	150	0.1	0	sig2	10000	1055	506	4997
100	150	0.1	0	big2	1055	1055	49	535
100	150	0.1	0	s2or	535	535	22	535
150	150	0.1	0	raw	10000	1380	506	4935
150	150	0.1	0	sig1	1380	1380	66	657
150	150	0.1	0	bsln	657	657	29	657
150	150	0.1	0	sig2	10000	1380	506	4935
150	150	0.1	0	big2	1380	1380	66	657
150	150	0.1	0	s2or	657	657	29	657
200	150	0.1	0	raw	10000	1679	506	4941
200	150	0.1	0	sig1	1679	1679	81	835
200	150	0.1	0	bsln	835	835	39	835
200	150	0.1	0	sig2	10000	1679	506	4941
200	150	0.1	0	big2	1679	1679	81	835
200	150	0.1	0	s2or	835	835	39	835
250	150	0.1	0	raw	10000	2074	506	4953
250	150	0.1	0	sig1	2074	2074	114	1015
250	150	0.1	0	bsln	1015	1015	47	1015
250	150	0.1	0	sig2	10000	2074	506	4953
250	150	0.1	0	big2	2074	2074	114	1015
250	150	0.1	0	s2or	1015	1015	47	1015
300	150	0.1	0	raw	10000	2253	506	5035
300	150	0.1	0	sig1	2253	2253	123	1121
300	150	0.1	0	bsln	1121	1121	59	1121
300	150	0.1	0	sig2	10000	2253	506	5035
300	150	0.1	0	big2	2253	2253	123	1121
300	150	0.1	0	s2or	1121	1121	59	1121
350	150	0.1	0	raw	10000	2605	506	4973
350	150	0.1	0	sig1	2605	2605	146	1288
350	150	0.1	0	bsln	1288	1288	86	1288
350	150	0.1	0	sig2	10000	2605	506	4973
350	150	0.1	0	big2	2605	2605	146	1288
350	150	0.1	0	s2or	1288	1288	86	1288
400	150	0.1	0	raw	10000	2881	506	4949
400	150	0.1	0	sig1	2881	2881	152	1442
400	150	0.1	0	bsln	1442	1442	73	1442
400	150	0.1	0	sig2	10000	2881	506	4949
400	150	0.1	0	big2	2881	2881	152	1442
400	150	0.1	0	s2or	1442	1442	73	1442
450	150	0.1	0	raw	10000	3239	506	4966
450	150	0.1	0	sig1	3239	3239	163	1581
450	150	0.1	0	bsln	1581	1581	85	1581
450	150	0.1	0	sig2	10000	3239	506	4966
450	150	0.1	0	big2	3239	3239	163	1581
450	150	0.1	0	s2or	1581	1581	85	1581
500	150	0.1	0	raw	10000	3540	506	4955
500	150	0.1	0	sig1	3540	3540	172	1746
500	150	0.1	0	bsln	1746	1746	88	1746
500	150	0.1	0	sig2	10000	3540	506	4955
500	150	0.1	0	big2	3540	3540	172	1746
500	150	0.1	0	s2or	1746	1746	88	1746
20	200	0.1	0	raw	10000	595	517	5147
20	200	0.1	0	sig1	595	595	19	301
20	200	0.1	0	bsln	301	301	5	301
20	200	0.1	0	sig2	10000	595	517	5147
20	200	0.1	0	big2	595	595	19	301
20	200	0.1	0	s2or	301	301	5	301
50	200	0.1	0	raw	10000	776	517	5019
50	200	0.1	0	sig1	776	776	34	354
50	200	0.1	0	bsln	354	354	19	354
50	200	0.1	0	sig2	10000	776	517	5019
50	200	0.1	0	big2	776	776	34	354
50	200	0.1	0	s2or	354	354	19	354
100	200	0.1	0	raw	10000	1055	517	5026
100	200	0.1	0	sig1	1055	1055	67	554
100	200	0.1	0	bsln	554	554	39	554
100	200	0.1	0	sig2	10000	1055	517	5026
100	200	0.1	0	big2	1055	1055	67	554
100	200	0.1	0	s2or	554	554	39	554
150	200	0.1	0	raw	10000	1380	517	4984
150	200	0.1	0	sig1	1380	1380	60	667
150	200	0.1	0	bsln	667	667	28	667
150	200	0.1	0	sig2	10000	1380	517	4984
150	200	0.1	0	big2	1380	1380	60	667
150	200	0.1	0	s2or	667	667	28	667
200	200	0.1	0	raw	10000	1679	517	4982
200	200	0.1	0	sig1	1679	1679	86	861
200	200	0.1	0	bsln	861	861	42	861
200	200	0.1	0	sig2	10000	1679	517	4982
200	200	0.1	0	big2	1679	1679	86	861
200	200	0.1	0	s2or	861	861	42	861
250	200	0.1	0	raw	10000	2074	517	5038
250	200	0.1	0	sig1	2074	2074	104	1091
250	200	0.1	0	bsln	1091	1091	61	1091
250	200	0.1	0	sig2	10000	2074	517	5038
250	200	0.1	0	big2	2074	2074	104	1091
250	200	0.1	0	s2or	1091	1091	61	1091
300	200	0.1	0	raw	10000	2253	517	5040
300	200	0.1	0	sig1	2253	2253	119	1156
300	200	0.1	0	bsln	1156	1156	65	1156
300	200	0.1	0	sig2	10000	2253	517	5040
300	200	0.1	0	big2	2253	2253	119	1156
300	200	0.1	0	s2or	1156	1156	65	1156
350	200	0.1	0	raw	10000	2605	517	5018
350	200	0.1	0	sig1	2605	2605	128	1301
350	200	0.1	0	bsln	1301	1301	60	1301
350	200	0.1	0	sig2	10000	2605	517	5018
350	200	0.1	0	big2	2605	2605	128	1301
350	200	0.1	0	s2or	1301	1301	60	1301
400	200	0.1	0	raw	10000	2881	517	5044
400	200	0.1	0	sig1	2881	2881	180	1445
400	200	0.1	0	bsln	1445	1445	89	1445
400	200	0.1	0	sig2	10000	2881	517	5044
400	200	0.1	0	big2	2881	2881	180	1445
400	200	0.1	0	s2or	1445	1445	89	1445
450	200	0.1	0	raw	10000	3239	517	5035
450	200	0.1	0	sig1	3239	3239	158	1640
450	200	0.1	0	bsln	1640	1640	91	1640
450	200	0.1	0	sig2	10000	3239	517	5035
450	200	0.1	0	big2	3239	3239	158	1640
450	200	0.1	0	s2or	1640	1640	91	1640
500	200	0.1	0	raw	10000	3540	517	5056
500	200	0.1	0	sig1	3540	3540	198	1774
500	200	0.1	0	bsln	1774	1774	103	1774
500	200	0.1	0	sig2	10000	3540	517	5056
500	200	0.1	0	big2	3540	3540	198	1774
500	200	0.1	0	s2or	1774	1774	103	1774
20	250	0.1	0	raw	10000	595	489	4962
20	250	0.1	0	sig1	595	595	35	279
20	250	0.1	0	bsln	279	279	19	279
20	250	0.1	0	sig2	10000	595	489	4962
20	250	0.1	0	big2	595	595	35	279
20	250	0.1	0	s2or	279	279	19	279
50	250	0.1	0	raw	10000	776	489	4906
50	250	0.1	0	sig1	776	776	34	372
50	250	0.1	0	bsln	372	372	16	372
50	250	0.1	0	sig2	10000	776	489	4906
50	250	0.1	0	big2	776	776	34	372
50	250	0.1	0	s2or	372	372	16	372
100	250	0.1	0	raw	10000	1055	489	5033
100	250	0.1	0	sig1	1055	1055	38	542
100	250	0.1	0	bsln	542	542	21	542
100	250	0.1	0	sig2	10000	1055	489	5033
100	250	0.1	0	big2	1055	1055	38	542
100	250	0.1	0	s2or	542	542	21	542
150	250	0.1	0	raw	10000	1380	489	4953
150	250	0.1	0	sig1	1380	1380	63	662
150	250	0.1	0	bsln	662	662	26	662
150	250	0.1	0	sig2	10000	1380	489	4953
150	250	0.1	0	big2	1380	1380	63	662
150	250	0.1	0	s2or	662	662	26	662
200	250	0.1	0	raw	10000	1679	489	4951
200	250	0.1	0	sig1	1679	1679	93	828
200	250	0.1	0	bsln	828	828	46	828
200	250	0.1	0	sig2	10000	1679	489	4951
200	250	0.1	0	big2	1679	1679	93	828
200	250	0.1	0	s2or	828	828	46	828
250	250	0.1	0	raw	10000	2074	489	4951
250	250	0.1	0	sig1	2074	2074	108	1006
250	250	0.1	0	bsln	1006	1006	42	1006
250	250	0.1	0	sig2	10000	2074	489	4951
250	250	0.1	0	big2	2074	2074	108	1006
250	250	0.1	0	s2or	1006	1006	42	1006
300	250	0.1	0	raw	10000	2253	489	4911
300	250	0.1	0	sig1	2253	2253	107	1096
300	250	0.1	0	bsln	1096	1096	56	1096
300	250	0.1	0	sig2	10000	2253	489	4911
300	250	0.1	0	big2	2253	2253	107	1096
300	250	0.1	0	s2or	1096	1096	56	1096
350	250	0.1	0	raw	10000	2605	489	4959
350	250	0.1	0	sig1	2605	2605	133	1284
350	250	0.1	0	bsln	1284	1284	60	1284
350	250	0.1	0	sig2	10000	2605	489	4959
350	250	0.1	0	big2	2605	2605	133	1284
350	250	0.1	0	s2or	1284	1284	60	1284
400	250	0.1	0	raw	10000	2881	489	4959
400	250	0.1	0	sig1	2881	2881	148	1421
400	250	0.1	0	bsln	1421	1421	74	1421
400	250	0.1	0	sig2	10000	2881	489	4959
400	250	0.1	0	big2	2881	2881	148	1421
400	250	0.1	0	s2or	1421	1421	74	1421
450	250	0.1	0	raw	10000	3239	489	4942
450	250	0.1	0	sig1	3239	3239	165	1606
450	250	0.1	0	bsln	1606	1606	79	1606
450	250	0.1	0	sig2	10000	3239	489	4942
450	250	0.1	0	big2	3239	3239	165	1606
450	250	0.1	0	s2or	1606	1606	79	1606
500	250	0.1	0	raw	10000	3540	489	4947
500	250	0.1	0	sig1	3540	3540	179	1763
500	250	0.1	0	bsln	1763	1763	88	1763
500	250	0.1	0	sig2	10000	3540	489	4947
500	250	0.1	0	big2	3540	3540	179	1763
500	250	0.1	0	s2or	1763	1763	88	1763
20	300	0.1	0	raw	10000	595	496	5012
20	300	0.1	0	sig1	595	595	37	296
20	300	0.1	0	bsln	296	296	24	296
20	300	0.1	0	sig2	10000	595	496	5012
20	300	0.1	0	big2	595	595	37	296
20	300	0.1	0	s2or	296	296	24	296
50	300	0.1	0	raw	10000	776	496	4994
50	300	0.1	0	sig1	776	776	32	377
50	300	0.1	0	bsln	377	377	16	377
50	300	0.1	0	sig2	10000	776	496	4994
50	300	0.1	0	big2	776	776	32	377
50	300	0.1	0	s2or	377	377	16	377
100	300	0.1	0	raw	10000	1055	496	5025
100	300	0.1	0	sig1	1055	1055	55	536
100	300	0.1	0	bsln	536	536	25	536
100	300	0.1	0	sig2	10000	1055	496	5025
100	300	0.1	0	big2	1055	1055	55	536
100	300	0.1	0	s2or	536	536	25	536
150	300	0.1	0	raw	10000	1380	496	5017
150	300	0.1	0	sig1	1380	1380	53	715
150	300	0.1	0	bsln	715	715	24	715
150	300	0.1	0	sig2	10000	1380	496	5017
150	300	0.1	0	big2	1380	1380	53	715
150	300	0.1	0	s2or	715	715	24	715
200	300	0.1	0	raw	10000	1679	496	4953
200	300	0.1	0	sig1	1679	1679	88	826
200	300	0.1	0	bsln	826	826	45	826
200	300	0.1	0	sig2	10000	1679	496	4953
200	300	0.1	0	big2	1679	1679	88	826
200	300	0.1	0	s2or	826	826	45	826
250	300	0.1	0	raw	10000	2074	496	4985
250	300	0.1	0	sig1	2074	2074	111	1035
250	300	0.1	0	bsln	1035	1035	53	1035
250	300	0.1	0	sig2	10000	2074	496	4985
250	300	0.1	0	big2	2074	2074	111	1035
250	300	0.1	0	s2or	1035	1035	53	1035
300	300	0.1	0	raw	10000	2253	496	5047
300	300	0.1	0	sig1	2253	2253	107	1135
300	300	0.1	0	bsln	1135	1135	50	1135
300	300	0.1	0	sig2	10000	2253	496	5047
300	300	0.1	0	big2	2253	2253	107	1135
300	300	0.1	0	s2or	1135	1135	50	1135
350	300	0.1	0	raw	10000	2605	496	5039
350	300	0.1	0	sig1	2605	2605	122	1317
350	300	0.1	0	bsln	1317	1317	57	1317
350	300	0.1	0	sig2	10000	2605	496	5039
350	300	0.1	0	big2	2605	2605	122	1317
350	300	0.1	0	s2or	1317	1317	57	1317
400	300	0.1	0	raw	10000	2881	496	4997
400	300	0.1	0	sig1	2881	2881	134	1422
400	300	0.1	0	bsln	1422	1422	61	1422
400	300	0.1	0	sig2	10000	2881	496	4997
400	300	0.1	0	big2	2881	2881	134	1422
400	300	0.1	0	s2or	1422	1422	61	1422
450	300	0.1	0	raw	10000	3239	496	5032
450	300	0.1	0	sig1	3239	3239	156	1624
450	300	0.1	0	bsln	1624	1624	77	1624
450	300	0.1	0	sig2	10000	3239	496	5032
450	300	0.1	0	big2	3239	3239	156	1624
450	300	0.1	0	s2or	1624	1624	77	1624
500	300	0.1	0	raw	10000	3540	496	5053
500	300	0.1	0	sig1	3540	3540	178	1771
500	300	0.1	0	bsln	1771	1771	86	1771
500	300	0.1	0	sig2	10000	3540	496	5053
500	300	0.1	0	big2	3540	3540	178	1771
500	300	0.1	0	s2or	1771	1771	86	1771
20	350	0.1	0	raw	10000	595	504	5044
20	350	0.1	0	sig1	595	595	44	291
20	350	0.1	0	bsln	291	291	19	291
20	350	0.1	0	sig2	10000	595	504	5044
20	350	0.1	0	big2	595	595	44	291
20	350	0.1	0	s2or	291	291	19	291
50	350	0.1	0	raw	10000	776	504	4922
50	350	0.1	0	sig1	776	776	38	365
50	350	0.1	0	bsln	365	365	21	365
50	350	0.1	0	sig2	10000	776	504	4922
50	350	0.1	0	big2	776	776	38	365
50	350	0.1	0	s2or	365	365	21	365
100	350	0.1	0	raw	10000	1055	504	4957
100	350	0.1	0	sig1	1055	1055	57	541
100	350	0.1	0	bsln	541	541	31	541
100	350	0.1	0	sig2	10000	1055	504	4957
100	350	0.1	0	big2	1055	1055	57	541
100	350	0.1	0	s2or	541	541	31	541
150	350	0.1	0	raw	10000	1380	504	5065
150	350	0.1	0	sig1	1380	1380	55	711
150	350	0.1	0	bsln	711	711	25	711
150	350	0.1	0	sig2	10000	1380	504	5065
150	350	0.1	0	big2	1380	1380	55	711
150	350	0.1	0	s2or	711	711	25	711
200	350	0.1	0	raw	10000	1679	504	4955
200	350	0.1	0	sig1	1679	1679	84	824
200	350	0.1	0	bsln	824	824	36	824
200	350	0.1	0	sig2	10000	1679	504	4955
200	350	0.1	0	big2	1679	1679	84	824
200	350	0.1	0	s2or	824	824	36	824
250	350	0.1	0	raw	10000	2074	504	5025
250	350	0.1	0	sig1	2074	2074	91	1058
250	350	0.1	0	bsln	1058	1058	46	1058
250	350	0.1	0	sig2	10000	2074	504	5025
250	350	0.1	0	big2	2074	2074	91	1058
250	350	0.1	0	s2or	1058	1058	46	1058
300	350	0.1	0	raw	10000	2253	504	4989
300	350	0.1	0	sig1	2253	2253	103	1129
300	350	0.1	0	bsln	1129	1129	50	1129
300	350	0.1	0	sig2	10000	2253	504	4989
300	350	0.1	0	big2	2253	2253	103	1129
300	350	0.1	0	s2or	1129	1129	50	1129
350	350	0.1	0	raw	10000	2605	504	4977
350	350	0.1	0	sig1	2605	2605	123	1311
350	350	0.1	0	bsln	1311	1311	69	1311
350	350	0.1	0	sig2	10000	2605	504	4977
350	350	0.1	0	big2	2605	2605	123	1311
350	350	0.1	0	s2or	1311	1311	69	1311
400	350	0.1	0	raw	10000	2881	504	5025
400	350	0.1	0	sig1	2881	2881	156	1443
400	350	0.1	0	bsln	1443	1443	76	1443
400	350	0.1	0	sig2	10000	2881	504	5025
400	350	0.1	0	big2	2881	2881	156	1443
400	350	0.1	0	s2or	1443	1443	76	1443
450	350	0.1	0	raw	10000	3239	504	4992
450	350	0.1	0	sig1	3239	3239	168	1613
450	350	0.1	0	bsln	1613	1613	84	1613
450	350	0.1	0	sig2	10000	3239	504	4992
450	350	0.1	0	big2	3239	3239	168	1613
450	350	0.1	0	s2or	1613	1613	84	1613
500	350	0.1	0	raw	10000	3540	504	5003
500	350	0.1	0	sig1	3540	3540	182	1789
500	350	0.1	0	bsln	1789	1789	94	1789
500	350	0.1	0	sig2	10000	3540	504	5003
500	350	0.1	0	big2	3540	3540	182	1789
500	350	0.1	0	s2or	1789	1789	94	1789
20	400	0.1	0	raw	10000	595	494	5040
20	400	0.1	0	sig1	595	595	31	307
20	400	0.1	0	bsln	307	307	14	307
20	400	0.1	0	sig2	10000	595	494	5040
20	400	0.1	0	big2	595	595	31	307
20	400	0.1	0	s2or	307	307	14	307
50	400	0.1	0	raw	10000	776	494	4972
50	400	0.1	0	sig1	776	776	36	379
50	400	0.1	0	bsln	379	379	16	379
50	400	0.1	0	sig2	10000	776	494	4972
50	400	0.1	0	big2	776	776	36	379
50	400	0.1	0	s2or	379	379	16	379
100	400	0.1	0	raw	10000	1055	494	5017
100	400	0.1	0	sig1	1055	1055	44	542
100	400	0.1	0	bsln	542	542	21	542
100	400	0.1	0	sig2	10000	1055	494	5017
100	400	0.1	0	big2	1055	1055	44	542
100	400	0.1	0	s2or	542	542	21	542
150	400	0.1	0	raw	10000	1380	494	4993
150	400	0.1	0	sig1	1380	1380	95	698
150	400	0.1	0	bsln	698	698	55	698
