n1	n2	d1	d2	type	m	sig1	sig2	sdir
350	500	0	0	s2or	2	2	0	2
400	500	0	0	raw	100	6	6	44
400	500	0	0	sig1	6	6	0	3
400	500	0	0	bsln	3	3	0	3
400	500	0	0	sig2	100	6	6	44
400	500	0	0	big2	6	6	0	3
400	500	0	0	s2or	3	3	0	3
450	500	0	0	raw	100	5	6	48
450	500	0	0	sig1	5	5	0	2
450	500	0	0	bsln	2	2	0	2
450	500	0	0	sig2	100	5	6	48
450	500	0	0	big2	5	5	0	2
450	500	0	0	s2or	2	2	0	2
500	500	0	0	raw	100	6	6	52
500	500	0	0	sig1	6	6	0	3
500	500	0	0	bsln	3	3	0	3
500	500	0	0	sig2	100	6	6	52
500	500	0	0	big2	6	6	0	3
500	500	0	0	s2or	3	3	0	3
20	20	0.1	0	raw	100	3	5	44
20	20	0.1	0	sig1	3	3	0	3
20	20	0.1	0	bsln	3	3	0	3
20	20	0.1	0	sig2	100	3	5	44
20	20	0.1	0	big2	3	3	0	3
20	20	0.1	0	s2or	3	3	0	3
50	20	0.1	0	raw	100	6	5	50
50	20	0.1	0	sig1	6	6	0	3
50	20	0.1	0	bsln	3	3	0	3
50	20	0.1	0	sig2	100	6	5	50
50	20	0.1	0	big2	6	6	0	3
50	20	0.1	0	s2or	3	3	0	3
100	20	0.1	0	raw	100	12	5	50
100	20	0.1	0	sig1	12	12	0	7
100	20	0.1	0	bsln	7	7	0	7
100	20	0.1	0	sig2	100	12	5	50
100	20	0.1	0	big2	12	12	0	7
100	20	0.1	0	s2or	7	7	0	7
150	20	0.1	0	raw	100	13	5	47
150	20	0.1	0	sig1	13	13	1	7
150	20	0.1	0	bsln	7	7	1	7
150	20	0.1	0	sig2	100	13	5	47
150	20	0.1	0	big2	13	13	1	7
150	20	0.1	0	s2or	7	7	1	7
200	20	0.1	0	raw	100	10	5	50
200	20	0.1	0	sig1	10	10	2	6
200	20	0.1	0	bsln	6	6	2	6
200	20	0.1	0	sig2	100	10	5	50
200	20	0.1	0	big2	10	10	2	6
200	20	0.1	0	s2or	6	6	2	6
250	20	0.1	0	raw	100	24	5	49
250	20	0.1	0	sig1	24	24	1	12
250	20	0.1	0	bsln	12	12	0	12
250	20	0.1	0	sig2	100	24	5	49
250	20	0.1	0	big2	24	24	1	12
250	20	0.1	0	s2or	12	12	0	12
300	20	0.1	0	raw	100	25	5	48
300	20	0.1	0	sig1	25	25	1	9
300	20	0.1	0	bsln	9	9	0	9
300	20	0.1	0	sig2	100	25	5	48
300	20	0.1	0	big2	25	25	1	9
300	20	0.1	0	s2or	9	9	0	9
350	20	0.1	0	raw	100	23	5	46
350	20	0.1	0	sig1	23	23	2	10
350	20	0.1	0	bsln	10	10	0	10
350	20	0.1	0	sig2	100	23	5	46
350	20	0.1	0	big2	23	23	2	10
350	20	0.1	0	s2or	10	10	0	10
400	20	0.1	0	raw	100	37	5	51
400	20	0.1	0	sig1	37	37	4	21
400	20	0.1	0	bsln	21	21	2	21
400	20	0.1	0	sig2	100	37	5	51
400	20	0.1	0	big2	37	37	4	21
400	20	0.1	0	s2or	21	21	2	21
450	20	0.1	0	raw	100	24	5	47
450	20	0.1	0	sig1	24	24	2	11
450	20	0.1	0	bsln	11	11	2	11
450	20	0.1	0	sig2	100	24	5	47
450	20	0.1	0	big2	24	24	2	11
450	20	0.1	0	s2or	11	11	2	11
500	20	0.1	0	raw	100	36	5	48
500	20	0.1	0	sig1	36	36	2	19
500	20	0.1	0	bsln	19	19	1	19
500	20	0.1	0	sig2	100	36	5	48
500	20	0.1	0	big2	36	36	2	19
500	20	0.1	0	s2or	19	19	1	19
20	50	0.1	0	raw	100	3	5	49
20	50	0.1	0	sig1	3	3	0	2
20	50	0.1	0	bsln	2	2	0	2
20	50	0.1	0	sig2	100	3	5	49
20	50	0.1	0	big2	3	3	0	2
20	50	0.1	0	s2or	2	2	0	2
50	50	0.1	0	raw	100	6	5	45
50	50	0.1	0	sig1	6	6	1	1
50	50	0.1	0	bsln	1	1	0	1
50	50	0.1	0	sig2	100	6	5	45
50	50	0.1	0	big2	6	6	1	1
50	50	0.1	0	s2or	1	1	0	1
100	50	0.1	0	raw	100	12	5	53
100	50	0.1	0	sig1	12	12	1	7
100	50	0.1	0	bsln	7	7	0	7
100	50	0.1	0	sig2	100	12	5	53
100	50	0.1	0	big2	12	12	1	7
100	50	0.1	0	s2or	7	7	0	7
150	50	0.1	0	raw	100	13	5	56
150	50	0.1	0	sig1	13	13	0	8
150	50	0.1	0	bsln	8	8	0	8
150	50	0.1	0	sig2	100	13	5	56
150	50	0.1	0	big2	13	13	0	8
150	50	0.1	0	s2or	8	8	0	8
200	50	0.1	0	raw	100	10	5	53
200	50	0.1	0	sig1	10	10	0	4
200	50	0.1	0	bsln	4	4	0	4
200	50	0.1	0	sig2	100	10	5	53
200	50	0.1	0	big2	10	10	0	4
200	50	0.1	0	s2or	4	4	0	4
250	50	0.1	0	raw	100	24	5	56
250	50	0.1	0	sig1	24	24	2	18
250	50	0.1	0	bsln	18	18	1	18
250	50	0.1	0	sig2	100	24	5	56
250	50	0.1	0	big2	24	24	2	18
250	50	0.1	0	s2or	18	18	1	18
300	50	0.1	0	raw	100	25	5	57
300	50	0.1	0	sig1	25	25	2	14
300	50	0.1	0	bsln	14	14	0	14
300	50	0.1	0	sig2	100	25	5	57
300	50	0.1	0	big2	25	25	2	14
300	50	0.1	0	s2or	14	14	0	14
350	50	0.1	0	raw	100	23	5	59
350	50	0.1	0	sig1	23	23	0	14
350	50	0.1	0	bsln	14	14	0	14
350	50	0.1	0	sig2	100	23	5	59
350	50	0.1	0	big2	23	23	0	14
350	50	0.1	0	s2or	14	14	0	14
400	50	0.1	0	raw	100	37	5	56
400	50	0.1	0	sig1	37	37	0	19
400	50	0.1	0	bsln	19	19	0	19
400	50	0.1	0	sig2	100	37	5	56
400	50	0.1	0	big2	37	37	0	19
400	50	0.1	0	s2or	19	19	0	19
450	50	0.1	0	raw	100	24	5	54
450	50	0.1	0	sig1	24	24	1	15
450	50	0.1	0	bsln	15	15	0	15
450	50	0.1	0	sig2	100	24	5	54
450	50	0.1	0	big2	24	24	1	15
450	50	0.1	0	s2or	15	15	0	15
500	50	0.1	0	raw	100	36	5	55
500	50	0.1	0	sig1	36	36	3	16
500	50	0.1	0	bsln	16	16	1	16
500	50	0.1	0	sig2	100	36	5	55
500	50	0.1	0	big2	36	36	3	16
500	50	0.1	0	s2or	16	16	1	16
20	100	0.1	0	raw	100	3	6	44
20	100	0.1	0	sig1	3	3	0	0
20	100	0.1	0	bsln	0	NA	NA	NA
20	100	0.1	0	sig2	100	3	6	44
20	100	0.1	0	big2	3	3	0	0
20	100	0.1	0	s2or	0	NA	NA	NA
50	100	0.1	0	raw	100	6	6	48
50	100	0.1	0	sig1	6	6	0	1
50	100	0.1	0	bsln	1	1	0	1
50	100	0.1	0	sig2	100	6	6	48
50	100	0.1	0	big2	6	6	0	1
50	100	0.1	0	s2or	1	1	0	1
100	100	0.1	0	raw	100	12	6	50
100	100	0.1	0	sig1	12	12	2	6
100	100	0.1	0	bsln	6	6	1	6
100	100	0.1	0	sig2	100	12	6	50
100	100	0.1	0	big2	12	12	2	6
100	100	0.1	0	s2or	6	6	1	6
150	100	0.1	0	raw	100	13	6	47
150	100	0.1	0	sig1	13	13	1	8
150	100	0.1	0	bsln	8	8	0	8
150	100	0.1	0	sig2	100	13	6	47
150	100	0.1	0	big2	13	13	1	8
150	100	0.1	0	s2or	8	8	0	8
200	100	0.1	0	raw	100	10	6	52
200	100	0.1	0	sig1	10	10	0	4
200	100	0.1	0	bsln	4	4	0	4
200	100	0.1	0	sig2	100	10	6	52
200	100	0.1	0	big2	10	10	0	4
200	100	0.1	0	s2or	4	4	0	4
250	100	0.1	0	raw	100	24	6	49
250	100	0.1	0	sig1	24	24	1	11
250	100	0.1	0	bsln	11	11	1	11
250	100	0.1	0	sig2	100	24	6	49
250	100	0.1	0	big2	24	24	1	11
250	100	0.1	0	s2or	11	11	1	11
300	100	0.1	0	raw	100	25	6	50
300	100	0.1	0	sig1	25	25	0	12
300	100	0.1	0	bsln	12	12	0	12
300	100	0.1	0	sig2	100	25	6	50
300	100	0.1	0	big2	25	25	0	12
300	100	0.1	0	s2or	12	12	0	12
350	100	0.1	0	raw	100	23	6	48
350	100	0.1	0	sig1	23	23	0	10
350	100	0.1	0	bsln	10	10	0	10
350	100	0.1	0	sig2	100	23	6	48
350	100	0.1	0	big2	23	23	0	10
350	100	0.1	0	s2or	10	10	0	10
400	100	0.1	0	raw	100	37	6	49
400	100	0.1	0	sig1	37	37	3	21
400	100	0.1	0	bsln	21	21	1	21
400	100	0.1	0	sig2	100	37	6	49
400	100	0.1	0	big2	37	37	3	21
400	100	0.1	0	s2or	21	21	1	21
450	100	0.1	0	raw	100	24	6	49
450	100	0.1	0	sig1	24	24	2	14
450	100	0.1	0	bsln	14	14	2	14
450	100	0.1	0	sig2	100	24	6	49
450	100	0.1	0	big2	24	24	2	14
450	100	0.1	0	s2or	14	14	2	14
500	100	0.1	0	raw	100	36	6	48
500	100	0.1	0	sig1	36	36	3	20
500	100	0.1	0	bsln	20	20	1	20
500	100	0.1	0	sig2	100	36	6	48
500	100	0.1	0	big2	36	36	3	20
500	100	0.1	0	s2or	20	20	1	20
20	150	0.1	0	raw	100	3	3	42
20	150	0.1	0	sig1	3	3	0	0
20	150	0.1	0	bsln	0	NA	NA	NA
20	150	0.1	0	sig2	100	3	3	42
20	150	0.1	0	big2	3	3	0	0
20	150	0.1	0	s2or	0	NA	NA	NA
50	150	0.1	0	raw	100	6	3	52
50	150	0.1	0	sig1	6	6	0	3
50	150	0.1	0	bsln	3	3	0	3
50	150	0.1	0	sig2	100	6	3	52
50	150	0.1	0	big2	6	6	0	3
50	150	0.1	0	s2or	3	3	0	3
100	150	0.1	0	raw	100	12	3	54
100	150	0.1	0	sig1	12	12	0	5
100	150	0.1	0	bsln	5	5	0	5
100	150	0.1	0	sig2	100	12	3	54
100	150	0.1	0	big2	12	12	0	5
100	150	0.1	0	s2or	5	5	0	5
150	150	0.1	0	raw	100	13	3	51
150	150	0.1	0	sig1	13	13	1	6
150	150	0.1	0	bsln	6	6	0	6
150	150	0.1	0	sig2	100	13	3	51
150	150	0.1	0	big2	13	13	1	6
150	150	0.1	0	s2or	6	6	0	6
200	150	0.1	0	raw	100	10	3	50
200	150	0.1	0	sig1	10	10	0	5
200	150	0.1	0	bsln	5	5	0	5
200	150	0.1	0	sig2	100	10	3	50
200	150	0.1	0	big2	10	10	0	5
200	150	0.1	0	s2or	5	5	0	5
250	150	0.1	0	raw	100	24	3	49
250	150	0.1	0	sig1	24	24	0	14
250	150	0.1	0	bsln	14	14	0	14
250	150	0.1	0	sig2	100	24	3	49
250	150	0.1	0	big2	24	24	0	14
250	150	0.1	0	s2or	14	14	0	14
300	150	0.1	0	raw	100	25	3	46
300	150	0.1	0	sig1	25	25	0	11
300	150	0.1	0	bsln	11	11	0	11
300	150	0.1	0	sig2	100	25	3	46
300	150	0.1	0	big2	25	25	0	11
300	150	0.1	0	s2or	11	11	0	11
350	150	0.1	0	raw	100	23	3	46
350	150	0.1	0	sig1	23	23	1	14
350	150	0.1	0	bsln	14	14	1	14
350	150	0.1	0	sig2	100	23	3	46
350	150	0.1	0	big2	23	23	1	14
350	150	0.1	0	s2or	14	14	1	14
400	150	0.1	0	raw	100	37	3	45
400	150	0.1	0	sig1	37	37	1	15
400	150	0.1	0	bsln	15	15	0	15
400	150	0.1	0	sig2	100	37	3	45
400	150	0.1	0	big2	37	37	1	15
400	150	0.1	0	s2or	15	15	0	15
450	150	0.1	0	raw	100	24	3	45
450	150	0.1	0	sig1	24	24	0	9
450	150	0.1	0	bsln	9	9	0	9
450	150	0.1	0	sig2	100	24	3	45
450	150	0.1	0	big2	24	24	0	9
450	150	0.1	0	s2or	9	9	0	9
500	150	0.1	0	raw	100	36	3	46
500	150	0.1	0	sig1	36	36	2	20
500	150	0.1	0	bsln	20	20	1	20
500	150	0.1	0	sig2	100	36	3	46
500	150	0.1	0	big2	36	36	2	20
500	150	0.1	0	s2or	20	20	1	20
20	200	0.1	0	raw	100	3	3	52
20	200	0.1	0	sig1	3	3	1	1
20	200	0.1	0	bsln	1	1	1	1
20	200	0.1	0	sig2	100	3	3	52
20	200	0.1	0	big2	3	3	1	1
20	200	0.1	0	s2or	1	1	1	1
50	200	0.1	0	raw	100	6	3	52
50	200	0.1	0	sig1	6	6	0	2
50	200	0.1	0	bsln	2	2	0	2
50	200	0.1	0	sig2	100	6	3	52
50	200	0.1	0	big2	6	6	0	2
50	200	0.1	0	s2or	2	2	0	2
100	200	0.1	0	raw	100	12	3	50
100	200	0.1	0	sig1	12	12	2	6
100	200	0.1	0	bsln	6	6	1	6
100	200	0.1	0	sig2	100	12	3	50
100	200	0.1	0	big2	12	12	2	6
100	200	0.1	0	s2or	6	6	1	6
150	200	0.1	0	raw	100	13	3	47
150	200	0.1	0	sig1	13	13	0	5
150	200	0.1	0	bsln	5	5	0	5
150	200	0.1	0	sig2	100	13	3	47
150	200	0.1	0	big2	13	13	0	5
150	200	0.1	0	s2or	5	5	0	5
200	200	0.1	0	raw	100	10	3	42
200	200	0.1	0	sig1	10	10	1	4
200	200	0.1	0	bsln	4	4	1	4
200	200	0.1	0	sig2	100	10	3	42
200	200	0.1	0	big2	10	10	1	4
200	200	0.1	0	s2or	4	4	1	4
250	200	0.1	0	raw	100	24	3	49
250	200	0.1	0	sig1	24	24	1	12
250	200	0.1	0	bsln	12	12	0	12
250	200	0.1	0	sig2	100	24	3	49
250	200	0.1	0	big2	24	24	1	12
250	200	0.1	0	s2or	12	12	0	12
300	200	0.1	0	raw	100	25	3	48
300	200	0.1	0	sig1	25	25	0	12
300	200	0.1	0	bsln	12	12	0	12
300	200	0.1	0	sig2	100	25	3	48
300	200	0.1	0	big2	25	25	0	12
300	200	0.1	0	s2or	12	12	0	12
350	200	0.1	0	raw	100	23	3	52
350	200	0.1	0	sig1	23	23	3	12
350	200	0.1	0	bsln	12	12	2	12
350	200	0.1	0	sig2	100	23	3	52
350	200	0.1	0	big2	23	23	3	12
350	200	0.1	0	s2or	12	12	2	12
400	200	0.1	0	raw	100	37	3	49
400	200	0.1	0	sig1	37	37	0	19
400	200	0.1	0	bsln	19	19	0	19
400	200	0.1	0	sig2	100	37	3	49
400	200	0.1	0	big2	37	37	0	19
400	200	0.1	0	s2or	19	19	0	19
450	200	0.1	0	raw	100	24	3	49
450	200	0.1	0	sig1	24	24	1	12
450	200	0.1	0	bsln	12	12	0	12
450	200	0.1	0	sig2	100	24	3	49
450	200	0.1	0	big2	24	24	1	12
450	200	0.1	0	s2or	12	12	0	12
500	200	0.1	0	raw	100	36	3	50
500	200	0.1	0	sig1	36	36	1	13
500	200	0.1	0	bsln	13	13	1	13
500	200	0.1	0	sig2	100	36	3	50
500	200	0.1	0	big2	36	36	1	13
500	200	0.1	0	s2or	13	13	1	13
20	250	0.1	0	raw	100	3	6	52
20	250	0.1	0	sig1	3	3	0	1
20	250	0.1	0	bsln	1	1	0	1
20	250	0.1	0	sig2	100	3	6	52
20	250	0.1	0	big2	3	3	0	1
20	250	0.1	0	s2or	1	1	0	1
50	250	0.1	0	raw	100	6	6	54
50	250	0.1	0	sig1	6	6	0	4
50	250	0.1	0	bsln	4	4	0	4
50	250	0.1	0	sig2	100	6	6	54
50	250	0.1	0	big2	6	6	0	4
50	250	0.1	0	s2or	4	4	0	4
100	250	0.1	0	raw	100	12	6	58
100	250	0.1	0	sig1	12	12	1	8
100	250	0.1	0	bsln	8	8	1	8
100	250	0.1	0	sig2	100	12	6	58
100	250	0.1	0	big2	12	12	1	8
100	250	0.1	0	s2or	8	8	1	8
150	250	0.1	0	raw	100	13	6	53
150	250	0.1	0	sig1	13	13	1	8
150	250	0.1	0	bsln	8	8	1	8
150	250	0.1	0	sig2	100	13	6	53
150	250	0.1	0	big2	13	13	1	8
150	250	0.1	0	s2or	8	8	1	8
200	250	0.1	0	raw	100	10	6	50
200	250	0.1	0	sig1	10	10	1	8
200	250	0.1	0	bsln	8	8	1	8
200	250	0.1	0	sig2	100	10	6	50
200	250	0.1	0	big2	10	10	1	8
200	250	0.1	0	s2or	8	8	1	8
250	250	0.1	0	raw	100	24	6	49
250	250	0.1	0	sig1	24	24	1	15
250	250	0.1	0	bsln	15	15	1	15
250	250	0.1	0	sig2	100	24	6	49
250	250	0.1	0	big2	24	24	1	15
250	250	0.1	0	s2or	15	15	1	15
300	250	0.1	0	raw	100	25	6	56
300	250	0.1	0	sig1	25	25	3	13
300	250	0.1	0	bsln	13	13	2	13
300	250	0.1	0	sig2	100	25	6	56
300	250	0.1	0	big2	25	25	3	13
300	250	0.1	0	s2or	13	13	2	13
350	250	0.1	0	raw	100	23	6	56
350	250	0.1	0	sig1	23	23	2	12
350	250	0.1	0	bsln	12	12	1	12
350	250	0.1	0	sig2	100	23	6	56
350	250	0.1	0	big2	23	23	2	12
350	250	0.1	0	s2or	12	12	1	12
400	250	0.1	0	raw	100	37	6	55
400	250	0.1	0	sig1	37	37	1	22
400	250	0.1	0	bsln	22	22	1	22
400	250	0.1	0	sig2	100	37	6	55
400	250	0.1	0	big2	37	37	1	22
400	250	0.1	0	s2or	22	22	1	22
450	250	0.1	0	raw	100	24	6	53
450	250	0.1	0	sig1	24	24	0	16
450	250	0.1	0	bsln	16	16	0	16
450	250	0.1	0	sig2	100	24	6	53
450	250	0.1	0	big2	24	24	0	16
450	250	0.1	0	s2or	16	16	0	16
500	250	0.1	0	raw	100	36	6	54
500	250	0.1	0	sig1	36	36	2	20
500	250	0.1	0	bsln	20	20	1	20
500	250	0.1	0	sig2	100	36	6	54
500	250	0.1	0	big2	36	36	2	20
500	250	0.1	0	s2or	20	20	1	20
20	300	0.1	0	raw	100	3	4	48
20	300	0.1	0	sig1	3	3	0	2
20	300	0.1	0	bsln	2	2	0	2
20	300	0.1	0	sig2	100	3	4	48
20	300	0.1	0	big2	3	3	0	2
20	300	0.1	0	s2or	2	2	0	2
50	300	0.1	0	raw	100	6	4	50
50	300	0.1	0	sig1	6	6	0	4
50	300	0.1	0	bsln	4	4	0	4
50	300	0.1	0	sig2	100	6	4	50
50	300	0.1	0	big2	6	6	0	4
50	300	0.1	0	s2or	4	4	0	4
100	300	0.1	0	raw	100	12	4	52
100	300	0.1	0	sig1	12	12	1	5
100	300	0.1	0	bsln	5	5	0	5
100	300	0.1	0	sig2	100	12	4	52
100	300	0.1	0	big2	12	12	1	5
100	300	0.1	0	s2or	5	5	0	5
150	300	0.1	0	raw	100	13	4	55
150	300	0.1	0	sig1	13	13	0	12
150	300	0.1	0	bsln	12	12	0	12
150	300	0.1	0	sig2	100	13	4	55
150	300	0.1	0	big2	13	13	0	12
150	300	0.1	0	s2or	12	12	0	12
200	300	0.1	0	raw	100	10	4	46
200	300	0.1	0	sig1	10	10	0	6
200	300	0.1	0	bsln	6	6	0	6
200	300	0.1	0	sig2	100	10	4	46
200	300	0.1	0	big2	10	10	0	6
200	300	0.1	0	s2or	6	6	0	6
250	300	0.1	0	raw	100	24	4	59
250	300	0.1	0	sig1	24	24	0	12
250	300	0.1	0	bsln	12	12	0	12
250	300	0.1	0	sig2	100	24	4	59
250	300	0.1	0	big2	24	24	0	12
250	300	0.1	0	s2or	12	12	0	12
300	300	0.1	0	raw	100	25	4	56
300	300	0.1	0	sig1	25	25	1	17
300	300	0.1	0	bsln	17	17	1	17
300	300	0.1	0	sig2	100	25	4	56
300	300	0.1	0	big2	25	25	1	17
300	300	0.1	0	s2or	17	17	1	17
350	300	0.1	0	raw	100	23	4	54
350	300	0.1	0	sig1	23	23	3	12
350	300	0.1	0	bsln	12	12	1	12
350	300	0.1	0	sig2	100	23	4	54
350	300	0.1	0	big2	23	23	3	12
350	300	0.1	0	s2or	12	12	1	12
400	300	0.1	0	raw	100	37	4	57
400	300	0.1	0	sig1	37	37	0	24
400	300	0.1	0	bsln	24	24	0	24
400	300	0.1	0	sig2	100	37	4	57
400	300	0.1	0	big2	37	37	0	24
400	300	0.1	0	s2or	24	24	0	24
450	300	0.1	0	raw	100	24	4	65
450	300	0.1	0	sig1	24	24	0	17
450	300	0.1	0	bsln	17	17	0	17
450	300	0.1	0	sig2	100	24	4	65
450	300	0.1	0	big2	24	24	0	17
450	300	0.1	0	s2or	17	17	0	17
500	300	0.1	0	raw	100	36	4	58
500	300	0.1	0	sig1	36	36	1	26
500	300	0.1	0	bsln	26	26	0	26
500	300	0.1	0	sig2	100	36	4	58
500	300	0.1	0	big2	36	36	1	26
500	300	0.1	0	s2or	26	26	0	26
20	350	0.1	0	raw	100	3	4	48
20	350	0.1	0	sig1	3	3	0	1
20	350	0.1	0	bsln	1	1	0	1
20	350	0.1	0	sig2	100	3	4	48
20	350	0.1	0	big2	3	3	0	1
20	350	0.1	0	s2or	1	1	0	1
50	350	0.1	0	raw	100	6	4	48
50	350	0.1	0	sig1	6	6	0	1
50	350	0.1	0	bsln	1	1	0	1
50	350	0.1	0	sig2	100	6	4	48
50	350	0.1	0	big2	6	6	0	1
50	350	0.1	0	s2or	1	1	0	1
100	350	0.1	0	raw	100	12	4	52
100	350	0.1	0	sig1	12	12	1	7
100	350	0.1	0	bsln	7	7	1	7
100	350	0.1	0	sig2	100	12	4	52
100	350	0.1	0	big2	12	12	1	7
100	350	0.1	0	s2or	7	7	1	7
150	350	0.1	0	raw	100	13	4	47
150	350	0.1	0	sig1	13	13	0	6
150	350	0.1	0	bsln	6	6	0	6
150	350	0.1	0	sig2	100	13	4	47
150	350	0.1	0	big2	13	13	0	6
150	350	0.1	0	s2or	6	6	0	6
200	350	0.1	0	raw	100	10	4	54
200	350	0.1	0	sig1	10	10	0	3
200	350	0.1	0	bsln	3	3	0	3
200	350	0.1	0	sig2	100	10	4	54
200	350	0.1	0	big2	10	10	0	3
200	350	0.1	0	s2or	3	3	0	3
250	350	0.1	0	raw	100	24	4	47
250	350	0.1	0	sig1	24	24	1	10
250	350	0.1	0	bsln	10	10	1	10
250	350	0.1	0	sig2	100	24	4	47
250	350	0.1	0	big2	24	24	1	10
250	350	0.1	0	s2or	10	10	1	10
300	350	0.1	0	raw	100	25	4	44
300	350	0.1	0	sig1	25	25	1	12
300	350	0.1	0	bsln	12	12	1	12
300	350	0.1	0	sig2	100	25	4	44
300	350	0.1	0	big2	25	25	1	12
300	350	0.1	0	s2or	12	12	1	12
350	350	0.1	0	raw	100	23	4	44
350	350	0.1	0	sig1	23	23	2	12
350	350	0.1	0	bsln	12	12	1	12
350	350	0.1	0	sig2	100	23	4	44
350	350	0.1	0	big2	23	23	2	12
350	350	0.1	0	s2or	12	12	1	12
400	350	0.1	0	raw	100	37	4	45
400	350	0.1	0	sig1	37	37	1	20
400	350	0.1	0	bsln	20	20	1	20
400	350	0.1	0	sig2	100	37	4	45
400	350	0.1	0	big2	37	37	1	20
400	350	0.1	0	s2or	20	20	1	20
450	350	0.1	0	raw	100	24	4	43
450	350	0.1	0	sig1	24	24	0	12
450	350	0.1	0	bsln	12	12	0	12
450	350	0.1	0	sig2	100	24	4	43
450	350	0.1	0	big2	24	24	0	12
450	350	0.1	0	s2or	12	12	0	12
500	350	0.1	0	raw	100	36	4	44
500	350	0.1	0	sig1	36	36	3	13
500	350	0.1	0	bsln	13	13	3	13
500	350	0.1	0	sig2	100	36	4	44
500	350	0.1	0	big2	36	36	3	13
500	350	0.1	0	s2or	13	13	3	13
20	400	0.1	0	raw	100	3	6	54
20	400	0.1	0	sig1	3	3	0	1
20	400	0.1	0	bsln	1	1	0	1
20	400	0.1	0	sig2	100	3	6	54
20	400	0.1	0	big2	3	3	0	1
20	400	0.1	0	s2or	1	1	0	1
50	400	0.1	0	raw	100	6	6	52
50	400	0.1	0	sig1	6	6	2	2
50	400	0.1	0	bsln	2	2	0	2
50	400	0.1	0	sig2	100	6	6	52
50	400	0.1	0	big2	6	6	2	2
50	400	0.1	0	s2or	2	2	0	2
100	400	0.1	0	raw	100	12	6	48
100	400	0.1	0	sig1	12	12	1	8
100	400	0.1	0	bsln	8	8	1	8
100	400	0.1	0	sig2	100	12	6	48
100	400	0.1	0	big2	12	12	1	8
100	400	0.1	0	s2or	8	8	1	8
150	400	0.1	0	raw	100	13	6	55
150	400	0.1	0	sig1	13	13	1	6
150	400	0.1	0	bsln	6	6	0	6
150	400	0.1	0	sig2	100	13	6	55
150	400	0.1	0	big2	13	13	1	6
150	400	0.1	0	s2or	6	6	0	6
200	400	0.1	0	raw	100	10	6	48
200	400	0.1	0	sig1	10	10	0	5
200	400	0.1	0	bsln	5	5	0	5
200	400	0.1	0	sig2	100	10	6	48
200	400	0.1	0	big2	10	10	0	5
200	400	0.1	0	s2or	5	5	0	5
250	400	0.1	0	raw	100	24	6	51
250	400	0.1	0	sig1	24	24	2	12
250	400	0.1	0	bsln	12	12	2	12
250	400	0.1	0	sig2	100	24	6	51
250	400	0.1	0	big2	24	24	2	12
250	400	0.1	0	s2or	12	12	2	12
300	400	0.1	0	raw	100	25	6	56
300	400	0.1	0	sig1	25	25	2	13
300	400	0.1	0	bsln	13	13	1	13
300	400	0.1	0	sig2	100	25	6	56
300	400	0.1	0	big2	25	25	2	13
300	400	0.1	0	s2or	13	13	1	13
350	400	0.1	0	raw	100	23	6	50
350	400	0.1	0	sig1	23	23	2	13
350	400	0.1	0	bsln	13	13	1	13
350	400	0.1	0	sig2	100	23	6	50
350	400	0.1	0	big2	23	23	2	13
350	400	0.1	0	s2or	13	13	1	13
400	400	0.1	0	raw	100	37	6	59
400	400	0.1	0	sig1	37	37	3	18
400	400	0.1	0	bsln	18	18	2	18
400	400	0.1	0	sig2	100	37	6	59
400	400	0.1	0	big2	37	37	3	18
400	400	0.1	0	s2or	18	18	2	18
450	400	0.1	0	raw	100	24	6	49
450	400	0.1	0	sig1	24	24	3	12
450	400	0.1	0	bsln	12	12	1	12
450	400	0.1	0	sig2	100	24	6	49
450	400	0.1	0	big2	24	24	3	12
450	400	0.1	0	s2or	12	12	1	12
500	400	0.1	0	raw	100	36	6	54
500	400	0.1	0	sig1	36	36	3	19
500	400	0.1	0	bsln	19	19	1	19
500	400	0.1	0	sig2	100	36	6	54
500	400	0.1	0	big2	36	36	3	19
500	400	0.1	0	s2or	19	19	1	19
20	450	0.1	0	raw	100	3	5	44
20	450	0.1	0	sig1	3	3	0	0
20	450	0.1	0	bsln	0	NA	NA	NA
20	450	0.1	0	sig2	100	3	5	44
20	450	0.1	0	big2	3	3	0	0
20	450	0.1	0	s2or	0	NA	NA	NA
50	450	0.1	0	raw	100	6	5	44
50	450	0.1	0	sig1	6	6	1	3
50	450	0.1	0	bsln	3	3	0	3
50	450	0.1	0	sig2	100	6	5	44
50	450	0.1	0	big2	6	6	1	3
50	450	0.1	0	s2or	3	3	0	3
100	450	0.1	0	raw	100	12	5	48
100	450	0.1	0	sig1	12	12	1	4
100	450	0.1	0	bsln	4	4	0	4
100	450	0.1	0	sig2	100	12	5	48
100	450	0.1	0	big2	12	12	1	4
100	450	0.1	0	s2or	4	4	0	4
150	450	0.1	0	raw	100	13	5	45
150	450	0.1	0	sig1	13	13	0	7
150	450	0.1	0	bsln	7	7	0	7
150	450	0.1	0	sig2	100	13	5	45
150	450	0.1	0	big2	13	13	0	7
150	450	0.1	0	s2or	7	7	0	7
200	450	0.1	0	raw	100	10	5	42
200	450	0.1	0	sig1	10	10	0	5
200	450	0.1	0	bsln	5	5	0	5
200	450	0.1	0	sig2	100	10	5	42
200	450	0.1	0	big2	10	10	0	5
200	450	0.1	0	s2or	5	5	0	5
250	450	0.1	0	raw	100	24	5	51
250	450	0.1	0	sig1	24	24	2	9
