n1	n2	pval	dsig	dclose
100	1595	0.03	0.0694300792236959	0.187786367924583
100	1595	0.04	0.0694300792236959	0.171126991537898
100	1595	0.05	0.0694300792236959	0.157708926693708
100	1600	0.01	0.0693214275109568	0.246270497893467
100	1600	0.02	0.0693214275109568	0.210288385270095
100	1600	0.03	0.0693214275109568	0.187877412360708
100	1600	0.04	0.0693214275109568	0.171218030541407
100	1600	0.05	0.0693214275109568	0.157802322549257
100	1605	0.01	0.0692132842970632	0.246361221163459
100	1605	0.02	0.0692132842970632	0.210376484086433
100	1605	0.03	0.0692132842970632	0.187968034959424
100	1605	0.04	0.0692132842970632	0.171308640387868
100	1605	0.05	0.0692132842970632	0.157895494695444
100	1610	0.01	0.0691056456279889	0.246451520000231
100	1610	0.02	0.0691056456279889	0.210525376459668
100	1610	0.03	0.0691056456279889	0.188058238922526
100	1610	0.04	0.0691056456279889	0.1713988244529
100	1610	0.05	0.0691056456279889	0.157988457309707
100	1615	0.01	0.0689985075926185	0.246541397704266
100	1615	0.02	0.0689985075926185	0.210612984507698
100	1615	0.03	0.0689985075926185	0.188148027412885
100	1615	0.04	0.0689985075926185	0.171488586076411
100	1615	0.05	0.0689985075926185	0.15808122470864
100	1620	0.01	0.0688918663221507	0.24663085754045
100	1620	0.02	0.0688918663221507	0.210700336327443
100	1620	0.03	0.0688918663221507	0.188237403556467
100	1620	0.04	0.0688918663221507	0.171577928563545
100	1620	0.05	0.0688918663221507	0.158112776178157
100	1625	0.01	0.0687857179895116	0.246719902739831
100	1625	0.02	0.0687857179895116	0.21078742534867
100	1625	0.03	0.0687857179895116	0.188326370442527
100	1625	0.04	0.0687857179895116	0.171666855185496
100	1625	0.05	0.0687857179895116	0.158205196585299
100	1630	0.01	0.0686800588087778	0.246808536499241
100	1630	0.02	0.0686800588087778	0.210874245469243
100	1630	0.03	0.0686800588087778	0.188414931124229
100	1630	0.04	0.0686800588087778	0.171755369179586
100	1630	0.05	0.0686800588087778	0.158297465424896
100	1635	0.01	0.0685748850346092	0.246896761982972
100	1635	0.02	0.0685748850346092	0.210960791036906
100	1635	0.03	0.0685748850346092	0.188503088621068
100	1635	0.04	0.0685748850346092	0.171843473750913
100	1635	0.05	0.0685748850346092	0.158389597432294
100	1640	0.01	0.0684701929616914	0.246984582320107
100	1640	0.02	0.0684701929616914	0.211047056825824
100	1640	0.03	0.0684701929616914	0.188590845915669
100	1640	0.04	0.0684701929616914	0.171931172069589
100	1640	0.05	0.0684701929616914	0.158481607406582
100	1645	0.01	0.0683659789241875	0.247072000608043
100	1645	0.02	0.0683659789241875	0.211133038021015
100	1645	0.03	0.0683659789241875	0.18867820595746
100	1645	0.04	0.0683659789241875	0.17201846727401
100	1645	0.05	0.0683659789241875	0.158573510199002
100	1650	0.01	0.0682622392951988	0.247159019912719
100	1650	0.02	0.0682622392951988	0.211218730200541
100	1650	0.03	0.0682622392951988	0.188765171663958
100	1650	0.04	0.0682622392951988	0.172105362471406
100	1650	0.05	0.0682622392951988	0.158665320697146
100	1655	0.01	0.0681589704862349	0.247245643267149
100	1655	0.02	0.0681589704862349	0.211304129314364
100	1655	0.03	0.0681589704862349	0.188851745918793
100	1655	0.04	0.0681589704862349	0.172191860735833
100	1655	0.05	0.0681589704862349	0.158753550748014
100	1660	0.01	0.0680561689466918	0.247331873672926
100	1660	0.02	0.0680561689466918	0.211389231669775
100	1660	0.03	0.0680561689466918	0.188937931573486
100	1660	0.04	0.0680561689466918	0.172277965110559
100	1660	0.05	0.0680561689466918	0.158839471768802
100	1665	0.01	0.0679538311633399	0.247417714101762
100	1665	0.02	0.0679538311633399	0.211474033914222
100	1665	0.03	0.0679538311633399	0.189023731449776
100	1665	0.04	0.0679538311633399	0.172363678608338
100	1665	0.05	0.0679538311633399	0.158924975425334
100	1670	0.01	0.0678519536598192	0.247503167494022
100	1670	0.02	0.0678519536598192	0.211558533018864
100	1670	0.03	0.0678519536598192	0.189109148337845
100	1670	0.04	0.0678519536598192	0.172449004210997
100	1670	0.05	0.0678519536598192	0.159010062246183
100	1675	0.01	0.0677505329961433	0.247588236758405
100	1675	0.02	0.0677505329961433	0.211642726260687
100	1675	0.03	0.0677505329961433	0.18919418499642
100	1675	0.04	0.0677505329961433	0.172533944868513
100	1675	0.05	0.0677505329961433	0.159094732604259
100	1680	0.01	0.0676495657682117	0.247672924777094
100	1680	0.02	0.0676495657682117	0.21172661121284
100	1680	0.03	0.0676495657682117	0.189278844157822
100	1680	0.04	0.0676495657682117	0.172618503504135
100	1680	0.05	0.0676495657682117	0.159178986720196
120	5	0.01	1.45844507220241	-0.841057328015683
120	5	0.02	1.45844507220241	-0.87976132919288
120	5	0.03	1.45844507220241	-0.904064749777246
120	5	0.04	1.45844507220241	-0.922149695478125
120	5	0.05	1.45844507220241	-0.93677968057089
120	10	0.01	0.939560899481302	-0.475652081326802
120	10	0.02	0.939560899481302	-0.510603850138607
120	10	0.03	0.939560899481302	-0.532453589330343
120	10	0.04	0.939560899481302	-0.548752227795994
120	10	0.05	0.939560899481302	-0.561862817168472
120	15	0.01	0.747972532343959	-0.330207930274685
120	15	0.02	0.747972532343959	-0.364162342856576
120	15	0.03	0.747972532343959	-0.38542756812296
120	15	0.04	0.747972532343959	-0.40125008879512
120	15	0.05	0.747972532343959	-0.414009028974505
120	20	0.01	0.640169643991407	-0.246111917948145
120	20	0.02	0.640169643991407	-0.279701830881609
120	20	0.03	0.640169643991407	-0.300693146709005
120	20	0.04	0.640169643991407	-0.316300339158252
120	20	0.05	0.640169643991407	-0.328937399137849
120	25	0.01	0.568693388642186	-0.189598573863161
120	25	0.02	0.568693388642186	-0.222973221163191
120	25	0.03	0.568693388642186	-0.243816506310093
120	25	0.04	0.568693388642186	-0.25935940068618
120	25	0.05	0.568693388642186	-0.27182740429238
120	30	0.01	0.516841231993781	-0.148263948396468
120	30	0.02	0.516841231993781	-0.181456712944399
120	30	0.03	0.516841231993781	-0.202214986026986
120	30	0.04	0.516841231993781	-0.217653068765829
120	30	0.05	0.516841231993781	-0.2300889041793
120	35	0.01	0.477008311176576	-0.116295532668143
120	35	0.02	0.477008311176576	-0.149383968656705
120	35	0.03	0.477008311176576	-0.170077086944394
120	35	0.04	0.477008311176576	-0.185465956502859
120	35	0.05	0.477008311176576	-0.197870658474532
120	40	0.01	0.445166937866914	-0.0905945266827115
120	40	0.02	0.445166937866914	-0.12366029425681
120	40	0.03	0.445166937866914	-0.144282382156668
120	40	0.04	0.445166937866914	-0.15963579491711
120	40	0.05	0.445166937866914	-0.172009926111202
120	45	0.01	0.418957489588976	-0.0693963114516432
120	45	0.02	0.418957489588976	-0.102368944485445
120	45	0.03	0.418957489588976	-0.122962468279111
120	45	0.04	0.418957489588976	-0.138298472972513
120	45	0.05	0.418957489588976	-0.150660801981217
120	50	0.01	0.396893490901696	-0.0514771841358435
120	50	0.02	0.396893490901696	-0.0844077204950721
120	50	0.03	0.396893490901696	-0.105005857278234
120	50	0.04	0.396893490901696	-0.120299757440385
120	50	0.05	0.396893490901696	-0.132643964819125
120	55	0.01	0.377985652345708	-0.0361220233027118
120	55	0.02	0.377985652345708	-0.0689828122068469
120	55	0.03	0.377985652345708	-0.0895350896523275
120	55	0.04	0.377985652345708	-0.104857931352922
120	55	0.05	0.377985652345708	-0.117169822202738
120	60	0.01	0.361546593642764	-0.0226707576649493
120	60	0.02	0.361546593642764	-0.0555602361950999
120	60	0.03	0.361546593642764	-0.0761106119432705
120	60	0.04	0.361546593642764	-0.0914038905358991
120	60	0.05	0.361546593642764	-0.103708933844523
120	65	0.01	0.347081827283863	-0.0109032587052953
120	65	0.02	0.347081827283863	-0.0437107257237728
120	65	0.03	0.347081827283863	-0.0642605933887968
120	65	0.04	0.347081827283863	-0.0795220905077384
120	65	0.05	0.347081827283863	-0.0918277642486242
120	70	0.01	0.334225300286886	-0.000374860879081996
120	70	0.02	0.334225300286886	-0.0331804972409037
120	70	0.03	0.334225300286886	-0.0536844962974621
120	70	0.04	0.334225300286886	-0.0689414810164915
120	70	0.05	0.334225300286886	-0.0812559049319157
120	75	0.01	0.322699451905998	0.0090737673474772
120	75	0.02	0.322699451905998	-0.0237540396085142
120	75	0.03	0.322699451905998	-0.0442724976835683
120	75	0.04	0.322699451905998	-0.0594909029029915
120	75	0.05	0.322699451905998	-0.0717793417436699
120	80	0.01	0.312289476915654	0.0176142355583124
120	80	0.02	0.312289476915654	-0.0151863049427906
120	80	0.03	0.312289476915654	-0.0356703505980705
120	80	0.04	0.312289476915654	-0.0509208826907086
120	80	0.05	0.312289476915654	-0.0632074549768434
120	85	0.01	0.302826184621576	0.0253826213318403
120	85	0.02	0.302826184621576	-0.00740175072385556
120	85	0.03	0.302826184621576	-0.0279081293133239
120	85	0.04	0.302826184621576	-0.0431319268881948
120	85	0.05	0.302826184621576	-0.0553780895104323
120	90	0.01	0.29417425415294	0.0324884985679675
120	90	0.02	0.29417425415294	-0.000281856554133264
120	90	0.03	0.29417425415294	-0.0207693363420603
120	90	0.04	0.29417425415294	-0.03597277075666
120	90	0.05	0.29417425415294	-0.0482482616531902
120	95	0.01	0.286223986560141	0.03902124493296
120	95	0.02	0.286223986560141	0.0062658865519061
120	95	0.03	0.286223986560141	-0.0142160962190803
120	95	0.04	0.286223986560141	-0.0294419893281446
120	95	0.05	0.286223986560141	-0.0417020149003181
120	100	0.01	0.27888538623929	0.0450823206810311
120	100	0.02	0.27888538623929	0.0123143404389279
120	100	0.03	0.27888538623929	-0.00816294345886502
120	100	0.04	0.27888538623929	-0.0233841087049698
120	100	0.05	0.27888538623929	-0.035659081992991
120	105	0.01	0.272083832067735	0.0506853333764088
120	105	0.02	0.272083832067735	0.0179239914283026
120	105	0.03	0.272083832067735	-0.00254924770044684
120	105	0.04	0.272083832067735	-0.0177670321828377
120	105	0.05	0.272083832067735	-0.0300289430386065
120	110	0.01	0.265756857035164	0.0558745035390563
120	110	0.02	0.265756857035164	0.0231455239890184
120	110	0.03	0.265756857035164	0.00267580997392369
120	110	0.04	0.265756857035164	-0.0125391025639991
120	110	0.05	0.265756857035164	-0.0247983276360962
120	115	0.01	0.259851715778905	0.0607654654637943
120	115	0.02	0.259851715778905	0.0280217708010868
120	115	0.03	0.259851715778905	0.00755518401546033
120	115	0.04	0.259851715778905	-0.0076572987328837
120	115	0.05	0.259851715778905	-0.0199142225942276
120	120	0.01	0.254323521873523	0.0653295660294606
120	120	0.02	0.254323521873523	0.032591439939987
120	120	0.03	0.254323521873523	0.0121254584602298
120	120	0.04	0.254323521873523	-0.00308496669602402
120	120	0.05	0.254323521873523	-0.0153399484022374
120	125	0.01	0.249133803578933	0.0696164490249282
120	125	0.02	0.249133803578933	0.0368808477246255
120	125	0.03	0.249133803578933	0.0164180081372996
120	125	0.04	0.249133803578933	0.00120934047208234
120	125	0.05	0.249133803578933	-0.0110440281997515
120	130	0.01	0.244249371294224	0.0736529992109242
120	130	0.02	0.244249371294224	0.0409198077058499
120	130	0.03	0.244249371294224	0.0204599118015935
120	130	0.04	0.244249371294224	0.00525277346004621
120	130	0.05	0.244249371294224	-0.00699927598195503
120	135	0.01	0.239641420204689	0.0774626123984556
120	135	0.02	0.239641420204689	0.0447318078687232
120	135	0.03	0.239641420204689	0.0242746779204807
120	135	0.04	0.239641420204689	0.00906890951281985
120	135	0.05	0.239641420204689	-0.00318207377569673
120	140	0.01	0.23528481249374	0.0810525209900533
120	140	0.02	0.23528481249374	0.048337357113196
120	140	0.03	0.23528481249374	0.0278872399838054
120	140	0.04	0.23528481249374	0.0126783317257245
120	140	0.05	0.23528481249374	0.000428206879448253
120	145	0.01	0.231157498141327	0.0845087065375594
120	145	0.02	0.231157498141327	0.0517544552778171
120	145	0.03	0.231157498141327	0.0313060071025217
120	145	0.04	0.231157498141327	0.016099097649964
120	145	0.05	0.231157498141327	0.00384967210419464
120	150	0.01	0.227240043755883	0.0877373593756333
120	150	0.02	0.227240043755883	0.0550077280375748
120	150	0.03	0.227240043755883	0.0345520653008607
120	150	0.04	0.227240043755883	0.0193471216645631
120	150	0.05	0.227240043755883	0.00709828612283875
120	155	0.01	0.223515246404534	0.0908128160753397
120	155	0.02	0.223515246404534	0.0580630106666055
120	155	0.03	0.223515246404534	0.0376395053117208
120	155	0.04	0.223515246404534	0.0224446889927187
120	155	0.05	0.223515246404534	0.0101881835557699
120	160	0.01	0.219967814894065	0.0937232858575684
120	160	0.02	0.219967814894065	0.0610064881024802
120	160	0.03	0.219967814894065	0.0405808539054697
120	160	0.04	0.219967814894065	0.0253869197262242
120	160	0.05	0.219967814894065	0.0131319277212291
120	165	0.01	0.216584105006719	0.0965415344842163
120	165	0.02	0.216584105006719	0.0638150611657296
120	165	0.03	0.216584105006719	0.0433872904705889
120	165	0.04	0.216584105006719	0.0281941431157469
120	165	0.05	0.216584105006719	0.015940725828949
120	170	0.01	0.213351898217844	0.0992465260387324
120	170	0.02	0.213351898217844	0.0664985842248267
120	170	0.03	0.213351898217844	0.04606882843635
120	170	0.04	0.213351898217844	0.0308764029614084
120	170	0.05	0.213351898217844	0.0186246094963702
120	175	0.01	0.210260215700192	0.101788019006535
120	175	0.02	0.210260215700192	0.0690659368530416
120	175	0.03	0.210260215700192	0.0486344679723565
120	175	0.04	0.210260215700192	0.0334427233084427
120	175	0.05	0.210260215700192	0.0212046340749013
120	180	0.01	0.207299161151755	0.104247452353962
120	180	0.02	0.207299161151755	0.0715251566700851
120	180	0.03	0.207299161151755	0.051102491533202
120	180	0.04	0.207299161151755	0.0359012372746383
120	180	0.05	0.207299161151755	0.0236635532754268
120	185	0.01	0.204459787312606	0.106599604683805
120	185	0.02	0.204459787312606	0.073883548702527
120	185	0.03	0.204459787312606	0.0534788731692688
120	185	0.04	0.204459787312606	0.0382592968891246
120	185	0.05	0.204459787312606	0.0260219533774571
120	190	0.01	0.201733982063454	0.108863073475608
120	190	0.02	0.201733982063454	0.0761477748015962
120	190	0.03	0.201733982063454	0.055695523819341
120	190	0.04	0.201733982063454	0.0405235671444789
120	190	0.05	0.201733982063454	0.0282865238608497
120	195	0.01	0.199114370799048	0.111042607238335
120	195	0.02	0.199114370799048	0.0783239264353376
120	195	0.03	0.199114370799048	0.0578990355629458
120	195	0.04	0.199114370799048	0.0427001068357377
120	195	0.05	0.199114370799048	0.0304633441933651
120	200	0.01	0.196594232397627	0.113146728251388
120	200	0.02	0.196594232397627	0.0804173682965958
120	200	0.03	0.196594232397627	0.0599988683833734
120	200	0.04	0.196594232397627	0.044794438268751
120	200	0.05	0.196594232397627	0.0325579529457271
120	205	0.01	0.194167426603825	0.115123484566336
120	205	0.02	0.194167426603825	0.0824347645366424
120	205	0.03	0.194167426603825	0.0620215604469209
120	205	0.04	0.194167426603825	0.0468116075273571
120	205	0.05	0.194167426603825	0.0345754078112558
120	210	0.01	0.191828331037026	0.117081325151362
120	210	0.02	0.191828331037026	0.0843778798261345
120	210	0.03	0.191828331037026	0.0639715596851174
120	210	0.04	0.191828331037026	0.0487764280938548
120	210	0.05	0.191828331037026	0.0365203379167388
120	215	0.01	0.18957178635272	0.118953242186497
120	215	0.02	0.18957178635272	0.0862528666056916
120	215	0.03	0.18957178635272	0.0657919240152269
120	215	0.04	0.18957178635272	0.0506083302576865
120	215	0.05	0.18957178635272	0.0383969895617363
120	220	0.01	0.187393048338406	0.120758812794353
120	220	0.02	0.187393048338406	0.0880873397589193
120	220	0.03	0.187393048338406	0.0676085065176298
120	220	0.04	0.187393048338406	0.0524322732467835
120	220	0.05	0.187393048338406	0.0402092663181327
120	225	0.01	0.185287745930922	0.122500326069863
120	225	0.02	0.185287745930922	0.0897961309431705
120	225	0.03	0.185287745930922	0.0693637821799214
120	225	0.04	0.185287745930922	0.0541911501248847
120	225	0.05	0.185287745930922	0.0419607642633584
120	230	0.01	0.183251844309186	0.124182175856912
120	230	0.02	0.183251844309186	0.0915000499369442
120	230	0.03	0.183251844309186	0.0710610199144245
120	230	0.04	0.183251844309186	0.0558886881780921
120	230	0.05	0.183251844309186	0.0436548029837711
120	235	0.01	0.181281612352747	0.125875736159413
120	235	0.02	0.181281612352747	0.0931433421120287
120	235	0.03	0.181281612352747	0.0727032731135059
120	235	0.04	0.181281612352747	0.0575008954458738
120	235	0.05	0.181281612352747	0.0453079473912448
120	240	0.01	0.179373593868652	0.127456660559655
120	240	0.02	0.179373593868652	0.0947266400527576
120	240	0.03	0.179373593868652	0.0742934003415399
120	240	0.04	0.179373593868652	0.0591153431757964
120	240	0.05	0.179373593868652	0.0468533079445697
120	245	0.01	0.177524582081532	0.128988729130441
120	245	0.02	0.177524582081532	0.096256588762874
120	245	0.03	0.177524582081532	0.0758340817206941
120	245	0.04	0.177524582081532	0.0606543622299893
120	245	0.05	0.177524582081532	0.0484061973315169
120	250	0.01	0.175731596958346	0.130474501839899
120	250	0.02	0.175731596958346	0.0977610808856849
120	250	0.03	0.175731596958346	0.0773331658253908
120	250	0.04	0.175731596958346	0.0621469389285781
120	250	0.05	0.175731596958346	0.0499082139115928
120	255	0.01	0.17399186500289	0.131916367550852
120	255	0.02	0.17399186500289	0.0992092225335333
120	255	0.03	0.17399186500289	0.0787803858983813
120	255	0.04	0.17399186500289	0.0635953602858733
120	255	0.05	0.17399186500289	0.0513618859982798
120	260	0.01	0.172302801208318	0.133316556379579
120	260	0.02	0.172302801208318	0.100616785749374
120	260	0.03	0.172302801208318	0.0801858468678097
120	260	0.04	0.172302801208318	0.065004486190309
120	260	0.05	0.172302801208318	0.0527915862897077
120	265	0.01	0.170661992900473	0.134677441842087
120	265	0.02	0.170661992900473	0.101987100742908
120	265	0.03	0.170661992900473	0.0815514834936327
120	265	0.04	0.170661992900473	0.0663794017479825
120	265	0.05	0.170661992900473	0.0541352354353535
