n1	n2	d.sig	d.close
20	646	0.109154930439737	0.400219776210879
20	647	0.10907045203557	0.400291582528207
20	648	0.108986168676823	0.400363222636319
20	649	0.108902079609376	0.400434697177188
20	650	0.108818184083511	0.4005060067893
20	651	0.10873448135388	0.400577152107676
20	652	0.108650970679468	0.400648133763895
20	653	0.108567651323563	0.400718952386123
20	654	0.108484522553723	0.400789608599129
20	655	0.108401583641738	0.400860103024316
20	656	0.108318833863602	0.400930436279738
20	657	0.108236272499479	0.401000608980125
20	658	0.108153898833668	0.401070621736907
20	659	0.108071712154573	0.401140475158236
20	660	0.107989711754673	0.401210169849008
20	661	0.107907896930483	0.401279706410885
20	662	0.107826266982529	0.401349085442318
20	663	0.107744821215313	0.401418307538567
20	664	0.107663558937283	0.401487373291725
20	665	0.107582479460802	0.401556283290739
20	666	0.107501582102113	0.401625038121429
20	667	0.107420866181313	0.401693638366514
20	668	0.107340331022323	0.401762084605627
20	669	0.107259975952851	0.401830377415341
20	670	0.107179800304367	0.401898517369186
20	671	0.107099803412075	0.401966505037674
20	672	0.107019984614875	0.402034340988313
20	673	0.106940343255341	0.402102025785633
20	674	0.106860878679688	0.402169559991202
20	675	0.106781590237744	0.40223694416365
20	676	0.106702477282919	0.402304178858684
20	677	0.106623539172178	0.402371264629112
20	678	0.106544775266011	0.402438202024857
20	679	0.106466184928406	0.402504991592984
20	680	0.10638776752682	0.402571633877711
20	681	0.106309522432148	0.402638129420433
20	682	0.106231449018701	0.402704478759741
20	683	0.106153546664172	0.402770682431436
20	684	0.106075814749613	0.402836740968552
20	685	0.105998252659406	0.402902654901375
20	686	0.105920859781235	0.402968424757457
20	687	0.105843635506059	0.403034051061635
20	688	0.105766579228089	0.403099534336054
20	689	0.105689690344756	0.403164875100179
20	690	0.105612968256688	0.403230073870815
20	691	0.105536412367682	0.403295131162123
20	692	0.10546002208468	0.403360047485641
20	693	0.105383796817743	0.403424823350297
20	694	0.105307735980022	0.403489459262429
20	695	0.105231838987738	0.403553955725802
20	696	0.105156105260152	0.403618313241623
20	697	0.105080534219544	0.403682532308557
20	698	0.105005125291185	0.403746613422748
20	699	0.104929877903313	0.403810557077832
20	700	0.104854791487111	0.403874363764954
20	701	0.10477986547668	0.403938033972782
20	702	0.104705099309018	0.40400156818753
20	703	0.104630492423992	0.404064966892966
